"iter","time","maxviolation","meanviolation","cost",
0,0,4.3045,4.3045,101.2424,
1,0.19128,0.46105,0.46105,27.0824,
2,0.235,0.069927,0.069927,27.6461,
3,0.28715,0.020974,0.020974,27.8091,
4,0.31798,0.016458,0.016458,27.8316,
5,0.35715,0.012971,0.012971,27.8512,
6,0.39075,0.010285,0.010285,27.8682,
7,0.43724,0.0082241,0.0082241,27.8828,
8,0.47103,0.0066571,0.0066571,27.8952,
9,0.5118,0.0054871,0.0054871,27.9055,
10,0.64237,0.0015831,0.0015831,27.9522,
11,0.69298,0.001246,0.001246,27.9584,
12,0.79549,0.00098609,0.00098609,27.9637,
13,0.87319,0.00078643,0.00078643,27.9682,
14,0.95967,0.00063415,0.00063415,27.9721,
15,1.0412,0.00051971,0.00051971,27.9754,
16,1.2042,0.00015229,0.00015229,27.9897,
17,1.2879,0.00011971,0.00011971,27.9916,
18,1.3786,9.458e-05,9.458e-05,27.9932,
19,1.478,7.5251e-05,7.5251e-05,27.9947,
20,1.6041,6.047e-05,6.047e-05,27.9959,
21,1.7238,4.9305e-05,4.9305e-05,27.9969,
22,1.9524,1.4653e-05,1.4653e-05,28.0013,
23,2.092,1.1505e-05,1.1505e-05,28.0019,
24,2.2658,9.0759e-06,9.0759e-06,28.0024,
25,2.4361,7.2053e-06,7.2053e-06,28.0028,
26,2.4502,5.7722e-06,5.7722e-06,28.0032,
27,2.4643,4.6849e-06,4.6849e-06,28.0035,
28,2.7673,1.4102e-06,1.4102e-06,28.0049,
29,2.7939,1.1061e-06,1.1061e-06,28.0051,
30,2.8127,8.7132e-07,8.7132e-07,28.0052,
31,2.8322,6.9038e-07,6.9038e-07,28.0054,
32,3.1138,6.9038e-07,6.9038e-07,28.0054,
33,3.1253,6.9038e-07,6.9038e-07,28.0054,
