"repeat","dim","density","mlink","maxOuterIter","maxtime","minstepsize","verbosity","L",
1,15,0.005,1,5000,3600,1e-08,1,5,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,
,,,,,,,,0,5,-1,0,0,-1,0,-1,-1,0,-1,0,0,0,0,
,,,,,,,,0,-1,6,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,
,,,,,,,,-1,0,0,7,-1,-1,-1,-1,-1,0,0,0,0,-1,0,
,,,,,,,,-1,0,-1,-1,6,-1,0,-1,0,-1,0,0,0,0,0,
,,,,,,,,-1,-1,-1,-1,-1,10,-1,-1,-1,0,0,-1,0,0,-1,
,,,,,,,,-1,0,0,-1,0,-1,6,-1,-1,-1,0,0,0,0,0,
,,,,,,,,-1,-1,-1,-1,-1,-1,-1,7,0,0,0,0,0,0,0,
,,,,,,,,0,-1,-1,-1,0,-1,-1,0,7,-1,0,0,-1,0,0,
,,,,,,,,0,0,-1,0,-1,0,-1,0,-1,4,0,0,0,0,0,
,,,,,,,,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,
,,,,,,,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,
,,,,,,,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,
,,,,,,,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,
,,,,,,,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,
