"iter","time","maxviolation","meanviolation","cost",
0,0,2.2885,2.2885,71.355,
1,0.51928,2.2838,2.2838,39.3725,
2,0.65307,0.10633,0.10633,42.47,
3,0.81382,0.0082856,0.0082856,42.9628,
4,0.8275,0.0082856,0.0082856,42.9628,
5,0.85833,0.0082856,0.0082856,42.9628,
6,0.86866,0.0082856,0.0082856,42.9628,
7,0.88101,0.0082856,0.0082856,42.9628,
8,0.89232,0.0082856,0.0082856,42.9628,
9,1.9481,0.00071773,0.00071773,43.0915,
10,1.9649,0.00071773,0.00071773,43.0915,
11,1.9872,0.00071773,0.00071773,43.0915,
12,2.0073,0.00071773,0.00071773,43.0915,
13,2.028,0.00071773,0.00071773,43.0915,
14,2.0483,0.00071773,0.00071773,43.0915,
15,4.1424,6.9294e-05,6.9294e-05,43.1281,
16,4.2351,6.3872e-05,6.3872e-05,43.1287,
17,4.2562,6.3872e-05,6.3872e-05,43.1287,
18,4.2847,6.3873e-05,6.3873e-05,43.1287,
19,4.3111,6.3873e-05,6.3873e-05,43.1287,
20,4.357,6.3873e-05,6.3873e-05,43.1287,
21,4.3913,6.3873e-05,6.3873e-05,43.1287,
22,4.9829,5.7293e-06,5.7293e-06,43.1398,
23,5.0254,5.7293e-06,5.7293e-06,43.1398,
24,5.0653,5.7293e-06,5.7293e-06,43.1398,
25,5.1169,5.7293e-06,5.7293e-06,43.1398,
26,5.1611,5.7293e-06,5.7293e-06,43.1398,
27,5.2005,5.7293e-06,5.7293e-06,43.1398,
28,7.4678,3.4227e-06,3.4227e-06,43.1408,
29,9.8657,3.4227e-06,3.4227e-06,43.1408,
30,12.6692,3.4227e-06,3.4227e-06,43.1408,
31,12.9739,3.4227e-06,3.4227e-06,43.1408,
32,13.063,3.4227e-06,3.4227e-06,43.1408,
