"iter","time","maxviolation","meanviolation","cost",
0,0,38.506,38.506,111.7931,
1,0.2045,0.17351,0.17351,47.6248,
2,0.23971,0.042959,0.042959,47.7875,
3,0.26624,0.034093,0.034093,47.8049,
4,0.29457,0.027315,0.027315,47.8198,
5,0.31991,0.022186,0.022186,47.8324,
6,0.36723,0.006622,0.006622,47.8842,
7,0.40013,0.0051929,0.0051929,47.8913,
8,0.43734,0.0040901,0.0040901,47.8975,
9,0.47844,0.0032411,0.0032411,47.9028,
10,0.51846,0.00259,0.00259,47.9075,
11,0.56359,0.002095,0.002095,47.9114,
12,0.62746,0.001725,0.001725,47.9146,
13,0.72798,0.00049798,0.00049798,47.9292,
14,0.90072,0.00039179,0.00039179,47.9311,
15,1.0458,0.00030995,0.00030995,47.9328,
16,1.1758,0.00024707,0.00024707,47.9342,
17,1.3105,0.0001991,0.0001991,47.9355,
18,1.4379,0.00016302,0.00016302,47.9365,
19,1.667,4.786e-05,4.786e-05,47.9409,
20,1.8362,3.7613e-05,3.7613e-05,47.9415,
21,2.0523,2.9707e-05,2.9707e-05,47.9421,
22,2.2124,2.3626e-05,2.3626e-05,47.9425,
23,2.4218,1.8975e-05,1.8975e-05,47.9429,
24,2.5918,1.5458e-05,1.5458e-05,47.9432,
25,2.9339,4.6038e-06,4.6038e-06,47.9446,
26,3.179,3.6142e-06,3.6142e-06,47.9448,
27,3.3838,2.8502e-06,2.8502e-06,47.9449,
28,3.6279,2.262e-06,2.262e-06,47.9451,
29,3.6408,1.8112e-06,1.8112e-06,47.9452,
30,3.9121,1.4689e-06,1.4689e-06,47.9453,
31,4.3018,4.4305e-07,4.4305e-07,47.9457,
32,4.3215,4.4305e-07,4.4305e-07,47.9457,
