"iter","time","maxviolation","meanviolation","cost",
0,0,7.1736,7.1736,84.7793,
1,0.17453,0.95066,0.95066,31.6586,
2,0.21204,0.10609,0.10609,32.9368,
3,0.28323,0.027889,0.027889,33.2528,
4,0.32717,0.022118,0.022118,33.2893,
5,0.38293,0.01769,0.01769,33.3206,
6,0.41215,0.014321,0.014321,33.3473,
7,0.47053,0.011806,0.011806,33.3693,
8,0.5916,0.0034103,0.0034103,33.4698,
9,0.67865,0.0026844,0.0026844,33.483,
10,0.7926,0.0021247,0.0021247,33.4944,
11,0.88919,0.0016947,0.0016947,33.5043,
12,0.96594,0.0013667,0.0013667,33.5127,
13,1.0456,0.0011202,0.0011202,33.5197,
14,1.2004,0.00032829,0.00032829,33.5504,
15,1.3216,0.00025807,0.00025807,33.5545,
16,1.4623,0.00020391,0.00020391,33.5581,
17,1.5923,0.00016224,0.00016224,33.5612,
18,1.7387,0.00013039,0.00013039,33.5638,
19,1.8519,0.00010632,0.00010632,33.5661,
20,2.0974,3.1594e-05,3.1594e-05,33.5755,
21,2.2563,2.4808e-05,2.4808e-05,33.5767,
22,2.4783,1.957e-05,1.957e-05,33.5779,
23,2.6408,1.5537e-05,1.5537e-05,33.5788,
24,2.6553,1.2448e-05,1.2448e-05,33.5797,
25,2.8738,1.0104e-05,1.0104e-05,33.5804,
26,3.1759,3.0408e-06,3.0408e-06,33.5832,
27,3.1927,2.3852e-06,2.3852e-06,33.5836,
28,3.2095,1.8789e-06,1.8789e-06,33.584,
29,3.226,1.4888e-06,1.4888e-06,33.5843,
30,3.2427,1.1894e-06,1.1894e-06,33.5845,
31,3.5112,9.6147e-07,9.6147e-07,33.5848,
32,3.5204,9.6147e-07,9.6147e-07,33.5848,
