"iter","time","maxviolation","meanviolation","cost",
0,0,15.5599,15.5599,42.0825,
1,0.02529,0.80893,0.80893,27.8009,
2,0.045605,0.1065,0.1065,28.884,
3,0.070758,0.028468,0.028468,29.2026,
4,0.094425,0.022647,0.022647,29.24,
5,0.12122,0.018175,0.018175,29.2722,
6,0.15679,0.014776,0.014776,29.2996,
7,0.20232,0.0044788,0.0044788,29.4129,
8,0.23436,0.0035167,0.0035167,29.4288,
9,0.26999,0.0027728,0.0027728,29.4426,
10,0.30245,0.0021992,0.0021992,29.4547,
11,0.33288,0.0017588,0.0017588,29.465,
12,0.36002,0.0014236,0.0014236,29.4738,
13,0.39413,0.0011729,0.0011729,29.4811,
14,0.45927,0.00033975,0.00033975,29.5143,
15,0.50236,0.00026743,0.00026743,29.5186,
16,0.5424,0.00021165,0.00021165,29.5224,
17,0.58564,0.00016879,0.00016879,29.5257,
18,0.64117,0.00013609,0.00013609,29.5285,
19,0.69828,0.0001115,0.0001115,29.5308,
20,0.859,3.2727e-05,3.2727e-05,29.541,
21,0.915,2.5726e-05,2.5726e-05,29.5423,
22,0.96788,2.0324e-05,2.0324e-05,29.5435,
23,1.0175,1.6169e-05,1.6169e-05,29.5445,
24,1.0796,1.2991e-05,1.2991e-05,29.5454,
25,1.1523,1.059e-05,1.059e-05,29.5461,
26,1.2357,3.1503e-06,3.1503e-06,29.5493,
27,1.3156,2.4735e-06,2.4735e-06,29.5497,
28,1.3977,1.951e-06,1.951e-06,29.5501,
29,1.4594,1.5488e-06,1.5488e-06,29.5504,
30,1.474,1.2406e-06,1.2406e-06,29.5506,
31,1.5553,1.0066e-06,1.0066e-06,29.5509,
32,1.6769,3.8781e-07,3.8781e-07,29.5517,
33,1.6782,3.8781e-07,3.8781e-07,29.5517,
