"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,84.7793,20.7898,7.4761e-05,NaN,NaN,NaN,NaN,1,21.9927,7.1736,7.1736,
1,64.4144,10.748,0.01972,5.9605e-08,0,3.2468,1,1,10.785,0.89267,0.89267,
2,51.6009,7.3055,0.03981,5.9605e-08,0,2.5689,1,1,7.4019,1.1906,1.1906,
3,49.6215,21.0594,0.059522,1.1921e-07,0,1.3733,1,2.8428,21.0937,1.202,1.202,
4,47.9336,38.5805,0.078714,5.9605e-08,0,1.3181,1,8.461,38.5829,0.42673,0.42673,
5,44.2983,57.006,0.097681,5.9605e-08,0,1.5895,1,11.038,57.0079,0.46045,0.46045,
6,43.9727,7.5731,0.11813,9.3132e-10,0,0.055286,1,11.038,7.5879,0.47395,0.47395,
7,43.5706,10.6513,0.13748,1.1921e-07,0,1.1272,1,11.038,10.6514,0.029694,0.029694,
8,43.1414,184.5243,0.15678,5.9605e-08,0,0.63288,1,273.0862,184.5243,0.011543,0.011543,
9,41.0094,370.066,0.17647,1.4901e-08,0,0.67842,1,552.5477,370.066,0.010778,0.010778,
10,39.5472,109.0239,0.19631,7.4506e-09,0,0.35605,1,552.5477,109.0239,0.0035608,0.0035608,
11,38.8277,653.6183,0.21624,7.4506e-09,0,0.24285,1,2276.8665,653.6183,0.0014463,0.0014463,
12,38.1583,37.8921,0.23586,7.4506e-09,0,0.2369,1,2276.8665,37.8921,0.00075579,0.00075579,
13,38.1576,5.2457,0.25838,3.638e-12,0,0.00015598,1,2276.8665,5.2457,0.00075596,0.00075596,
14,35.706,13.9695,0.27257,0.5,0,2.1039,1,2276.8665,13.9695,0.00023473,0.00023473,
15,35.3083,748.9791,0.29154,1.4901e-08,0,0.24317,1,9492.6424,748.9791,0.00014463,0.00014463,
16,35.3082,3.9498,0.31427,9.0949e-13,0,3.0921e-05,1,9492.6424,3.9498,0.00014464,0.00014464,
17,35.2764,1910.4962,0.33181,3.8147e-06,0,0.13678,1,57726.8854,1910.4962,2.5301e-05,2.5301e-05,
18,35.1391,539.6503,0.35173,3.7253e-09,0,0.07823,1,57726.8854,539.6503,6.1932e-06,6.1932e-06,
19,35.139,6.6297,0.37475,2.2737e-13,0,1.4769e-05,1,57726.8854,6.6297,6.1958e-06,6.1958e-06,
20,35.1321,10685.8162,0.39509,5.9605e-08,0,0.055723,1,722439.414,10685.8162,5.1806e-06,5.1806e-06,
21,35.132,4.1106,0.41972,5.6843e-14,0,2.1795e-06,1,722439.414,4.1106,5.1807e-06,5.1807e-06,
22,35.1144,26.0817,0.43607,0.00048828,0,0.088321,1,722439.414,26.0817,1.1225e-06,1.1225e-06,
23,35.0702,37760.6355,0.45601,7.4506e-09,0,0.058671,1,7342780.1832,37760.6355,5.2109e-07,5.2109e-07,
24,35.0702,7.2474,0.48032,1.4211e-14,0,1.0078e-06,1,7342780.1832,7.2474,5.211e-07,5.211e-07,
25,35.0701,16855.4385,0.49972,3.7253e-09,0,0.00015916,1,7342780.1832,16855.4385,5.2112e-07,5.2112e-07,
26,35.0701,7.2403,0.52376,1.4211e-14,0,1.0068e-06,1,7342780.1832,7.2403,5.2113e-07,5.2113e-07,
27,35.07,17333.9804,0.54404,3.7253e-09,0,0.00016502,1,7342780.1832,17333.9804,5.2114e-07,5.2114e-07,
28,35.0699,7.233,0.56858,1.4211e-14,0,1.0058e-06,1,7342780.1832,7.233,5.2115e-07,5.2115e-07,
29,35.0698,17821.1909,0.58837,3.7253e-09,0,0.00017107,1,7342780.1832,17821.1909,5.2117e-07,5.2117e-07,
30,35.0698,7.2256,0.61232,1.4211e-14,0,1.0047e-06,1,7342780.1832,7.2256,5.2118e-07,5.2118e-07,
31,35.0696,18317.0847,0.63192,3.7253e-09,0,0.00017731,1,7342780.1832,18317.0847,5.2119e-07,5.2119e-07,
32,35.0696,7.2181,0.66076,1.4211e-14,0,1.0036e-06,1,7342780.1832,7.2181,5.212e-07,5.212e-07,
33,35.0695,18822.0623,0.68257,3.7253e-09,0,0.00018374,1,7342780.1832,18822.0623,5.2122e-07,5.2122e-07,
34,35.0695,7.2105,0.70944,1.4211e-14,0,1.0025e-06,1,7342780.1832,7.2105,5.2123e-07,5.2123e-07,
35,35.0693,19336.3212,0.72927,3.7253e-09,0,0.00019038,1,7342780.1832,19336.3212,5.2125e-07,5.2125e-07,
36,35.0693,7.2026,0.75357,1.4211e-14,0,1.0014e-06,1,7342780.1832,7.2026,5.2126e-07,5.2126e-07,
37,35.0691,19860.0359,0.77325,3.7253e-09,0,0.00019723,1,7342780.1832,19860.0359,5.2128e-07,5.2128e-07,
38,35.0691,7.1947,0.79655,1.4211e-14,0,1.0002e-06,1,7342780.1832,7.1947,5.2129e-07,5.2129e-07,
39,35.0689,20393.3267,0.81635,3.7253e-09,0,0.00020429,1,7342780.1832,20393.3267,5.2131e-07,5.2131e-07,
40,35.0689,7.1866,0.84801,1.4211e-14,0,9.9906e-07,1,7342780.1832,7.1866,5.2133e-07,5.2133e-07,
41,35.0688,20936.6382,0.87984,3.7253e-09,0,0.00021159,1,7342780.1832,20936.6382,5.2135e-07,5.2135e-07,
42,35.0688,7.1783,0.90833,1.4211e-14,0,9.9786e-07,1,7342780.1832,7.1783,5.2136e-07,5.2136e-07,
43,35.0686,21490.2151,0.93525,3.7253e-09,0,0.00021912,1,7342780.1832,21490.2151,5.2138e-07,5.2138e-07,
44,35.0686,7.1699,0.96435,1.4211e-14,0,9.9662e-07,1,7342780.1832,7.1699,5.2139e-07,5.2139e-07,
45,35.0684,22054.3534,0.98874,3.7253e-09,0,0.0002269,1,7342780.1832,22054.3534,5.2142e-07,5.2142e-07,
46,35.0684,7.1614,1.0177,1.4211e-14,0,9.9537e-07,1,7342780.1832,7.1614,5.2143e-07,5.2143e-07,
47,35.0682,22628.8493,1.0398,3.7253e-09,0,0.00023494,1,7342780.1832,22628.8493,5.2146e-07,5.2146e-07,
48,35.0681,7.1527,1.0646,1.4211e-14,0,9.941e-07,1,7342780.1832,7.1527,5.2147e-07,5.2147e-07,
49,35.0679,23214.5257,1.0844,3.7253e-09,0,0.00024323,1,7342780.1832,23214.5257,5.215e-07,5.215e-07,
50,35.0679,7.1438,1.1097,1.4211e-14,0,9.9279e-07,1,7342780.1832,7.1438,5.2151e-07,5.2151e-07,
51,35.0678,23811.1463,1.1304,1.8626e-09,0,0.0001259,1,7342780.1832,23811.1463,5.2152e-07,5.2152e-07,
52,35.0678,7.1349,1.1561,1.4211e-14,0,9.9146e-07,1,7342780.1832,7.1349,5.2153e-07,5.2153e-07,
53,35.0677,24411.544,1.1764,1.8626e-09,0,0.00013023,1,7342780.1832,24411.544,5.2154e-07,5.2154e-07,
54,35.0677,7.1258,1.2072,1.4211e-14,0,9.9011e-07,1,7342780.1832,7.1258,5.2155e-07,5.2155e-07,
55,35.0676,25019.734,1.2275,1.8626e-09,0,0.00013468,1,7342780.1832,25019.734,5.2156e-07,5.2156e-07,
56,35.0676,7.1165,1.2526,1.4211e-14,0,9.8874e-07,1,7342780.1832,7.1165,5.2157e-07,5.2157e-07,
57,35.0674,25640.5519,1.2728,1.8626e-09,0,0.00013928,1,7342780.1832,25640.5519,5.2158e-07,5.2158e-07,
58,35.0674,7.1071,1.2971,1.4211e-14,0,9.8734e-07,1,7342780.1832,7.1071,5.2159e-07,5.2159e-07,
59,35.0673,26274.8815,1.3179,1.8626e-09,0,0.00014403,1,7342780.1832,26274.8815,5.2161e-07,5.2161e-07,
60,35.0673,7.0976,1.3423,1.4211e-14,0,9.8591e-07,1,7342780.1832,7.0976,5.2162e-07,5.2162e-07,
61,35.0672,26916.4164,1.3628,1.8626e-09,0,0.00014891,1,7342780.1832,26916.4164,5.2163e-07,5.2163e-07,
62,35.0672,7.0879,1.3872,1.4211e-14,0,9.8447e-07,1,7342780.1832,7.0879,5.2164e-07,5.2164e-07,
63,35.067,27574.5698,1.4078,1.8626e-09,0,0.00015397,1,7342780.1832,27574.5698,5.2165e-07,5.2165e-07,
64,35.067,7.0781,1.4326,1.4211e-14,0,9.83e-07,1,7342780.1832,7.0781,5.2166e-07,5.2166e-07,
65,35.0669,28242.3542,1.4536,1.8626e-09,0,0.00015918,1,7342780.1832,28242.3542,5.2168e-07,5.2168e-07,
66,35.0669,7.0681,1.4781,1.4211e-14,0,9.8149e-07,1,7342780.1832,7.0681,5.2169e-07,5.2169e-07,
67,35.0667,28922.4801,1.4989,1.8626e-09,0,0.00016455,1,7342780.1832,28922.4801,5.217e-07,5.217e-07,
68,35.0667,7.058,1.5227,1.4211e-14,0,9.7998e-07,1,7342780.1832,7.058,5.2171e-07,5.2171e-07,
69,35.0666,29615.4362,1.5436,1.8626e-09,0,0.0001701,1,7342780.1832,29615.4362,5.2173e-07,5.2173e-07,
70,35.0666,7.0478,1.5683,1.4211e-14,0,9.7844e-07,1,7342780.1832,7.0478,5.2174e-07,5.2174e-07,
71,35.0664,30320.9273,1.5885,1.8626e-09,0,0.00017582,1,7342780.1832,30320.9273,5.2176e-07,5.2176e-07,
72,35.0664,7.0374,1.6141,1.4211e-14,0,9.7687e-07,1,7342780.1832,7.0374,5.2177e-07,5.2177e-07,
73,35.0663,31039.7477,1.6364,1.8626e-09,0,0.00018172,1,7342780.1832,31039.7477,5.2178e-07,5.2178e-07,
74,35.0663,7.0268,1.6617,1.4211e-14,0,9.7527e-07,1,7342780.1832,7.0268,5.2179e-07,5.2179e-07,
75,35.0661,31771.8082,1.6817,1.8626e-09,0,0.00018781,1,7342780.1832,31771.8082,5.2181e-07,5.2181e-07,
76,35.0661,7.0162,1.7059,1.4211e-14,0,9.7367e-07,1,7342780.1832,7.0162,5.2182e-07,5.2182e-07,
77,35.0659,32517.3695,1.7268,1.8626e-09,0,0.0001941,1,7342780.1832,32517.3695,5.2184e-07,5.2184e-07,
78,35.0659,7.0053,1.7518,1.4211e-14,0,9.7203e-07,1,7342780.1832,7.0053,5.2186e-07,5.2186e-07,
79,35.0657,33277.1145,1.772,1.8626e-09,0,0.00020058,1,7342780.1832,33277.1145,5.2188e-07,5.2188e-07,
80,35.0657,6.9944,1.7963,1.4211e-14,0,9.7037e-07,1,7342780.1832,6.9944,5.2189e-07,5.2189e-07,
81,35.0655,34050.9086,1.817,1.8626e-09,0,0.00020728,1,7342780.1832,34050.9086,5.2191e-07,5.2191e-07,
82,35.0655,6.9833,1.8419,1.4211e-14,0,9.6868e-07,1,7342780.1832,6.9833,5.2192e-07,5.2192e-07,
83,35.0653,34839.4906,1.8624,1.8626e-09,0,0.00021419,1,7342780.1832,34839.4906,5.2195e-07,5.2195e-07,
84,35.0653,6.972,1.8858,1.4211e-14,0,9.6699e-07,1,7342780.1832,6.972,5.2196e-07,5.2196e-07,
85,35.0651,35642.1053,1.9063,1.8626e-09,0,0.00022132,1,7342780.1832,35642.1053,5.2198e-07,5.2198e-07,
86,35.0651,6.9606,1.9309,1.4211e-14,0,9.6526e-07,1,7342780.1832,6.9606,5.22e-07,5.22e-07,
87,35.0649,36460.7388,1.9601,1.8626e-09,0,0.00022868,1,7342780.1832,36460.7388,5.2202e-07,5.2202e-07,
88,35.0649,6.9491,1.9878,1.4211e-14,0,9.6351e-07,1,7342780.1832,6.9491,5.2203e-07,5.2203e-07,
89,35.0647,37294.1516,2.008,1.8626e-09,0,0.00023628,1,7432115.2289,37294.1516,5.2207e-07,5.2207e-07,
90,35.0647,6.9374,2.0324,1.4211e-14,0,9.6174e-07,1,7432115.2289,6.9374,5.2208e-07,5.2208e-07,
91,35.0646,38142.3763,2.0536,9.3132e-10,0,0.00012206,1,7606800.6745,38142.3763,5.2208e-07,5.2208e-07,
