"iter","time","maxviolation","meanviolation","cost",
0,0,20.7443,20.7443,44.9994,
1,0.075922,2.2275,2.2275,33.2946,
2,0.13075,0.11525,0.11525,36.4044,
3,0.18082,0.026176,0.026176,36.7558,
4,0.22076,0.02042,0.02042,36.7902,
5,0.24876,0.016052,0.016052,36.8192,
6,0.28129,0.012744,0.012744,36.8436,
7,0.30869,0.01026,0.01026,36.8639,
8,0.36398,0.0029769,0.0029769,36.9434,
9,0.42939,0.0023228,0.0023228,36.9539,
10,0.51806,0.0018204,0.0018204,36.963,
11,0.5869,0.0014348,0.0014348,36.9709,
12,0.66155,0.0011397,0.0011397,36.9776,
13,0.70807,0.00091508,0.00091508,36.9833,
14,0.74273,0.00074626,0.00074626,36.988,
15,0.8198,0.00021791,0.00021791,37.0082,
16,0.90151,0.00017094,0.00017094,37.0109,
17,0.97201,0.00013474,0.00013474,37.0132,
18,1.0457,0.00010692,0.00010692,37.0152,
19,1.1149,8.5629e-05,8.5629e-05,37.0169,
20,1.1963,6.9505e-05,6.9505e-05,37.0184,
21,1.2639,2.0808e-05,2.0808e-05,37.0244,
22,1.3805,1.6316e-05,1.6316e-05,37.0252,
23,1.4636,1.285e-05,1.285e-05,37.0259,
24,1.5387,1.018e-05,1.018e-05,37.0265,
25,1.6487,8.1325e-06,8.1325e-06,37.0271,
26,1.704,6.5743e-06,6.5743e-06,37.0275,
27,1.7987,5.409e-06,5.409e-06,37.0279,
28,1.8883,1.5657e-06,1.5657e-06,37.0296,
29,2.0074,1.2317e-06,1.2317e-06,37.0298,
30,2.1221,9.7415e-07,9.7415e-07,37.03,
31,2.2596,7.7627e-07,7.7627e-07,37.0302,
32,2.2611,7.7627e-07,7.7627e-07,37.0302,
