"iter","time","maxviolation","meanviolation","cost",
0,0,11.7588,11.7588,174.0468,
1,0.14105,0.41725,0.41725,86.8666,
2,0.1851,0.06105,0.06105,87.3591,
3,0.21606,0.04953,0.04953,87.3878,
4,0.27787,0.014425,0.014425,87.5061,
5,0.32052,0.011291,0.011291,87.5219,
6,0.36762,0.0088787,0.0088787,87.5355,
7,0.42417,0.0070259,0.0070259,87.5473,
8,0.46488,0.0056077,0.0056077,87.5573,
9,0.49797,0.0045307,0.0045307,87.5659,
10,0.5475,0.0037274,0.0037274,87.5729,
11,0.68027,0.0010702,0.0010702,87.6046,
12,0.80168,0.00084148,0.00084148,87.6087,
13,0.91823,0.00066524,0.00066524,87.6123,
14,1.0493,0.0005299,0.0005299,87.6154,
15,1.1652,0.00042666,0.00042666,87.618,
16,1.2975,0.00034899,0.00034899,87.6202,
17,1.4721,0.0001025,0.0001025,87.6297,
18,1.6731,8.0522e-05,8.0522e-05,87.6309,
19,1.8716,6.3571e-05,6.3571e-05,87.632,
20,2.0344,5.0532e-05,5.0532e-05,87.633,
21,2.2,4.0557e-05,4.0557e-05,87.6338,
22,2.4374,3.301e-05,3.301e-05,87.6345,
23,2.8225,9.8492e-06,9.8492e-06,87.6374,
24,3.0494,7.73e-06,7.73e-06,87.6378,
25,3.2513,6.0941e-06,6.0941e-06,87.6381,
26,3.4764,4.8344e-06,4.8344e-06,87.6384,
27,3.71,3.8686e-06,3.8686e-06,87.6387,
28,4.0063,3.1349e-06,3.1349e-06,87.6389,
29,4.2678,2.5884e-06,2.5884e-06,87.6391,
30,4.6322,7.4296e-07,7.4296e-07,87.6399,
31,4.6474,5.8496e-07,5.8496e-07,87.64,
32,4.9441,5.8495e-07,5.8495e-07,87.64,
33,4.9642,5.8495e-07,5.8495e-07,87.64,
