"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,66.2581,24.511,6.872e-05,NaN,NaN,NaN,NaN,1,28.2712,14.088,14.088,
1,52.2509,9.2223,0.022387,1.1921e-07,0,3.8741,1,1,9.7566,3.1843,3.1843,
2,37.9128,6.61,0.042679,1.1921e-07,0,3.1303,1,1,6.6364,0.59131,0.59131,
3,33.6437,7.5497,0.062669,1.1921e-07,0,1.927,1,1,8.0419,2.7702,2.7702,
4,32.386,7.2273,0.083204,7.4506e-09,0,0.29766,1,1,7.9376,3.2819,3.2819,
5,27.5779,8.5285,0.10854,1.1921e-07,0,1.8582,1,1,9.3068,3.7257,3.7257,
6,25.2367,6.757,0.13966,1.1921e-07,0,1.7929,1,1.4395,6.7643,0.31472,0.31472,
7,25.2016,5.5911,0.16959,3.7253e-09,0,0.036341,1,1.4395,5.6004,0.32312,0.32312,
8,25.1839,5.626,0.19126,1.8626e-09,0,0.018162,1,1.4395,5.6355,0.32716,0.32716,
9,25.1587,5.6746,0.21202,1.8626e-09,0,0.021609,1,1.4395,5.6843,0.33309,0.33309,
10,25.1238,5.7332,0.24105,1.8626e-09,0,0.025479,1,1.4395,5.7434,0.3416,0.3416,
11,25.0773,5.7926,0.27137,1.8626e-09,0,0.02942,1,1.4395,5.8033,0.35318,0.35318,
12,25.0192,5.8362,0.29937,1.8626e-09,0,0.032856,1,1.4395,5.8478,0.36779,0.36779,
13,24.9522,5.8481,0.3227,1.8626e-09,0,0.035321,1,1.4395,5.8607,0.38438,0.38438,
14,24.8794,5.8272,0.34376,1.8626e-09,0,0.036786,1,1.4395,5.841,0.40149,0.40149,
15,24.7454,5.7767,0.36463,3.7253e-09,0,0.070488,1,1.4395,5.7938,0.44421,0.44421,
16,23.2534,4.9511,0.37914,0.125,0,0.39748,1,1.4395,5.0013,0.70632,0.70632,
17,20.7662,2.483,0.40156,0.5,0,0.99016,1,1.4395,2.6393,0.89483,0.89483,
18,20.1541,0.83108,0.42352,1,0,0.86128,1,1.4395,0.95196,0.46425,0.46425,
19,20.2641,0.43054,0.43962,1,0,0.1809,1,1.4395,0.46158,0.16643,0.16643,
20,20.3563,0.59862,0.45347,1,0,0.12553,1,1.4395,0.60088,0.052052,0.052052,
21,20.3792,0.11361,0.46765,0.5,0,0.021727,1,1.5574,0.11775,0.030953,0.030953,
22,20.4022,0.22428,0.48215,0.5,0,0.016611,1,2.2737,0.22495,0.017412,0.017412,
23,20.4196,0.2808,0.49635,0.5,0,0.012842,1,3.1335,0.28098,0.0097894,0.0097894,
24,20.4326,0.30302,0.51088,0.5,0,0.0096753,1,4.2325,0.30307,0.0055041,0.0055041,
25,20.4424,0.31178,0.52475,0.5,0,0.0072249,1,5.6743,0.3118,0.0030951,0.0030951,
26,20.4497,0.31535,0.54651,0.5,0,0.005387,1,7.5849,0.31536,0.0017406,0.0017406,
27,20.4552,0.31689,0.56204,0.5,0,0.00402,1,10.1265,0.31689,0.00097889,0.00097889,
28,20.4594,0.3176,0.57637,0.5,0,0.0030036,1,13.5125,0.3176,0.00055056,0.00055056,
