"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,50.3436,6.5146,0.00016689,NaN,NaN,NaN,NaN,1,8.9747,6.173,6.173,
1,41.3575,6.0689,0.015551,2.3842e-07,0,3.0418,1,1,6.8185,3.1083,3.1083,
2,32.3345,6.5454,0.031894,2.9802e-08,0,1.2517,1,1,9.6995,7.1581,7.1581,
3,27.5254,36.0278,0.042484,0.0039063,0,1.6496,1,2.4221,36.9258,8.0941,8.0941,
4,26.9096,5.077,0.057117,3.7253e-09,0,0.15088,1,2.4221,9.6334,8.187,8.187,
5,28.6713,2.8041,0.065297,1,0,1.7255,1,2.4221,3.4631,2.0323,2.0323,
6,29.3577,1.5723,0.072302,1,0,1.0725,1,2.4221,1.6236,0.40496,0.40496,
7,29.6558,0.85733,0.078973,1,0,0.28242,1,2.4221,0.86462,0.11206,0.11206,
8,29.7642,0.11914,0.086471,0.5,0,0.040853,1,2.6214,0.13478,0.063018,0.063018,
9,29.8437,0.39504,0.093308,0.5,0,0.031906,1,3.682,0.39663,0.03538,0.03538,
10,29.9012,0.51009,0.10126,0.5,0,0.024638,1,4.9289,0.51048,0.019872,0.019872,
11,29.943,0.55336,0.10822,0.5,0,0.018727,1,6.5112,0.55347,0.011165,0.011165,
12,29.9737,0.56991,0.1157,0.5,0,0.014138,1,8.5823,0.56994,0.0062754,0.0062754,
13,29.9963,0.57649,0.12258,0.5,0,0.010641,1,11.3253,0.57651,0.0035278,0.0035278,
14,30.013,0.57931,0.13127,0.5,0,0.0079976,1,14.9736,0.57931,0.0019834,0.0019834,
15,30.0255,0.58064,0.14026,0.5,0,0.0060053,1,19.8339,0.58064,0.0011153,0.0011153,
16,30.0347,0.58137,0.14792,0.5,0,0.004507,1,26.3123,0.58137,0.00062719,0.00062719,
17,30.0416,0.58182,0.15494,0.5,0,0.0033813,1,34.9493,0.58182,0.00035272,0.00035272,
18,30.0467,0.58212,0.16267,0.5,0,0.0025363,1,46.4649,0.58212,0.00019838,0.00019838,
19,30.0506,0.58233,0.16947,0.5,0,0.0019023,1,61.8189,0.58233,0.00011157,0.00011157,
20,30.0535,0.58249,0.17832,0.5,0,0.0014267,1,82.291,0.58249,6.2755e-05,6.2755e-05,
21,30.0556,0.58261,0.18857,0.5,0,0.0010699,1,109.587,0.58261,3.5297e-05,3.5297e-05,
22,30.0572,0.5827,0.19977,0.5,0,0.00080239,1,145.9818,0.5827,1.9854e-05,1.9854e-05,
23,30.0596,0.58339,0.21456,1,0,0.0012035,1,194.5081,0.58339,4.9624e-06,4.9624e-06,
24,30.0602,0.14557,0.22607,0.5,0,0.00028964,1,340.1156,0.14557,2.7913e-06,2.7913e-06,
25,30.0611,0.69241,0.23698,1,0,0.00045635,1,493.7955,0.69241,6.9776e-07,6.9776e-07,
26,30.0608,1.2737,0.24721,0.5,0,0.00017644,1,493.7955,1.2737,1.3485e-06,1.3485e-06,
27,30.0606,0.12708,0.25593,0.5,0,9.3597e-05,1,493.7955,0.12708,1.779e-06,1.779e-06,
28,30.0605,0.012059,0.26312,1,0,7.5621e-05,1,493.7955,0.012059,2.123e-06,2.123e-06,
29,30.0605,0.0014062,0.2699,1,0,1.5722e-05,1,493.7955,0.0014062,2.0388e-06,2.0388e-06,
30,30.0605,9.2083e-05,0.27659,1,0,4.6112e-06,1,493.7955,9.2107e-05,2.0628e-06,2.0628e-06,
31,30.0605,6.8924e-06,0.28377,1,0,1.2046e-06,1,493.7955,7.1926e-06,2.0565e-06,2.0565e-06,
32,30.0605,4.9028e-07,0.29112,1,0,3.2514e-07,1,493.7955,2.1158e-06,2.0582e-06,2.0582e-06,
33,30.0605,3.5291e-08,0.29748,1,0,8.7687e-08,1,493.7955,2.0581e-06,2.0578e-06,2.0578e-06,
34,30.0605,2.514e-09,0.30451,1,0,2.3446e-08,1,493.7955,2.0579e-06,2.0579e-06,2.0579e-06,
