"iter","time","maxviolation","meanviolation","cost",
0,0,33.4215,33.4215,63.5365,
1,0.12015,0.46806,0.46806,22.6926,
2,0.15626,0.071351,0.071351,23.2678,
3,0.20374,0.021352,0.021352,23.4364,
4,0.23977,0.016769,0.016769,23.4596,
5,0.27712,0.01323,0.01323,23.4798,
6,0.31931,0.010503,0.010503,23.4974,
7,0.37535,0.008413,0.008413,23.5124,
8,0.42668,0.006826,0.006826,23.5252,
9,0.4785,0.0020603,0.0020603,23.5773,
10,0.53558,0.001616,0.001616,23.5846,
11,0.60335,0.0012729,0.0012729,23.5909,
12,0.66235,0.0010085,0.0010085,23.5964,
13,0.75968,0.00080545,0.00080545,23.6012,
14,0.82694,0.00065083,0.00065083,23.6052,
15,0.88168,0.00053501,0.00053501,23.6085,
16,1.087,0.00015553,0.00015553,23.6235,
17,1.2137,0.00012234,0.00012234,23.6255,
18,1.365,9.6747e-05,9.6747e-05,23.6272,
19,1.5001,7.7074e-05,7.7074e-05,23.6287,
20,1.6396,6.205e-05,6.205e-05,23.6299,
21,1.7649,5.0731e-05,5.0731e-05,23.631,
22,1.989,1.4965e-05,1.4965e-05,23.6356,
23,2.1024,1.1758e-05,1.1758e-05,23.6362,
24,2.2514,9.2826e-06,9.2826e-06,23.6367,
25,2.4501,7.378e-06,7.378e-06,23.6372,
26,2.6466,5.9204e-06,5.9204e-06,23.6376,
27,2.8092,4.8169e-06,4.8169e-06,23.6379,
28,3.1612,1.4401e-06,1.4401e-06,23.6393,
29,3.1762,1.1302e-06,1.1302e-06,23.6395,
30,3.1914,8.9098e-07,8.9098e-07,23.6397,
31,3.2061,7.0671e-07,7.0671e-07,23.6398,
32,3.4748,7.067e-07,7.067e-07,23.6398,
33,3.4765,7.067e-07,7.067e-07,23.6398,
