"iter","time","maxviolation","meanviolation","cost",
0,0,28.0119,28.0119,83.3827,
1,0.097583,0.61449,0.61449,35.1617,
2,0.13601,0.08384,0.08384,35.9179,
3,0.22629,0.022688,0.022688,36.1242,
4,0.25885,0.017915,0.017915,36.1488,
5,0.29234,0.014246,0.014246,36.17,
6,0.32766,0.011433,0.011433,36.1882,
7,0.36285,0.0092888,0.0092888,36.2036,
8,0.39752,0.0076727,0.0076727,36.2164,
9,0.51454,0.0021523,0.0021523,36.2761,
10,0.61436,0.0016983,0.0016983,36.2836,
11,0.72733,0.0013485,0.0013485,36.2901,
12,0.8414,0.0010797,0.0010797,36.2957,
13,0.90459,0.00087417,0.00087417,36.3004,
14,0.94957,0.00071847,0.00071847,36.3044,
15,1.1062,0.000206,0.000206,36.3223,
16,1.2145,0.00016238,0.00016238,36.3246,
17,1.3829,0.00012872,0.00012872,36.3267,
18,1.5224,0.00010282,0.00010282,36.3284,
19,1.6425,8.2979e-05,8.2979e-05,36.3299,
20,1.7884,6.789e-05,6.789e-05,36.3311,
21,1.8725,5.6578e-05,5.6578e-05,36.3321,
22,2.105,1.5573e-05,1.5573e-05,36.3373,
23,2.2685,1.2325e-05,1.2325e-05,36.3379,
24,2.4048,9.8234e-06,9.8234e-06,36.3384,
25,2.5425,7.9032e-06,7.9032e-06,36.3389,
26,2.7053,6.4392e-06,6.4392e-06,36.3393,
27,2.9027,5.3363e-06,5.3363e-06,36.3396,
28,3.1754,1.4954e-06,1.4954e-06,36.3412,
29,3.1949,1.1817e-06,1.1817e-06,36.3414,
30,3.2168,9.3989e-07,9.3989e-07,36.3416,
31,3.2376,7.5403e-07,7.5403e-07,36.3417,
32,3.4375,7.5398e-07,7.5398e-07,36.3417,
33,3.4516,7.5398e-07,7.5398e-07,36.3417,
