"iter","time","maxviolation","meanviolation","cost",
0,0,3.7012,3.7012,44.4368,
1,0.055236,1.9332,1.9332,26.3959,
2,0.089134,0.15083,0.15083,29.0748,
3,0.14192,0.032919,0.032919,29.5909,
4,0.19023,0.026286,0.026286,29.6384,
5,0.21597,0.021252,0.021252,29.6784,
6,0.24854,0.017504,0.017504,29.7114,
7,0.30146,0.0050053,0.0050053,29.8612,
8,0.34908,0.0039362,0.0039362,29.8806,
9,0.37395,0.0031126,0.0031126,29.8975,
10,0.41635,0.0024804,0.0024804,29.9119,
11,0.46073,0.0019983,0.0019983,29.9243,
12,0.5006,0.0016361,0.0016361,29.9345,
13,0.5923,0.00047911,0.00047911,29.9793,
14,0.64827,0.00037646,0.00037646,29.9853,
15,0.69069,0.00029729,0.00029729,29.9905,
16,0.74751,0.0002364,0.0002364,29.995,
17,0.81748,0.00018984,0.00018984,29.9988,
18,0.88381,0.00015464,0.00015464,30.002,
19,0.98164,4.603e-05,4.603e-05,30.0156,
20,1.0655,3.6132e-05,3.6132e-05,30.0175,
21,1.1387,2.8493e-05,2.8493e-05,30.0191,
22,1.215,2.2611e-05,2.2611e-05,30.0205,
23,1.3094,1.8103e-05,1.8103e-05,30.0217,
24,1.4014,1.4681e-05,1.4681e-05,30.0227,
25,1.5163,4.428e-06,4.428e-06,30.0269,
26,1.6096,3.4725e-06,3.4725e-06,30.0274,
27,1.704,2.7346e-06,2.7346e-06,30.0279,
28,1.807,2.1659e-06,2.1659e-06,30.0284,
29,1.8965,1.7293e-06,1.7293e-06,30.0288,
30,2.0031,1.3968e-06,1.3968e-06,30.0291,
31,2.0877,1.1476e-06,1.1476e-06,30.0293,
32,2.216,4.262e-07,4.262e-07,30.0303,
33,2.2258,4.262e-07,4.262e-07,30.0303,
