"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,47.3856,11.0464,0.00011327,NaN,NaN,NaN,NaN,1,11.6444,3.6836,3.6836,
1,38.1639,9.0683,0.022622,1.1921e-07,0,2.9368,1,2.2009,9.0818,0.49552,0.49552,
2,30.9158,6.6274,0.044217,5.9605e-08,0,1.6292,1,2.3363,6.6376,0.36819,0.36819,
3,26.6771,15.8095,0.062148,2.3842e-07,0,3.0278,1,4.7466,15.8101,0.14164,0.14164,
4,23.2703,8.4917,0.077403,1.1921e-07,0,1.6888,1,4.7466,8.5006,0.38796,0.38796,
5,22.8702,6.38,0.092851,1.8626e-09,0,0.086073,1,4.7466,6.395,0.43769,0.43769,
6,19.1173,9.0492,0.10307,0.0625,0,1.4682,1,4.7466,9.0514,0.19755,0.19755,
7,19.0931,3.8472,0.12053,1.8626e-09,0,0.021295,1,4.7466,3.8523,0.19965,0.19965,
8,17.8103,10.3378,0.13515,0.0625,0,1.0648,1,10.6464,10.338,0.059675,0.059675,
9,17.8653,40.9099,0.15163,5.9605e-08,0,0.93857,1,60.0921,40.9099,0.016545,0.016545,
10,18.1843,17.8019,0.17276,5.9605e-08,0,0.65059,1,60.0921,17.8019,0.0045136,0.0045136,
11,18.2068,377.7663,0.20983,1.1921e-07,0,0.37743,1,2200.948,377.7663,0.00085253,0.00085253,
12,17.8598,403.0028,0.2384,1.4901e-08,0,0.2856,1,4382.9462,403.0028,0.00032431,0.00032431,
13,17.6219,464.9691,0.27162,1.4901e-08,0,0.23702,1,8049.4083,464.9691,0.00010946,0.00010946,
14,17.3535,2413.3216,0.31145,7.4506e-09,0,0.16058,1,44290.1896,2413.3216,9.0375e-05,9.0375e-05,
15,17.3534,2.0863,0.34183,3.638e-12,0,6.4353e-05,1,44290.1896,2.0863,9.0377e-05,9.0377e-05,
16,17.1573,2.0458,0.35657,0.125,0,0.15124,1,44290.1896,2.0458,1.8282e-05,1.8282e-05,
17,17.0218,2.0596,0.37423,0.125,0,0.11057,1,44290.1896,2.0596,3.351e-06,3.351e-06,
18,16.9211,3.3188,0.38653,0.125,0,0.092503,1,44290.1896,3.3188,1.9107e-07,1.9107e-07,
19,16.8493,3.3086,0.39759,0.125,0,0.068938,1,44290.1896,3.3086,4.7162e-07,4.7162e-07,
20,16.8195,3.4537,0.40789,0.0625,0,0.031111,1,44290.1896,3.4537,8.1332e-07,8.1332e-07,
21,16.8195,3.1655,0.42767,4.5475e-13,0,1.3478e-05,1,44290.1896,3.1655,8.1459e-07,8.1459e-07,
22,16.8194,3.1616,0.45058,4.5475e-13,0,1.3459e-05,1,44290.1896,3.1616,8.1587e-07,8.1587e-07,
23,16.8185,3.1306,0.46467,0.0019531,0,0.00093468,1,44290.1896,3.1306,8.2258e-07,8.2258e-07,
24,16.7671,3.1321,0.47531,0.125,0,0.060212,1,44290.1896,3.1321,8.8019e-07,8.8019e-07,
25,16.7255,3.1954,0.48467,0.125,0,0.055518,1,44290.1896,3.1954,9.4147e-07,9.4147e-07,
26,16.6915,3.0545,0.49432,0.125,0,0.051248,1,44290.1896,3.0545,1.1355e-06,1.1355e-06,
27,16.6763,2.9161,0.50815,0.0625,0,0.024695,1,44290.1896,2.9161,1.2836e-06,1.2836e-06,
28,16.6241,2.3831,0.51844,0.25,0,0.098605,1,44290.1896,2.3831,1.2278e-06,1.2278e-06,
29,16.6022,3.0635,0.52986,0.125,0,0.051182,1,44290.1896,3.0635,5.7305e-07,5.7305e-07,
30,16.5844,3.0501,0.5415,0.125,0,0.044231,1,44290.1896,3.0501,7.1646e-07,7.1646e-07,
31,16.5801,2.7318,0.55341,0.03125,0,0.011494,1,44290.1896,2.7318,7.3421e-07,7.3421e-07,
32,16.5801,2.712,0.57878,4.5475e-13,0,1.2059e-05,1,44290.1896,2.712,7.3504e-07,7.3504e-07,
