"iter","time","maxviolation","meanviolation","cost",
0,0,16.3476,16.3476,44.3313,
1,0.17742,0.068839,0.068839,19.4435,
2,0.20788,0.053725,0.053725,19.453,
3,0.23898,0.042407,0.042407,19.4608,
4,0.25846,0.033965,0.033965,19.4672,
5,0.30172,0.0094044,0.0094044,19.4915,
6,0.32922,0.0072978,0.0072978,19.4945,
7,0.35664,0.0056898,0.0056898,19.4971,
8,0.3842,0.0044618,0.0044618,19.4994,
9,0.41724,0.0035257,0.0035257,19.5013,
10,0.44772,0.0028144,0.0028144,19.5029,
11,0.47218,0.00228,0.00228,19.5042,
12,0.55905,0.0006639,0.0006639,19.5096,
13,0.58653,0.00051932,0.00051932,19.5103,
14,0.61827,0.00040811,0.00040811,19.5109,
15,0.65887,0.00032268,0.00032268,19.5115,
16,0.71458,0.00025729,0.00025729,19.5119,
17,0.76197,0.00020762,0.00020762,19.5123,
18,0.82604,0.0001705,0.0001705,19.5127,
19,1.0025,4.9126e-05,4.9126e-05,19.5141,
20,1.1645,3.8607e-05,3.8607e-05,19.5143,
21,1.261,3.0502e-05,3.0502e-05,19.5144,
22,1.3989,2.4277e-05,2.4277e-05,19.5146,
23,1.5232,1.9526e-05,1.9526e-05,19.5147,
24,1.646,1.5945e-05,1.5945e-05,19.5148,
25,1.8833,4.7019e-06,4.7019e-06,19.5152,
26,2.0355,3.6924e-06,3.6924e-06,19.5153,
27,2.2056,2.9136e-06,2.9136e-06,19.5153,
28,2.3681,2.3144e-06,2.3144e-06,19.5154,
29,2.5827,1.8557e-06,1.8557e-06,19.5154,
30,2.8133,1.5082e-06,1.5082e-06,19.5155,
31,3.1117,4.5175e-07,4.5175e-07,19.5156,
32,3.1133,4.5175e-07,4.5175e-07,19.5156,
