"iter","time","maxviolation","meanviolation","cost",
0,0,5.084,5.084,38.5553,
1,0.032663,0.66099,0.66099,21.806,
2,0.05349,0.080544,0.080544,22.6139,
3,0.083885,0.021883,0.021883,22.8072,
4,0.10792,0.017238,0.017238,22.8305,
5,0.1362,0.01367,0.01367,22.8506,
6,0.16913,0.010934,0.010934,22.8677,
7,0.19495,0.0088465,0.0088465,22.8823,
8,0.21498,0.0072676,0.0072676,22.8945,
9,0.31426,0.0020664,0.0020664,22.9492,
10,0.36698,0.0016279,0.0016279,22.9562,
11,0.41049,0.0012898,0.0012898,22.9623,
12,0.4526,0.0010298,0.0010298,22.9675,
13,0.49087,0.00083073,0.00083073,22.972,
14,0.51986,0.00067942,0.00067942,22.9757,
15,0.5456,0.00056601,0.00056601,22.9788,
16,0.62073,0.00015554,0.00015554,22.9942,
17,0.68646,0.00012307,0.00012307,22.9961,
18,0.7335,9.8063e-05,9.8063e-05,22.9977,
19,0.8037,7.8872e-05,7.8872e-05,22.9991,
20,0.86213,6.4242e-05,6.4242e-05,23.0003,
21,0.9093,5.3218e-05,5.3218e-05,23.0013,
22,1.0457,1.4919e-05,1.4919e-05,23.0059,
23,1.1022,1.1787e-05,1.1787e-05,23.0065,
24,1.169,9.373e-06,9.373e-06,23.007,
25,1.2472,7.5177e-06,7.5177e-06,23.0075,
26,1.3274,6.1e-06,6.1e-06,23.0078,
27,1.4273,5.0274e-06,5.0274e-06,23.0081,
28,1.5732,1.433e-06,1.433e-06,23.0096,
29,1.59,1.1306e-06,1.1306e-06,23.0097,
30,1.7059,8.973e-07,8.973e-07,23.0099,
31,1.7217,7.1783e-07,7.1783e-07,23.01,
32,1.7727,7.1782e-07,7.1782e-07,23.01,
33,1.774,7.1782e-07,7.1782e-07,23.01,
