"iter","time","maxviolation","meanviolation","cost",
0,0,20.2349,20.2349,44.6376,
1,0.15532,0.9553,0.9553,32.7556,
2,0.32813,0.07187,0.07187,34.0702,
3,0.48768,0.0061223,0.0061223,34.4053,
4,0.50232,0.0061223,0.0061223,34.4053,
5,0.5136,0.0061223,0.0061223,34.4053,
6,0.52452,0.0061223,0.0061223,34.4053,
7,0.53402,0.0061223,0.0061223,34.4053,
8,0.54297,0.0061223,0.0061223,34.4053,
9,0.5523,0.0061223,0.0061223,34.4053,
10,1.079,0.00053854,0.00053854,34.5005,
11,1.0948,0.00053854,0.00053854,34.5005,
12,1.11,0.00053854,0.00053854,34.5005,
13,1.1253,0.00053854,0.00053854,34.5005,
14,1.1423,0.00053854,0.00053854,34.5005,
15,1.1648,0.00053854,0.00053854,34.5005,
16,2.4525,4.8106e-05,4.8106e-05,34.5284,
17,2.4721,4.8106e-05,4.8106e-05,34.5284,
18,2.4924,4.8106e-05,4.8106e-05,34.5284,
19,2.5282,4.8106e-05,4.8106e-05,34.5284,
20,2.5569,4.8106e-05,4.8106e-05,34.5284,
21,2.5878,4.8106e-05,4.8106e-05,34.5284,
22,4.6139,1.6699e-05,1.6699e-05,34.5332,
23,6.3948,4.3195e-06,4.3195e-06,34.5367,
24,6.4213,4.3195e-06,4.3195e-06,34.5367,
25,6.4732,4.3195e-06,4.3195e-06,34.5367,
26,6.519,4.3195e-06,4.3195e-06,34.5367,
27,6.5597,4.3195e-06,4.3195e-06,34.5367,
28,6.6012,4.3195e-06,4.3195e-06,34.5367,
29,8.7454,1.2161e-06,1.2161e-06,34.5384,
30,10.9063,1.2161e-06,1.2161e-06,34.5384,
31,13.1051,1.2161e-06,1.2161e-06,34.5384,
32,13.2492,1.2161e-06,1.2161e-06,34.5384,
33,13.2897,1.2161e-06,1.2161e-06,34.5384,
