"iter","time","maxviolation","meanviolation","cost",
0,0,33.4215,33.4215,63.5365,
1,0.12952,0.48696,0.48696,22.6739,
2,0.1667,0.077256,0.077256,23.2527,
3,0.20016,0.021821,0.021821,23.4341,
4,0.25015,0.017248,0.017248,23.457,
5,0.29857,0.01372,0.01372,23.4769,
6,0.33774,0.011006,0.011006,23.494,
7,0.38516,0.0089332,0.0089332,23.5085,
8,0.43013,0.0073631,0.0073631,23.5207,
9,0.54807,0.0021026,0.0021026,23.5767,
10,0.62466,0.0016591,0.0016591,23.5838,
11,0.71248,0.0013169,0.0013169,23.5901,
12,0.79122,0.0010537,0.0010537,23.5954,
13,0.89031,0.00085206,0.00085206,23.6,
14,0.98001,0.000699,0.000699,23.6039,
15,1.2069,0.00020228,0.00020228,23.621,
16,1.3392,0.00015939,0.00015939,23.6233,
17,1.4962,0.00012629,0.00012629,23.6252,
18,1.5961,0.00010079,0.00010079,23.6269,
19,1.7724,8.1239e-05,8.1239e-05,23.6283,
20,1.8558,6.6354e-05,6.6354e-05,23.6295,
21,2.0143,5.5168e-05,5.5168e-05,23.6306,
22,2.2573,1.5311e-05,1.5311e-05,23.6355,
23,2.404,1.2111e-05,1.2111e-05,23.6361,
24,2.5656,9.6441e-06,9.6441e-06,23.6366,
25,2.7664,7.7499e-06,7.7499e-06,23.6371,
26,2.9143,6.3044e-06,6.3044e-06,23.6375,
27,3.0829,5.2134e-06,5.2134e-06,23.6378,
28,3.3785,1.4712e-06,1.4712e-06,23.6393,
29,3.3941,1.1618e-06,1.1618e-06,23.6395,
30,3.409,9.2331e-07,9.2331e-07,23.6396,
31,3.424,7.3991e-07,7.3991e-07,23.6398,
32,3.6109,7.399e-07,7.399e-07,23.6398,
33,3.6315,7.399e-07,7.399e-07,23.6398,
