"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,33.7889,9.7459,5.8903e-05,NaN,NaN,NaN,NaN,1,33.8753,32.443,32.443,
1,34.4613,5.018,0.016245,1.1921e-07,0,2.558,1,1,17.1781,16.4288,16.4288,
2,30.719,5.2058,0.028019,4.7684e-07,0,3.6189,1,1,5.697,2.3142,2.3142,
3,29.9977,1.6983,0.035299,1,0,1.1856,1,1,1.8383,0.70375,0.70375,
4,30.1389,0.92683,0.04307,0.5,0,0.18497,1,1.3287,1.0054,0.38958,0.38958,
5,30.3262,0.68287,0.053682,0.5,0,0.12175,1,1.963,0.71633,0.21639,0.21639,
6,30.4955,0.64547,0.061878,0.5,0,0.083218,1,2.765,0.65665,0.12064,0.12064,
7,30.6329,0.65181,0.07091,0.5,0,0.058826,1,3.8037,0.65529,0.067437,0.067437,
8,30.7398,0.66037,0.087878,0.5,0,0.042589,1,5.1698,0.66144,0.037767,0.037767,
9,30.8215,0.66598,0.10382,0.5,0,0.031312,1,6.9806,0.66632,0.021177,0.021177,
10,30.8834,0.6695,0.11588,0.5,0,0.023223,1,9.3889,0.66961,0.011885,0.011885,
11,30.9301,0.67189,0.12798,0.5,0,0.017301,1,12.5967,0.67193,0.0066737,0.0066737,
12,30.9653,0.67367,0.13878,0.5,0,0.012919,1,16.8719,0.67368,0.0037492,0.0037492,
13,30.9917,0.67505,0.14916,0.5,0,0.0096597,1,22.5712,0.67505,0.0021069,0.0021069,
14,31.0116,0.67615,0.15998,0.5,0,0.0072282,1,30.1697,0.67615,0.0011843,0.0011843,
15,31.0265,0.67702,0.16991,0.5,0,0.0054118,1,40.3005,0.67702,0.00066583,0.00066583,
16,31.0377,0.6777,0.17909,0.5,0,0.0040535,1,53.8081,0.6777,0.00037438,0.00037438,
17,31.0461,0.67824,0.18643,0.5,0,0.0030371,1,71.8181,0.67824,0.00021053,0.00021053,
18,31.0524,0.67865,0.19407,0.5,0,0.0022761,1,95.8312,0.67865,0.0001184,0.0001184,
19,31.0572,0.67897,0.20101,0.5,0,0.0017061,1,127.8487,0.67897,6.6587e-05,6.6587e-05,
20,31.0607,0.67921,0.20866,0.5,0,0.001279,1,170.5385,0.67921,3.745e-05,3.745e-05,
21,31.0634,0.67939,0.21625,0.5,0,0.00095898,1,227.4583,0.67939,2.1064e-05,2.1064e-05,
22,31.0654,0.67953,0.22417,0.5,0,0.00071907,1,303.3513,0.67953,1.1848e-05,1.1848e-05,
23,31.0669,0.67964,0.23296,0.5,0,0.00053921,1,404.5419,0.67964,6.6639e-06,6.6639e-06,
24,31.0691,0.68037,0.24073,1,0,0.0008087,1,539.4627,0.68037,1.6656e-06,1.6656e-06,
25,31.0683,0.12741,0.24823,1,0,0.00035289,1,539.4627,0.12741,3.1492e-06,3.1492e-06,
26,31.0685,0.025768,0.25631,1,0,7.1075e-05,1,539.4627,0.025768,2.7158e-06,2.7158e-06,
27,31.0684,0.0014271,0.264,1,0,2.6136e-05,1,539.4627,0.0014271,2.8518e-06,2.8518e-06,
28,31.0684,0.00012487,0.27551,1,0,6.4803e-06,1,539.4627,0.00012491,2.8185e-06,2.8185e-06,
29,31.0684,8.6564e-06,0.28748,1,0,1.7917e-06,1,539.4627,9.1065e-06,2.8276e-06,2.8276e-06,
30,31.0684,6.2685e-07,0.29826,1,0,4.7621e-07,1,539.4627,2.8939e-06,2.8252e-06,2.8252e-06,
31,31.0684,4.4753e-08,0.31127,1,0,1.2775e-07,1,539.4627,2.8262e-06,2.8258e-06,2.8258e-06,
32,31.0684,3.1801e-09,0.3204,1,0,3.4857e-08,1,539.4627,2.8256e-06,2.8256e-06,2.8256e-06,
