"iter","time","maxviolation","meanviolation","cost",
0,0,16.3476,16.3476,44.3313,
1,0.17237,0.072258,0.072258,19.4415,
2,0.20751,0.057076,0.057076,19.4508,
3,0.23672,0.045686,0.045686,19.4584,
4,0.27207,0.037213,0.037213,19.4646,
5,0.31699,0.0095997,0.0095997,19.4912,
6,0.34743,0.007492,0.007492,19.4942,
7,0.37903,0.0058821,0.0058821,19.4968,
8,0.41393,0.0046535,0.0046535,19.499,
9,0.44343,0.0037187,0.0037187,19.5009,
10,0.47687,0.0030103,0.0030103,19.5024,
11,0.50344,0.0024792,0.0024792,19.5037,
12,0.60474,0.00067823,0.00067823,19.5095,
13,0.652,0.00053377,0.00053377,19.5102,
14,0.70064,0.00042277,0.00042277,19.5109,
15,0.75357,0.0003376,0.0003376,19.5114,
16,0.81145,0.00027259,0.00027259,19.5118,
17,0.85355,0.00022334,0.00022334,19.5122,
18,0.91808,6.3965e-05,6.3965e-05,19.5139,
19,1.0096,5.0349e-05,5.0349e-05,19.5141,
20,1.139,3.9852e-05,3.9852e-05,19.5143,
21,1.2647,3.1775e-05,3.1775e-05,19.5144,
22,1.4282,2.5586e-05,2.5586e-05,19.5146,
23,1.4844,2.0875e-05,2.0875e-05,19.5147,
24,1.6289,1.7335e-05,1.7335e-05,19.5148,
25,1.9057,4.8095e-06,4.8095e-06,19.5152,
26,2.0388,3.802e-06,3.802e-06,19.5153,
27,2.2716,3.0257e-06,3.0257e-06,19.5153,
28,2.4755,2.4296e-06,2.4296e-06,19.5154,
29,2.6261,1.9746e-06,1.9746e-06,19.5154,
30,2.7997,1.631e-06,1.631e-06,19.5154,
31,3.1173,4.6134e-07,4.6134e-07,19.5156,
32,3.1193,4.6134e-07,4.6134e-07,19.5156,
