"iter","time","maxviolation","meanviolation","cost",
0,0,0.34732,0.34732,62.1186,
1,0.13239,0.15456,0.15456,29.7541,
2,0.1672,0.03801,0.03801,29.8903,
3,0.19321,0.029811,0.029811,29.9049,
4,0.22073,0.02355,0.02355,29.9174,
5,0.24692,0.018794,0.018794,29.9279,
6,0.27459,0.01521,0.01521,29.9367,
7,0.33552,0.0044709,0.0044709,29.9724,
8,0.37761,0.0034985,0.0034985,29.9772,
9,0.43151,0.0027499,0.0027499,29.9813,
10,0.47535,0.0021744,0.0021744,29.9849,
11,0.50666,0.0017335,0.0017335,29.988,
12,0.54958,0.0013981,0.0013981,29.9906,
13,0.58308,0.0011471,0.0011471,29.9928,
14,0.73243,0.00033224,0.00033224,30.0024,
15,0.86604,0.0002611,0.0002611,30.0036,
16,1.0016,0.00020627,0.00020627,30.0047,
17,1.0651,0.00016413,0.00016413,30.0057,
18,1.2024,0.00013195,0.00013195,30.0065,
19,1.3044,0.00010768,0.00010768,30.0072,
20,1.456,3.1843e-05,3.1843e-05,30.01,
21,1.5793,2.5004e-05,2.5004e-05,30.0104,
22,1.6887,1.9727e-05,1.9727e-05,30.0108,
23,1.8147,1.5665e-05,1.5665e-05,30.0111,
24,1.8937,1.2556e-05,1.2556e-05,30.0113,
25,2.0648,1.0198e-05,1.0198e-05,30.0115,
26,2.3898,3.0608e-06,3.0608e-06,30.0124,
27,2.4085,2.4012e-06,2.4012e-06,30.0125,
28,2.6477,1.8918e-06,1.8918e-06,30.0126,
29,2.8495,1.4994e-06,1.4994e-06,30.0127,
30,3.0262,1.1983e-06,1.1983e-06,30.0128,
31,3.0408,9.6934e-07,9.6934e-07,30.0129,
32,3.163,9.693e-07,9.693e-07,30.0129,
33,3.1737,9.693e-07,9.693e-07,30.0129,
