"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,38.5553,10.5088,0.00023486,NaN,NaN,NaN,NaN,1,11.674,5.084,5.084,
1,33.6997,15.0367,0.022673,1.1921e-07,0,2.6459,1,1.1777,15.325,2.9586,2.9586,
2,30.603,5.6361,0.040834,1.4901e-08,0,0.61471,1,1.1777,7.0575,4.2477,4.2477,
3,25.1161,17.7813,0.067997,9.5367e-07,0,4.0797,1,3.44,17.8008,0.83193,0.83193,
4,25.0803,4.7747,0.10846,7.4506e-09,0,0.055971,1,3.44,4.8473,0.83607,0.83607,
5,24.3543,26.8515,0.1303,0.0078125,0,0.61256,1,7.119,26.8638,0.81265,0.81265,
6,26.0727,3.7564,0.15298,1.1921e-07,0,1.6157,1,8.9667,3.7565,0.023407,0.023407,
7,25.97,4.6807,0.1767,1.8626e-09,0,0.044408,1,8.9667,4.6808,0.027062,0.027062,
8,25.8953,5.2906,0.19665,9.3132e-10,0,0.02625,1,8.9667,5.2907,0.030445,0.030445,
9,25.7632,5.6339,0.21518,9.3132e-10,0,0.034981,1,8.9667,5.634,0.035299,0.035299,
10,25.4227,5.8899,0.23141,1.8626e-09,0,0.079525,1,8.9667,5.8902,0.056714,0.056714,
11,25.2537,5.1109,0.24955,9.3132e-10,0,0.039672,1,8.9667,5.1113,0.062691,0.062691,
12,24.4072,4.8872,0.25892,0.125,0,0.2161,1,8.9667,4.8881,0.092309,0.092309,
13,24.3456,6.3105,0.2686,0.0039063,0,0.028756,1,8.9667,6.3112,0.09503,0.09503,
14,24.3434,2.9433,0.28365,9.3132e-10,0,0.00451,1,8.9667,2.9449,0.095157,0.095157,
15,23.4069,5.1907,0.29124,0.5,0,0.89736,1,8.9667,5.1907,0.0044499,0.0044499,
16,23.1,2.048,0.29784,1,0,0.39293,1,9.8172,2.048,0.0013934,0.0013934,
17,23.0859,2.6655,0.31209,9.3132e-10,0,0.011423,1,17.8436,2.6655,0.0018271,0.0018271,
18,23.0574,3.8332,0.32667,4.6566e-10,0,0.011496,1,17.8436,3.8332,0.002368,0.002368,
19,23.0003,4.6571,0.34098,4.6566e-10,0,0.016282,1,17.8436,4.6571,0.003915,0.003915,
20,22.9598,1.4766,0.35986,4.6566e-10,0,0.013724,1,17.8436,1.4766,0.0050833,0.0050833,
21,22.9528,0.83472,0.36865,1,0,0.15731,1,17.8436,0.83473,0.0019971,0.0019971,
22,22.9649,0.27781,0.37805,0.5,0,0.0091552,1,21.2081,0.27781,0.00117,0.00117,
23,22.9764,0.52554,0.38753,0.5,0,0.0083963,1,30.471,0.52554,0.00065742,0.00065742,
24,22.9851,0.63504,0.39592,0.5,0,0.0054724,1,41.7293,0.63504,0.00036939,0.00036939,
25,22.9916,0.67854,0.40391,0.5,0,0.0033593,1,56.1882,0.67854,0.00020767,0.00020767,
26,22.9965,0.69582,0.41075,0.5,0,0.0021319,1,75.1838,0.69582,0.00011678,0.00011678,
27,23.0002,0.70272,0.41801,0.5,0,0.0014298,1,100.3645,0.70272,6.5681e-05,6.5681e-05,
28,23.0029,0.70551,0.42489,0.5,0,0.0010032,1,133.8621,0.70551,3.6943e-05,3.6943e-05,
29,23.005,0.70666,0.4315,0.5,0,0.00072437,1,178.4851,0.70666,2.0779e-05,2.0779e-05,
30,23.0065,0.70714,0.43917,0.5,0,0.00053181,1,237.9613,0.70714,1.1688e-05,1.1688e-05,
31,23.0089,0.70786,0.4463,1,0,0.00078818,1,317.2516,0.70786,2.9216e-06,2.9216e-06,
32,23.0094,0.17682,0.45409,0.5,0,0.00017853,1,555.1319,0.17682,1.6434e-06,1.6434e-06,
33,23.0092,0.58541,0.46075,0.5,0,8.5071e-05,1,555.1319,0.58541,2.0689e-06,2.0689e-06,
34,23.0091,0.028303,0.46838,1,0,6.0603e-05,1,555.1319,0.028303,2.4294e-06,2.4294e-06,
35,23.0091,4.1368e-05,0.47522,1,0,6.1702e-06,1,555.1319,4.1437e-05,2.3849e-06,2.3849e-06,
36,23.0091,1.072e-05,0.48215,1,0,1.2985e-06,1,555.1319,1.0984e-05,2.3933e-06,2.3933e-06,
37,23.0091,7.7308e-07,0.48894,1,0,3.4593e-07,1,555.1319,2.5129e-06,2.391e-06,2.391e-06,
38,23.0091,5.5257e-08,0.4966,1,0,9.2828e-08,1,555.1319,2.3923e-06,2.3916e-06,2.3916e-06,
39,23.0091,3.946e-09,0.5034,1,0,2.4853e-08,1,555.1319,2.3915e-06,2.3915e-06,2.3915e-06,
