"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,42.0825,11.8147,4.833e-05,NaN,NaN,NaN,NaN,1,19.5371,15.5599,15.5599,
1,38.8537,7.3034,0.014646,1.1921e-07,0,3.1296,1,1,8.0067,3.2815,3.2815,
2,33.8585,18.2805,0.027151,1.1921e-07,0,1.8982,1,1.9133,18.7454,4.149,4.149,
3,27.7661,35.6797,0.040491,2.3842e-07,0,2.7089,1,3.699,35.8309,3.2886,3.2886,
4,27.6062,3.7927,0.053482,3.7253e-09,0,0.079797,1,3.699,5.0283,3.3015,3.3015,
5,27.7118,0.99672,0.060634,1,0,0.90532,1,3.699,1.3766,0.94945,0.94945,
6,28.4893,1.3861,0.06772,1,0,0.28711,1,3.699,1.4177,0.29752,0.29752,
7,28.9393,1.467,0.074282,1,0,0.18958,1,3.699,1.4705,0.10137,0.10137,
8,29.0375,0.34493,0.081533,0.5,0,0.054437,1,4.166,0.35059,0.062759,0.062759,
9,29.1635,0.53319,0.092822,0.5,0,0.040955,1,6.1805,0.53435,0.035293,0.035293,
10,29.26,0.66975,0.10252,0.5,0,0.030645,1,8.6012,0.67004,0.01981,0.01981,
11,29.3328,0.72692,0.11118,0.5,0,0.022508,1,11.6874,0.72701,0.011126,0.011126,
12,29.3876,0.75102,0.12026,0.5,0,0.016569,1,15.7302,0.75104,0.0062524,0.0062524,
13,29.4288,0.76169,0.1295,0.5,0,0.012264,1,21.0834,0.7617,0.0035147,0.0035147,
14,29.4598,0.76677,0.13797,0.5,0,0.0091191,1,28.2016,0.76678,0.0019762,0.0019762,
15,29.483,0.7694,0.148,0.5,0,0.0068016,1,37.6818,0.7694,0.0011112,0.0011112,
16,29.5005,0.77087,0.15715,0.5,0,0.0050832,1,50.3164,0.77087,0.00062494,0.00062494,
17,29.5136,0.77177,0.16479,0.5,0,0.0038039,1,67.1593,0.77177,0.00035148,0.00035148,
18,29.5234,0.77235,0.17265,0.5,0,0.0028488,1,89.6145,0.77235,0.00019768,0.00019768,
19,29.5308,0.77275,0.18002,0.5,0,0.0021346,1,119.5537,0.77275,0.00011119,0.00011119,
20,29.5364,0.77303,0.18775,0.5,0,0.0016,1,159.4719,0.77303,6.2539e-05,6.2539e-05,
21,29.5405,0.77323,0.19693,0.5,0,0.0011996,1,212.6958,0.77323,3.5177e-05,3.5177e-05,
22,29.5436,0.77337,0.20836,0.5,0,0.00089948,1,283.6608,0.77337,1.9786e-05,1.9786e-05,
23,29.546,0.77348,0.22472,0.5,0,0.0006745,1,378.2805,0.77348,1.1129e-05,1.1129e-05,
24,29.5477,0.77356,0.2367,0.5,0,0.00050583,1,504.4401,0.77356,6.2602e-06,6.2602e-06,
25,29.549,0.77362,0.24744,0.5,0,0.00037935,1,672.6528,0.77362,3.5213e-06,3.5213e-06,
26,29.5492,0.023472,0.25708,1,0,7.327e-05,1,672.6528,0.023472,3.246e-06,3.246e-06,
27,29.5492,3.6976e-05,0.26614,1,0,8.976e-06,1,672.6528,3.7114e-05,3.1986e-06,3.1986e-06,
28,29.5492,7.7386e-06,0.27446,1,0,1.5776e-06,1,672.6528,8.3771e-06,3.2077e-06,3.2077e-06,
29,29.5492,5.5706e-07,0.28315,1,0,4.1929e-07,1,672.6528,3.2534e-06,3.2053e-06,3.2053e-06,
30,29.5492,3.9775e-08,0.29111,1,0,1.1251e-07,1,672.6528,3.2062e-06,3.206e-06,3.206e-06,
31,29.5492,2.8184e-09,0.29823,1,0,3.0101e-08,1,672.6528,3.2058e-06,3.2058e-06,3.2058e-06,
