"iter","time","maxviolation","meanviolation","cost",
0,0,54.0198,54.0198,73.6417,
1,0.071308,5.0524,5.0524,33.5948,
2,0.10401,0.2576,0.2576,40.439,
3,0.17417,0.041322,0.041322,41.4417,
4,0.20041,0.033599,0.033599,41.5058,
5,0.25271,0.0098904,0.0098904,41.7727,
6,0.29125,0.0077537,0.0077537,41.8087,
7,0.33669,0.0061069,0.0061069,41.84,
8,0.37329,0.0048401,0.0048401,41.867,
9,0.41087,0.0038699,0.0038699,41.8902,
10,0.45146,0.0031335,0.0031335,41.9098,
11,0.48232,0.002585,0.002585,41.9259,
12,0.57132,0.00074047,0.00074047,41.9999,
13,0.637,0.00058272,0.00058272,42.0096,
14,0.71382,0.00046117,0.00046117,42.0179,
15,0.79004,0.00036786,0.00036786,42.0251,
16,0.84867,0.00029673,0.00029673,42.0312,
17,0.91084,0.00024334,0.00024334,42.0362,
18,1.0646,7.1075e-05,7.1075e-05,42.0586,
19,1.1435,5.5874e-05,5.5874e-05,42.0616,
20,1.2352,4.4149e-05,4.4149e-05,42.0642,
21,1.3092,3.5134e-05,3.5134e-05,42.0664,
22,1.3769,2.8243e-05,2.8243e-05,42.0683,
23,1.4574,2.3041e-05,2.3041e-05,42.0699,
24,1.5765,6.834e-06,6.834e-06,42.0768,
25,1.6463,5.3665e-06,5.3665e-06,42.0777,
26,1.7327,4.2339e-06,4.2339e-06,42.0785,
27,1.8358,3.3621e-06,3.3621e-06,42.0792,
28,1.8502,2.6943e-06,2.6943e-06,42.0798,
29,2.0075,2.1878e-06,2.1878e-06,42.0803,
30,2.1543,6.5755e-07,6.5755e-07,42.0824,
31,2.1765,5.1583e-07,5.1583e-07,42.0827,
32,2.2408,5.1582e-07,5.1582e-07,42.0827,
33,2.2422,5.1582e-07,5.1582e-07,42.0827,
