"iter","time","maxviolation","meanviolation","cost",
0,0,14.088,14.088,66.2581,
1,0.082131,0.11673,0.11673,20.2927,
2,0.11437,0.032806,0.032806,20.3764,
3,0.1379,0.025959,0.025959,20.3869,
4,0.16236,0.020685,0.020685,20.396,
5,0.18616,0.016631,0.016631,20.4038,
6,0.21078,0.013533,0.013533,20.4104,
7,0.23328,0.011195,0.011195,20.4159,
8,0.28787,0.0031688,0.0031688,20.442,
9,0.32158,0.0025033,0.0025033,20.4453,
10,0.35602,0.0019897,0.0019897,20.4482,
11,0.38958,0.0015949,0.0015949,20.4507,
12,0.42431,0.0012929,0.0012929,20.4528,
13,0.46671,0.0010642,0.0010642,20.4545,
14,0.55435,0.00030507,0.00030507,20.4625,
15,0.59539,0.00024061,0.00024061,20.4636,
16,0.6469,0.00019087,0.00019087,20.4645,
17,0.69659,0.0001526,0.0001526,20.4652,
18,0.7956,0.00012327,0.00012327,20.4659,
19,0.85666,0.00010099,0.00010099,20.4665,
20,1.0459,2.9344e-05,2.9344e-05,20.4689,
21,1.1824,2.3113e-05,2.3113e-05,20.4692,
22,1.3083,1.8302e-05,1.8302e-05,20.4695,
23,1.4863,1.4597e-05,1.4597e-05,20.4698,
24,1.6678,1.1754e-05,1.1754e-05,20.47,
25,1.8601,9.5886e-06,9.5886e-06,20.4701,
26,2.0118,7.9589e-06,7.9589e-06,20.4703,
27,2.3132,2.2203e-06,2.2203e-06,20.471,
28,2.3274,1.7554e-06,1.7554e-06,20.4711,
29,2.5685,1.3969e-06,1.3969e-06,20.4711,
30,2.5809,1.1216e-06,1.1216e-06,20.4712,
31,2.5935,9.1134e-07,9.1134e-07,20.4713,
32,2.7696,9.1133e-07,9.1133e-07,20.4713,
33,2.7765,9.1133e-07,9.1133e-07,20.4713,
