"iter","time","maxviolation","meanviolation","cost",
0,0,3.6836,3.6836,47.3856,
1,0.086382,0.20025,0.20025,15.6952,
2,0.11168,0.046709,0.046709,15.882,
3,0.13252,0.037708,0.037708,15.8999,
4,0.15365,0.030845,0.030845,15.915,
5,0.17599,0.025686,0.025686,15.9276,
6,0.22172,0.0071569,0.0071569,15.9898,
7,0.24878,0.0056665,0.0056665,15.9974,
8,0.28797,0.0045167,0.0045167,16.0041,
9,0.35665,0.0036337,0.0036337,16.0098,
10,0.40046,0.00296,0.00296,16.0147,
11,0.4238,0.0024518,0.0024518,16.0187,
12,0.48993,0.00069032,0.00069032,16.0379,
13,0.53003,0.0005455,0.0005455,16.0404,
14,0.59024,0.00043383,0.00043383,16.0424,
15,0.66177,0.00034798,0.00034798,16.0442,
16,0.72262,0.00028235,0.00028235,16.0458,
17,0.78079,0.00023269,0.00023269,16.0471,
18,0.88891,6.6423e-05,6.6423e-05,16.053,
19,0.97902,5.2407e-05,5.2407e-05,16.0537,
20,1.0315,4.1594e-05,4.1594e-05,16.0544,
21,1.1304,3.3274e-05,3.3274e-05,16.0549,
22,1.1971,2.6904e-05,2.6904e-05,16.0554,
23,1.2762,2.2067e-05,2.2067e-05,16.0558,
24,1.4154,6.3878e-06,6.3878e-06,16.0576,
25,1.5275,5.033e-06,5.033e-06,16.0579,
26,1.6474,3.9873e-06,3.9873e-06,16.0581,
27,1.7805,3.182e-06,3.182e-06,16.0582,
28,1.7988,2.5644e-06,2.5644e-06,16.0584,
29,1.9142,2.0942e-06,2.0942e-06,16.0585,
30,1.927,1.7408e-06,1.7408e-06,16.0586,
31,2.06,4.8343e-07,4.8343e-07,16.0591,
32,2.0614,4.8343e-07,4.8343e-07,16.0591,
