"iter","time","maxviolation","meanviolation","cost",
0,0,3.6836,3.6836,47.3856,
1,0.074676,0.17955,0.17955,15.7142,
2,0.10119,0.044852,0.044852,15.8855,
3,0.12583,0.035786,0.035786,15.904,
4,0.14854,0.028854,0.028854,15.9198,
5,0.17776,0.023627,0.023627,15.933,
6,0.22225,0.0069943,0.0069943,15.9905,
7,0.24882,0.0054991,0.0054991,15.9984,
8,0.27949,0.0043454,0.0043454,16.0052,
9,0.32073,0.0034574,0.0034574,16.011,
10,0.35229,0.0027774,0.0027774,16.0161,
11,0.39458,0.0022632,0.0022632,16.0203,
12,0.46791,0.0006755,0.0006755,16.0382,
13,0.51992,0.00053039,0.00053039,16.0406,
14,0.57798,0.00041836,0.00041836,16.0428,
15,0.62851,0.00033207,0.00033207,16.0446,
16,0.7111,0.00026593,0.00026593,16.0462,
17,0.77286,0.00021572,0.00021572,16.0475,
18,0.87083,6.5088e-05,6.5088e-05,16.053,
19,0.95183,5.1049e-05,5.1049e-05,16.0538,
20,1.0735,4.0206e-05,4.0206e-05,16.0545,
21,1.1581,3.185e-05,3.185e-05,16.055,
22,1.2707,2.5435e-05,2.5435e-05,16.0555,
23,1.3761,2.0549e-05,2.0549e-05,16.056,
24,1.4764,1.6888e-05,1.6888e-05,16.0563,
25,1.5854,4.9112e-06,4.9112e-06,16.0579,
26,1.6037,3.863e-06,3.863e-06,16.0581,
27,1.7392,3.0546e-06,3.0546e-06,16.0583,
28,1.7536,2.4332e-06,2.4332e-06,16.0584,
29,1.7671,1.9587e-06,1.9587e-06,16.0586,
30,1.8944,1.601e-06,1.601e-06,16.0587,
31,1.9182,4.7252e-07,4.7252e-07,16.0592,
32,1.9296,4.7252e-07,4.7252e-07,16.0592,
33,1.9376,4.7252e-07,4.7252e-07,16.0592,
34,2.0278,4.7252e-07,4.7252e-07,16.0592,
35,2.0291,4.7252e-07,4.7252e-07,16.0592,
