"iter","time","maxviolation","meanviolation","cost",
0,0,2.2885,2.2885,71.355,
1,0.046803,2.284,2.284,39.3723,
2,0.070278,0.12094,0.12094,42.4227,
3,0.10001,0.028706,0.028706,42.8024,
4,0.12289,0.022685,0.022685,42.8412,
5,0.14799,0.018089,0.018089,42.8743,
6,0.17943,0.014613,0.014613,42.9022,
7,0.21666,0.01203,0.01203,42.925,
8,0.31717,0.0034132,0.0034132,43.0285,
9,0.35979,0.0026824,0.0026824,43.0417,
10,0.40181,0.0021199,0.0021199,43.0532,
11,0.44159,0.0016883,0.0016883,43.0631,
12,0.48277,0.0013594,0.0013594,43.0715,
13,0.53011,0.0011123,0.0011123,43.0785,
14,0.61183,0.00032542,0.00032542,43.1089,
15,0.66701,0.00025563,0.00025563,43.1129,
16,0.72696,0.0002018,0.0002018,43.1165,
17,0.7952,0.00016041,0.00016041,43.1195,
18,0.84622,0.00012876,0.00012876,43.1221,
19,0.90458,0.00010482,0.00010482,43.1243,
20,1.007,3.1228e-05,3.1228e-05,43.1335,
21,1.0881,2.4509e-05,2.4509e-05,43.1347,
22,1.1501,1.9323e-05,1.9323e-05,43.1358,
23,1.2162,1.5329e-05,1.5329e-05,43.1368,
24,1.2711,1.2268e-05,1.2268e-05,43.1376,
25,1.3776,9.9439e-06,9.9439e-06,43.1383,
26,1.4639,8.2131e-06,8.2131e-06,43.1388,
27,1.5569,2.3547e-06,2.3547e-06,43.1415,
28,1.6412,1.854e-06,1.854e-06,43.1418,
29,1.7438,1.4681e-06,1.4681e-06,43.1421,
30,1.8472,1.1718e-06,1.1718e-06,43.1423,
31,1.863,9.4604e-07,9.4604e-07,43.1426,
32,1.9562,9.4601e-07,9.4601e-07,43.1426,
33,1.9586,9.4601e-07,9.4601e-07,43.1426,
