"iter","time","maxviolation","meanviolation","cost",
0,0,4.5177,4.5177,112.043,
1,0.13529,0.32942,0.32942,54.4393,
2,0.16694,0.054265,0.054265,54.809,
3,0.19316,0.043517,0.043517,54.834,
4,0.21819,0.03548,0.03548,54.8546,
5,0.26045,0.010205,0.010205,54.9421,
6,0.30089,0.0079984,0.0079984,54.9536,
7,0.34402,0.0063008,0.0063008,54.9635,
8,0.381,0.0049973,0.0049973,54.9721,
9,0.42244,0.0040013,0.0040013,54.9793,
10,0.45684,0.0032476,0.0032476,54.9855,
11,0.6031,0.00096857,0.00096857,55.0107,
12,0.70572,0.00075934,0.00075934,55.0142,
13,0.80679,0.00059792,0.00059792,55.0172,
14,0.87721,0.00047365,0.00047365,55.0198,
15,0.98513,0.00037834,0.00037834,55.022,
16,1.07,0.00030585,0.00030585,55.0239,
17,1.1477,0.00025166,0.00025166,55.0255,
18,1.3071,7.2751e-05,7.2751e-05,55.0326,
19,1.4379,5.7229e-05,5.7229e-05,55.0335,
20,1.5801,4.5262e-05,4.5262e-05,55.0343,
21,1.7208,3.6068e-05,3.6068e-05,55.035,
22,1.8424,2.9051e-05,2.9051e-05,55.0356,
23,1.9875,2.377e-05,2.377e-05,55.0361,
24,2.212,6.9905e-06,6.9905e-06,55.0383,
25,2.3914,5.4929e-06,5.4929e-06,55.0386,
26,2.5681,4.3374e-06,4.3374e-06,55.0388,
27,2.7476,3.4485e-06,3.4485e-06,55.039,
28,3.0095,2.7685e-06,2.7685e-06,55.0392,
29,3.1976,2.254e-06,2.254e-06,55.0394,
30,3.4402,6.7241e-07,6.7241e-07,55.04,
31,3.4557,5.278e-07,5.278e-07,55.0401,
32,3.6187,5.2779e-07,5.2779e-07,55.0401,
33,3.6306,5.2778e-07,5.2778e-07,55.0401,
