"repeat","dim","density","mlink","maxOuterIter","maxtime","minstepsize","verbosity","L",
1,15,0.08,2,5000,3600,1e-08,1,5,0,0,0,-1,-1,-1,0,-1,0,0,0,0,-1,0,
,,,,,,,,0,2,0,0,-1,0,0,0,0,-1,0,0,0,0,0,
,,,,,,,,0,0,3,-1,0,0,-1,0,0,0,0,0,-1,0,0,
,,,,,,,,0,0,-1,3,0,-1,0,0,-1,0,0,0,0,0,0,
,,,,,,,,-1,-1,0,0,7,-1,-1,0,0,0,-1,0,-1,-1,0,
,,,,,,,,-1,0,0,-1,-1,5,0,0,-1,0,0,-1,0,0,0,
,,,,,,,,-1,0,-1,0,-1,0,5,-1,0,0,0,0,0,0,-1,
,,,,,,,,0,0,0,0,0,0,-1,4,-1,-1,0,-1,0,0,0,
,,,,,,,,-1,0,0,-1,0,-1,0,-1,5,0,-1,0,0,0,0,
,,,,,,,,0,-1,0,0,0,0,0,-1,0,2,0,0,0,0,0,
,,,,,,,,0,0,0,0,-1,0,0,0,-1,0,2,0,0,0,0,
,,,,,,,,0,0,0,0,0,-1,0,-1,0,0,0,2,0,0,0,
,,,,,,,,0,0,-1,0,-1,0,0,0,0,0,0,0,2,0,0,
,,,,,,,,-1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,
,,,,,,,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,
