"iter","time","maxviolation","meanviolation","cost",
0,0,11.6058,11.6058,103.1237,
1,0.18176,0.44111,0.44111,28.0416,
2,0.22983,0.068313,0.068313,28.5767,
3,0.27602,0.020598,0.020598,28.7333,
4,0.31507,0.016154,0.016154,28.7552,
5,0.3672,0.012723,0.012723,28.7742,
6,0.42678,0.010078,0.010078,28.7907,
7,0.47256,0.0080488,0.0080488,28.8048,
8,0.50352,0.0065026,0.0065026,28.8169,
9,0.5279,0.0053444,0.0053444,28.8269,
10,0.65296,0.0015537,0.0015537,28.8717,
11,0.70765,0.0012221,0.0012221,28.8776,
12,0.80187,0.00096636,0.00096636,28.8828,
13,0.89445,0.00076978,0.00076978,28.8872,
14,0.96113,0.00061966,0.00061966,28.891,
15,1.0533,0.00050654,0.00050654,28.8942,
16,1.2317,0.00014947,0.00014947,28.9079,
17,1.3497,0.00011743,0.00011743,28.9097,
18,1.494,9.2705e-05,9.2705e-05,28.9113,
19,1.6175,7.3679e-05,7.3679e-05,28.9127,
20,1.7286,5.9116e-05,5.9116e-05,28.9139,
21,1.841,4.809e-05,4.809e-05,28.9149,
22,2.0427,1.4383e-05,1.4383e-05,28.9191,
23,2.0599,1.1288e-05,1.1288e-05,28.9196,
24,2.2652,8.8978e-06,8.8978e-06,28.9201,
25,2.2877,7.0571e-06,7.0571e-06,28.9206,
26,2.3049,5.6455e-06,5.6455e-06,28.9209,
27,2.4846,4.5727e-06,4.5727e-06,28.9213,
28,2.5009,3.7727e-06,3.7727e-06,28.9215,
29,2.8158,1.0854e-06,1.0854e-06,28.9227,
30,2.8329,8.5441e-07,8.5441e-07,28.9229,
31,2.8501,6.7637e-07,6.7637e-07,28.923,
32,3.0238,6.7637e-07,6.7637e-07,28.923,
33,3.0438,6.7637e-07,6.7637e-07,28.923,
