"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,62.1186,10.821,9.0242e-05,NaN,NaN,NaN,NaN,1,10.8266,0.34732,0.34732,
1,56.539,42.2735,0.031012,2.9802e-08,0,1.2731,1,7.4882,42.2775,0.5807,0.5807,
2,56.1144,9.5288,0.05228,1.8626e-09,0,0.089563,1,7.4882,9.5476,0.59877,0.59877,
3,51.4314,11.2726,0.078657,2.9802e-08,0,1.0677,1,7.4882,11.2915,0.65297,0.65297,
4,51.0842,9.1807,0.11996,3.7253e-09,0,0.11126,1,7.4882,9.2054,0.67376,0.67376,
5,43.8373,9.6542,0.15876,2.3842e-07,0,3.2266,1,7.4882,9.6693,0.53991,0.53991,
6,42.9946,8.1536,0.19161,7.4506e-09,0,0.24419,1,7.4882,8.1763,0.60814,0.60814,
7,34.7968,46.6418,0.21408,2.3842e-07,0,3.0637,1,8.5194,46.6438,0.43179,0.43179,
8,34.7099,6.0712,0.24077,1.8626e-09,0,0.040796,1,8.5194,6.0869,0.43642,0.43642,
9,34.6991,6.1081,0.26464,9.3132e-10,0,0.009997,1,8.5194,6.1237,0.43697,0.43697,
10,34.2518,6.0122,0.28201,0.03125,0,0.13851,1,8.5194,6.0289,0.44824,0.44824,
11,30.6456,2.7332,0.29726,0.5,0,1.6174,1,8.5194,2.7345,0.084026,0.084026,
12,30.597,5.2896,0.313,0.0039063,0,0.11617,1,8.5194,5.2903,0.086032,0.086032,
13,30.5958,2.6928,0.33413,2.3283e-10,0,0.0016209,1,8.5194,2.6942,0.086079,0.086079,
14,30.2998,2.4292,0.34915,0.125,0,0.61191,1,8.5194,2.4306,0.082003,0.082003,
15,29.9659,1.2835,0.36245,1,0,0.64619,1,8.5194,1.2836,0.008008,0.008008,
16,29.9667,0.1947,0.37593,0.5,0,0.031058,1,8.5194,0.19479,0.0059982,0.0059982,
17,29.9895,0.51603,0.38953,1,0,0.069344,1,8.5194,0.51604,0.0015588,0.0015588,
18,29.9953,0.095719,0.40286,0.5,0,0.0066233,1,10.6694,0.095723,0.0008849,0.0008849,
19,29.9999,0.31987,0.41652,0.5,0,0.0049952,1,15.5858,0.31987,0.00049794,0.00049794,
20,30.0033,0.4051,0.42976,0.5,0,0.0039336,1,21.4412,0.4051,0.00028016,0.00028016,
21,30.0058,0.4368,0.44389,0.5,0,0.0030887,1,28.8958,0.4368,0.00015762,0.00015762,
22,30.0077,0.44846,0.4573,0.5,0,0.0024047,1,38.6574,0.44846,8.8676e-05,8.8676e-05,
23,30.0092,0.45266,0.47103,0.5,0,0.0018568,1,51.5832,0.45266,4.9887e-05,4.9887e-05,
24,30.0113,0.4546,0.48674,1,0,0.0028466,1,68.7723,0.4546,1.248e-05,1.248e-05,
25,30.0119,0.11362,0.50274,0.5,0,0.00083548,1,120.2391,0.11362,7.0206e-06,7.0206e-06,
26,30.0127,0.53945,0.51644,1,0,0.0010816,1,174.5751,0.53945,1.7556e-06,1.7556e-06,
27,30.0131,0.70273,0.52961,1,0,0.00058721,1,316.0974,0.70273,4.3896e-07,4.3896e-07,
28,30.0127,0.60526,0.54343,1,0,0.00056374,1,316.0974,0.60526,1.5585e-06,1.5585e-06,
29,30.0131,0.71917,0.55822,1,0,0.0006032,1,331.9684,0.71917,3.8969e-07,3.8969e-07,
30,30.0129,1.1259,0.57179,0.5,0,0.00029503,1,331.9684,1.1259,8.5672e-07,8.5672e-07,
31,30.0127,0.25792,0.58495,1,0,0.00031207,1,331.9684,0.25792,1.5927e-06,1.5927e-06,
32,30.0128,0.0058585,0.59867,1,0,0.00011181,1,331.9684,0.0058585,1.3839e-06,1.3839e-06,
33,30.0127,0.00015564,0.612,1,0,3.8513e-06,1,331.9684,0.00015564,1.4035e-06,1.4035e-06,
34,30.0128,1.0405e-05,0.625,1,0,2.0239e-06,1,331.9684,1.0498e-05,1.3976e-06,1.3976e-06,
35,30.0127,7.3576e-07,0.63887,1,0,5.4781e-07,1,331.9684,1.5809e-06,1.3992e-06,1.3992e-06,
36,30.0127,5.2968e-08,0.65232,1,0,1.4641e-07,1,331.9684,1.3998e-06,1.3988e-06,1.3988e-06,
37,30.0127,3.7849e-09,0.66589,1,0,3.9361e-08,1,331.9684,1.3989e-06,1.3989e-06,1.3989e-06,
