,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,3.2984e-05
1,1.3841,0.61688,2.3829,0.29465
2,2.8303,0.65173,4.7161,0.6119100000000001
3,4.2198,0.7582800000000001,7.0858,0.90828
4,5.6327,0.84106,8.7312,1.2563
5,6.9074,0.97016,9.9238,1.5759
6,7.9542,1.0202,10.7697,1.9137
7,8.9593,1.1506,11.0684,2.2081
8,10.3744,1.7693,11.3448,2.5272
9,11.4527,1.7961,12.3496,2.8291
10,11.8924,1.9032,12.3892,3.1519
11,12.3253,1.9268,12.4308,3.4884
12,12.3531,1.9516,12.4773,3.8179
13,12.3883,1.9763,12.5179,4.1208
14,12.4149,2.0002,12.561,4.4301
15,12.4466,2.0257,12.6007,4.735
16,12.4727,2.0525,12.6463,5.04
17,12.5047,2.0799,12.6938,5.3378
18,12.5327,2.1076,12.7391,5.6246
19,12.5602,2.1346,12.7848,5.9277
20,12.5851,2.1646,12.8328,6.2333
21,12.6115,2.1918,12.8793,6.5345
22,12.6387,2.2232,12.9286,6.8266
23,12.6662,2.2507,12.9742,7.1555
24,12.696,2.2844,13.0257,7.4848
25,12.7268,2.3117,13.0736,7.8424
26,12.7588,2.3475,13.1252,8.1764
27,12.7908,2.3772,13.1743,8.5163
28,12.8217,2.4137,13.227,8.8321
29,12.8567,2.4519,13.2759,9.1503
30,12.8952,2.4915,13.3321,9.4902
31,12.9305,2.5269999999999997,13.3848,9.8264
32,12.9694,2.5660000000000003,13.4403,10.1439
33,13.0107,2.6022,13.493,10.4701
34,13.0498,2.639,13.5483,10.78
35,13.0945,2.6729,13.6001,11.0922
36,13.1402,2.7110000000000003,13.6553,11.4031
37,13.1822,2.7426,13.7083,11.7122
38,13.2528,2.78,13.7679,12.0588
39,13.3236,2.8138,13.8328,12.3977
40,13.3948,2.8511,13.8878,12.7216
41,13.4653,2.8826,13.9394,13.0724
42,13.5376,2.9194,13.9947,13.387
43,13.6088,2.9556,14.0475,13.7271
44,13.6805,2.9889,14.1027,14.0794
45,13.7535,3.0268,14.1528,14.3863
46,13.8262,3.0586,14.2166,14.7
47,13.9035,3.0975,14.2726,15.0367
48,13.98,3.1326,14.3276,15.3479
49,14.0523,3.1698,14.38,15.6688
50,14.1231,3.2002,14.4347,15.9776
51,14.1928,3.2385,14.4855,16.3099
52,14.2626,3.2749,14.5402,16.6533
53,14.3323,3.3129,14.5923,16.9822
54,14.4022,3.3417,14.6467,17.2896
55,14.4726,3.3794,14.6972,17.5969
56,14.5419,3.4162,14.7525,17.9304
57,14.6118,3.4536,14.804,18.2375
58,14.6827,3.4873,14.859000000000002,18.5647
59,14.754000000000001,3.5256,14.911,18.875999999999998
60,14.8241,3.5602,14.9652,19.2128
61,14.8952,3.5979,15.0155,19.5309
62,14.9666,3.6318,15.0698,19.8363
63,15.0376,3.6702,15.123,20.1431
64,15.1072,3.7052,15.1776,20.4441
65,15.177,3.7425,15.2281,20.7494
66,15.2473,3.7765,15.2829,21.0873
67,15.3182,3.8145,15.3362,21.4191
68,15.3878,3.8484,15.3944,21.7161
69,15.4583,3.8866,15.4484,22.0317
70,15.527999999999999,3.9208,15.5053,22.3309
71,15.5978,3.9586,15.559000000000001,22.6412
72,15.6678,3.9934,15.6142,22.9622
73,15.7377,4.0312,15.6647,23.2901
74,15.8077,4.0661,15.7208,23.6243
75,15.8776,4.1044,15.7739,23.9472
76,15.948,4.1388,15.8333,24.2407
77,16.018,4.1763,15.8868,24.5417
78,16.0888,4.2091,15.9421,24.8636
79,16.1589,4.2465,15.9945,25.1598
80,16.2287,4.2836,16.0498,25.465
81,16.2987,4.3214,16.1025,25.7667
82,16.3686,4.3515,16.1578,26.0748
83,16.4389,4.3895,16.21,26.384
84,16.5095,4.4274,16.2682,26.6755
85,16.5794,4.4647,16.3235,26.9712
86,16.6495,4.4976,16.3819,27.2721
87,16.7194,4.5362,16.435,27.5617
88,16.7893,4.5693,16.4928,27.864
89,16.8588,4.6068,16.5469,28.1606
90,16.9285,4.6312,16.6026,28.4478
91,16.9983,4.6692,16.6512,28.747
92,17.0688,4.706,16.7071,29.0323
93,17.1392,4.7422,16.7598,29.3294
94,17.2089,4.7778,16.8151,29.6183
95,17.279,4.8141,16.8641,29.9365
96,17.3485,4.8427,16.9195,30.2399
97,17.4182,4.8806,16.9719,30.5396
98,17.4882,4.9162,17.0274,30.8254
99,17.5583,4.9541,17.0762,31.1144
100,17.6469,4.9895,17.1338,31.4008
101,17.7307,5.0317,17.1845,31.7138
102,17.805999999999997,5.0632,17.242,32.0272
103,17.8799,5.1017,17.2976,32.3231
104,17.9532,5.1357,17.3533,32.6139
105,18.0282,5.1735,17.3989,32.9114
106,18.1,5.2013,17.4541,33.1969
107,18.1718,5.2389,17.5058,33.5075
108,18.2445,5.2747,17.561,33.8047
109,18.3162,5.3117,17.6122,34.1232
110,18.3866,5.3422,17.6674,34.4169
111,18.4576,5.3799,17.7181,34.7268
112,18.5281,5.414,17.7736,35.0279
113,18.6,5.4519,17.825,35.3246
114,18.6705,5.4823,17.8802,35.62
115,18.7436,5.5199,17.9317,35.9072
116,18.8187,5.5529,17.9867,36.2041
117,18.8942,5.591,18.0396,36.5042
118,18.9692,5.6228,18.0955,36.8103
119,19.0439,5.6608,18.1489,37.0958
120,19.1184,5.6934,18.2044,37.4101
121,19.1895,5.731,18.254,37.6957
122,19.2596,5.7639,18.3095,38.0046
123,19.3303,5.8012,18.3587,38.321999999999996
124,19.402,5.8308,18.4147,38.6337
125,19.4774,5.8682,18.4664,38.9271
126,19.5527,5.9034,18.5228,39.2109
127,19.6235,5.9416,18.5723,39.4951
128,19.6977,5.9743,18.6281,39.7907
129,19.7682,6.016,18.6796,40.0781
130,19.8373,6.0616,18.7354,40.3893
131,19.9063,6.1039,18.7834,40.6754
132,19.9816,6.1425,18.8387,40.9625
133,20.0578,6.1845,18.8907,41.2587
134,20.1332,6.2207,18.9457,41.5498
135,20.2086,6.2618,18.9967,41.8627
136,20.2829,6.2995,19.0531,42.1617
137,20.3572,6.3399,19.104,42.4536
138,20.4343,6.3723,19.159000000000002,42.739
139,20.5084,6.4136,19.2091,43.0295
140,20.5828,6.4531,19.2642,43.3325
141,20.658,6.4921,19.3186,43.6503
142,20.7333,6.5279,19.3742,43.9506
143,20.8078,6.5711,19.4261,44.2724
144,20.8835,6.6061,19.4794,44.5777
