"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,0,0,9.7138,0,4.0703,
1,0.39929,4.9446,0.00135,4.2959e-05,0.0082308,0.0135,0.0017243,
2,0.47966,4.9446,0.00093518,3.1402e-05,0.0082273,0.013727,0.0010668,
3,0.48859,0.035776,0.00063525,2.1261e-05,0.0082326,0.013686,0.00071802,
4,0.49993,0.00035068,0.00043292,1.45e-05,0.0082361,0.01369,0.00049058,
5,0.57272,0.00023431,0.00029459,9.8842e-06,0.0082385,0.013674,0.00033274,
6,0.68296,0.00049998,0.00020085,6.7294e-06,0.0082401,0.013684,0.00022661,
7,0.81216,0.00069952,0.00013688,4.5876e-06,0.0082412,0.013688,0.00015441,
8,1.0463,0.00028929,9.327e-05,3.1252e-06,0.008242,0.01369,0.00010519,
9,1.3174,0.00014498,6.3553e-05,2.1295e-06,0.0082425,0.013692,7.1672e-05,
10,1.335,8.4125e-05,4.3303e-05,1.4509e-06,0.0082429,0.013694,4.8851e-05,
11,1.3523,2.3495e-05,2.9504e-05,9.8854e-07,0.0082431,0.013695,3.3344e-05,
12,1.3701,1.6009e-05,2.0102e-05,6.7352e-07,0.0082433,0.013695,2.2838e-05,
13,1.3885,1.0908e-05,1.3696e-05,4.5887e-07,0.0082434,0.013696,1.5766e-05,
14,1.4085,7.4322e-06,9.3311e-06,3.1263e-07,0.0082434,0.013696,1.1069e-05,
15,1.428,5.0637e-06,6.3573e-06,2.13e-07,0.0082435,0.013696,8.0305e-06,
16,1.445,3.45e-06,4.3312e-06,1.4512e-07,0.0082435,0.013697,6.154e-06,
17,1.4609,2.3505e-06,2.9508e-06,9.8865e-08,0.0082436,0.013697,5.0804e-06,
18,1.4771,1.6015e-06,2.0104e-06,6.7358e-08,0.0082436,0.013697,4.5052e-06,
19,1.4938,1.091e-06,1.3697e-06,4.589e-08,0.0082436,0.013697,4.2218e-06,
20,1.5106,7.4336e-07,9.3317e-07,3.1265e-08,0.0082436,0.013697,4.0982e-06,
21,1.5292,5.0641e-07,6.3576e-07,2.1301e-08,0.0082436,0.013697,4.0394e-06,
22,1.5476,3.4503e-07,4.3314e-07,1.4512e-08,0.0082436,0.013697,4.0222e-06,
23,1.5706,2.3506e-07,2.9509e-07,9.8869e-09,0.0082436,0.013697,4.0116e-06,
