"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0,0,27.0144,1,12.2934,12.2934,
1,1.7419,20.8347,3.3333,0,0,2.0367,0.39719,1.2657,0.0083115,
2,2.8681,20.8347,3.3333,0.0013895,6.9476e-06,0.0085463,0.0046317,0.0032936,0.0029861,
3,4.0437,8.634,3.3333,0.000208,1.04e-06,0.0070728,0.00069332,0.0004652,0.00041611,
4,5.2345,4.1531,3.3333,0,0,0.0070275,0,0.00058866,0.00058866,
5,6.5217,1.715,11.1111,0.00038299,2.6283e-06,0.006925,0.0012766,0.0011889,0.0011165,
6,7.7655,2.3386,11.1111,1.9991e-05,1.1527e-07,0.0066501,0.00050963,0.00026856,0.0002678,
7,9.0214,1.2931,11.1111,2.3589e-05,1.1794e-07,0.0066177,0.00077172,0.00060252,0.00060206,
8,10.2863,1.2638,37.037,0.00020357,1.0178e-06,0.0065197,0.0022618,0.0018459,0.0018346,
9,11.4941,2.1926,37.037,5.8161e-05,2.908e-07,0.0064645,0.0021541,0.0014909,0.0014897,
10,12.7229,1.18,37.037,2.6077e-05,1.3038e-07,0.0061053,0.0031199,0.002062,0.0020618,
11,13.8862,2.6794,123.4568,5.884e-06,2.942e-08,0.0057488,0.00021793,0.00071061,0.00071058,
12,15.1143,3.1157,123.4568,6.7457e-06,4.9724e-08,0.005726,0.0008328,0.00056035,0.0005603,
13,16.3487,0.40531,411.5226,1.8757e-05,9.3785e-08,0.0057173,0.0027106,0.0021815,0.0021814,
14,17.6348,0.27838,411.5226,1.21e-06,7.4896e-09,0.0057121,0.00094247,0.00040119,0.00040119,
15,18.8811,0.15921,411.5226,0,0,0.0057097,0.00093873,0.00042196,0.00042196,
16,20.0873,0.0877,1371.7421,1.0727e-06,5.3636e-09,0.0057079,0.00081211,0.00038655,0.00038655,
17,21.364,0.067435,1371.7421,8.5556e-07,7.483e-09,0.0057065,0.0013897,0.00099082,0.00099082,
18,22.6892,0.049039,4572.4737,0,0,0.0057054,0.0005426,0.00043162,0.00043162,
19,24.0026,0.04335,4572.4737,2.2664e-07,1.1332e-09,0.0057046,0.0015789,0.00052337,0.00052337,
20,25.3491,0.034443,15241.579,0,0,0.0057038,0.00030809,0.00056049,0.00056049,
21,26.928,0.03465,15241.579,1.3567e-07,7.4682e-10,0.0057027,0.002376,0.00086541,0.00086541,
22,28.6244,0.047623,50805.2634,0,0,0.0056993,0,0.00083755,0.00083755,
23,30.2825,0.15994,50805.2634,1.2189e-07,6.0946e-10,0.0056977,0.0061927,0.0055525,0.0055525,
