"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,3.1796,7.5748,2.8029e-05,NaN,NaN,NaN,NaN,1,8.2451,2.1615e-08,1.4048e-09,
1,1.0582,1.4453,0.079611,0.59049,0,2.2761,1,1.7391,1.4823,0.15607,0.012627,
2,0.11512,0.86066,0.15748,1,0,1.8714,1,1.7391,0.87082,0.11587,0.0054801,
3,0.095589,0.12466,0.23422,1,0,0.49424,1,1.7391,0.1284,0.022362,0.0014489,
4,0.098138,0.033787,0.30648,1,0,0.23472,1,1.7391,0.034513,0.0044318,0.00037031,
5,0.096315,0.0086168,0.38181,1,0,0.04127,1,1.7391,0.0086202,0.00019903,1.1079e-05,
6,0.096273,0.0028124,0.45456,1,0,0.0063441,1,1.7391,0.0028124,3.4653e-06,1.2991e-07,
7,0.096271,0.00085542,0.52833,1,0,0.0020243,1,1.7391,0.00085542,1.5861e-07,1.0287e-08,
8,0.096271,0.00026314,0.60362,1,0,0.00061013,1,1.7391,0.00026314,1.4122e-08,8.9396e-10,
9,0.096271,8.1407e-05,0.68062,1,0,0.00018701,1,1.7391,8.1407e-05,1.478e-09,8.2658e-11,
10,0.096271,2.5247e-05,0.75493,1,0,5.7766e-05,1,1.7391,2.5247e-05,1.4773e-10,7.8112e-12,
11,0.096271,7.8379e-06,0.82855,1,0,1.7902e-05,1,1.7391,7.8379e-06,1.4483e-11,7.4783e-13,
12,0.096271,2.4343e-06,0.9033,1,0,5.5558e-06,1,1.7391,2.4343e-06,1.4075e-12,7.1924e-14,
13,0.096271,7.5622e-07,0.98044,1,0,1.7253e-06,1,1.7391,7.5622e-07,1.3667e-13,6.9522e-15,
