"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,6.5321e-08,4.7585e-09,0.90345,1,3.6054,3.5081,
1,0.11313,5.4347,3.3333,1.0715,0.15189,1.288,1.1168,2.2722,0.00079735,
2,0.79719,5.4347,3.3333,0.30862,0.024849,0.03835,0.2931,0.4227,0.00079028,
3,0.95529,6.7713,3.3333,0.054837,0.0040935,0.029173,0.124,0.068841,0.00059192,
4,1.5392,1.7591,3.3333,0.0033264,0.00025337,0.03692,0.13111,0.0049501,0.0026944,
5,1.583,3.8153,3.3333,0.0014063,0.00012079,0.037014,0.13061,0.0018958,0.00026637,
6,1.5982,0.13891,3.3333,0.00057518,3.0925e-05,0.036822,0.13087,0.0006937,0.00031512,
7,1.6068,0.0042932,3.3333,0.00021135,1.3485e-05,0.036825,0.13079,0.00031447,0.00019768,
8,1.6135,0.00086337,3.3333,6.9937e-05,5.0309e-06,0.036817,0.13072,0.00021209,0.00019437,
9,2.0277,0.00043085,11.1111,0.0011139,9.8075e-05,0.03617,0.13053,0.0023898,0.0018707,
10,2.7868,3.5831,11.1111,0.00024786,2.3404e-05,0.036357,0.12778,0.0018353,0.0017978,
11,3.4434,0.98889,11.1111,0.00019023,2.0006e-05,0.036198,0.12877,0.001882,0.0018581,
12,3.4822,1.9468,37.037,0.00025152,1.4429e-05,0.03612,0.12869,0.00029817,7.2141e-05,
13,4.223,0.006173,37.037,6.2552e-05,7.1413e-06,0.036113,0.12967,0.0028869,0.0028849,
14,4.991,0.85943,123.4568,6.0069e-05,9.1832e-06,0.036054,0.12868,0.0028478,0.0028454,
15,5.7584,1.5632,123.4568,2.7392e-05,3.5297e-06,0.036034,0.12695,0.0048771,0.0048769,
16,6.4985,0.28706,411.5226,5.3772e-05,4.758e-06,0.035971,0.12705,0.0060327,0.0060323,
17,7.2923,1.5255,411.5226,7.0895e-06,7.2105e-07,0.035964,0.12673,0.0031501,0.0031501,
18,8.0657,0.15594,411.5226,5.332e-06,5.786e-07,0.035962,0.12796,0.0015313,0.0015313,
19,8.8076,0.12033,1371.7421,2.5048e-05,1.0555e-06,0.035919,0.12976,0.010294,0.010294,
20,9.551,1.2497,1371.7421,5.1506e-06,3.7817e-07,0.035915,0.12269,0.0049702,0.0049702,
21,10.3029,0.15059,4572.4737,8.6191e-06,6.1377e-07,0.035904,0.12708,0.012214,0.012214,
22,11.0532,0.32416,4572.4737,3.0424e-06,1.765e-07,0.035903,0.12718,0.0035882,0.0035882,
23,11.7958,0.040308,4572.4737,4.0564e-07,6.2615e-08,0.0359,0.12807,0.0023346,0.0023346,
24,12.5275,0.18868,15241.579,2.7903e-06,2.6946e-07,0.035892,0.14083,0.015896,0.015896,
25,13.2869,0.20696,15241.579,9.7934e-07,9.2823e-08,0.035891,0.1259,0.0026591,0.0026591,
26,14.0716,0.013373,50805.2634,1.0978e-06,6.6916e-08,0.035889,0.12728,0.018206,0.018206,
