"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,1.4914,6.1119,2.4837e-05,NaN,NaN,NaN,NaN,1,6.1164,4.0032e-09,5.014e-10,
1,0.60849,2.7901,0.046818,0.098477,0,2.6527,1,1.977,2.7939,0.041337,0.0057409,
2,0.5843,2.3953,0.091586,0.43047,0,18.445,1,21.2135,2.4486,0.039526,0.0050525,
3,0.28592,25.7469,0.13383,1,0,19.0707,1,68.2382,25.7473,0.038717,0.0046289,
4,0.1247,2.9793,0.175,1,0,3.23,1,68.2382,2.9796,0.022334,0.0023204,
5,0.026769,0.34828,0.21649,1,0,9.7533,1,68.2382,0.34921,0.020492,0.0012342,
6,0.019154,0.063342,0.25907,0.81,0,3.5225,1,68.2382,0.065077,0.0082257,0.0010566,
7,0.014603,0.044055,0.30314,0.4783,0,3.7077,1,68.2382,0.047898,0.014932,0.0010309,
8,0.010177,0.033488,0.34672,0.43047,0,2.6902,1,68.2382,0.038518,0.015636,0.0010307,
9,0.0085448,0.0035817,0.38795,1,0,0.16131,1,68.2382,0.0035909,0.000168,1.715e-05,
10,0.0084587,0.013683,0.43037,0.1853,0,0.11633,1,68.2382,0.013685,0.00017824,1.648e-05,
11,0.0084358,0.011959,0.47647,0.07179,0,0.029234,1,68.2382,0.011963,0.00017086,1.6481e-05,
12,0.0084129,0.010858,0.52338,0.079766,0,0.028856,1,68.2382,0.010862,0.00017555,1.636e-05,
13,0.0083877,0.0095569,0.56767,0.098477,0,0.032203,1,68.2382,0.0095615,0.00018738,1.6282e-05,
14,0.0083609,0.0081511,0.61113,0.12158,0,0.035331,1,68.2382,0.0081564,0.00020023,1.6179e-05,
15,0.0083303,0.0065708,0.65362,0.16677,0,0.04185,1,68.2382,0.0065774,0.00021743,1.6147e-05,
16,0.0082979,0.0048684,0.69509,0.22877,0,0.046495,1,68.2382,0.0048771,0.00023128,1.5872e-05,
17,0.0082595,0.0028401,0.73568,0.38742,0,0.057875,1,68.2382,0.0028546,0.00024405,1.5282e-05,
18,0.0082084,9.9368e-05,0.77302,1,0,0.083377,1,68.2382,0.00027802,0.00023008,1.362e-05,
19,0.0082175,1.1979e-05,0.8111,1,0,0.004123,1,68.2382,1.1979e-05,1.0401e-07,4.2065e-09,
20,0.0082175,1.7845e-07,0.85331,1,0,7.3103e-05,1,68.2382,1.7845e-07,8.6448e-11,8.0125e-12,
