"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,42.7819,0.001775,16.0806,4.3244,16.6532,
1,45.6762,0.0025872,16.0645,3.5976,16.4634,
2,52.978,0.0031143,16.2215,1.8348,16.3289,
3,54.9609,0.0035047,15.7377,0.19892,15.7416,
4,50.7311,0.0039076,14.355,0.0085692,14.355,
5,50.5745,0.0042984,14.2913,1.9836e-05,14.2913,
6,50.5742,0.004685,14.2912,1.0385e-10,14.2912,
7,50.5742,0.0050728,14.2912,2.2204e-16,14.2912,
8,50.5742,0.0054561,14.2912,2.2204e-16,14.2912,
9,50.5742,0.0059322,14.2912,2.2204e-16,14.2912,
10,50.5742,0.0063158,14.2912,2.2204e-16,14.2912,
11,50.5742,0.0066972,14.2912,1.1102e-16,14.2912,
12,50.5742,0.0070993,14.2912,1.1102e-16,14.2912,
13,50.5742,0.0074791,14.2912,1.1102e-16,14.2912,
14,50.5742,0.0079205,14.2912,1.1102e-16,14.2912,
15,50.5742,0.0082951,14.2912,1.1102e-16,14.2912,
16,50.5742,0.0086772,14.2912,1.1102e-16,14.2912,
17,50.5742,0.0090533,14.2912,1.1102e-16,14.2912,
18,50.5742,0.009435,14.2912,1.1102e-16,14.2912,
19,50.5742,0.0098979,14.2912,1.1102e-16,14.2912,
20,50.5742,0.010297,14.2912,1.1102e-16,14.2912,
21,50.5742,0.010671,14.2912,1.1102e-16,14.2912,
22,50.5742,0.011094,14.2912,1.1102e-16,14.2912,
23,50.5742,0.011565,14.2912,1.1102e-16,14.2912,
24,50.5742,0.012295,14.2912,1.1102e-16,14.2912,
25,50.5742,0.012729,14.2912,1.1102e-16,14.2912,
26,50.5742,0.013119,14.2912,1.1102e-16,14.2912,
27,50.5742,0.013492,14.2912,1.1102e-16,14.2912,
28,50.5742,0.013919,14.2912,1.1102e-16,14.2912,
29,50.5742,0.014293,14.2912,1.1102e-16,14.2912,
30,50.5742,0.014676,14.2912,1.1102e-16,14.2912,
31,50.5742,0.015283,14.2912,1.1102e-16,14.2912,
32,50.5742,0.015671,14.2912,1.1102e-16,14.2912,
33,50.5742,0.016046,14.2912,1.1102e-16,14.2912,
34,50.5742,0.016429,14.2912,1.1102e-16,14.2912,
35,50.5742,0.016879,14.2912,1.1102e-16,14.2912,
36,50.5742,0.017273,14.2912,1.1102e-16,14.2912,
37,50.5742,0.017647,14.2912,1.1102e-16,14.2912,
38,50.5742,0.018036,14.2912,1.1102e-16,14.2912,
39,50.5742,0.018409,14.2912,1.1102e-16,14.2912,
40,50.5742,0.018827,14.2912,1.1102e-16,14.2912,
41,50.5742,0.019201,14.2912,1.1102e-16,14.2912,
42,50.5742,0.019584,14.2912,1.1102e-16,14.2912,
