"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,117.3369,16.1335,6.0413e-05,NaN,NaN,NaN,NaN,1,17.1938,4.9462,4.1218,
1,78.9118,16.7541,0.075583,2.0547e-08,0,6.8222,0,1.8165,17.4039,4.609,2.7926,
2,58.4799,13.3091,0.14905,2.5366e-08,0,5.0562,0,1.8165,15.0558,6.2749,4.7321,
3,51.8579,11.8392,0.21921,4.7731e-08,0,5.6265,0,1.8165,13.6182,6.718,3.5573,
4,47.024,11.9243,0.29914,1.4979e-08,0,2.1993,1,1.8165,13.5395,5.8512,4.2383,
5,46.2068,11.3038,0.3829,7.1642e-09,0,0.80504,1,1.8165,13.0675,5.9032,4.3778,
6,42.7632,12.0341,0.41445,0.4783,0,7.4565,1,1.8165,13.7713,6.6929,3.438,
7,36.7458,9.6279,0.48864,4.7731e-08,0,5.0741,1,1.8165,11.8619,6.7182,4.2069,
8,36.4352,9.0838,0.56555,9.8274e-09,0,0.58816,1,1.8165,11.4435,6.7249,4.2586,
9,37.1421,9.0204,0.62678,1.9068e-06,0,5.6507,1,1.8165,10.4608,4.0926,3.728,
10,36.9409,9.1407,0.69821,1.8492e-08,0,0.55533,1,1.8165,10.5936,4.1437,3.7677,
11,36.8942,9.3863,0.77428,9.9794e-08,0,3.9312,1,1.8165,10.4854,3.4565,3.301,
12,33.1805,5.9586,0.80685,0.22877,0,3.5685,1,1.8165,8.1174,4.4209,3.8569,
13,31.1416,5.4483,0.84022,0.38742,0,5.1767,1,1.8165,7.8175,4.7997,3.8483,
14,25.9579,1.9727,0.87258,1,0,2.6903,1,1.8165,3.3044,2.4221,1.7499,
15,26.0276,0.3745,0.90419,1,0,1.4557,1,1.8165,0.67475,0.4605,0.3907,
16,25.9346,0.040478,0.93786,1,0,0.53535,1,1.8165,0.052595,0.032634,0.020277,
17,25.919,0.0028059,0.97174,1,0,0.037815,1,1.8165,0.0028288,0.00026514,0.0002534,
