"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0,0,0.14275,1,2.8625,2.8625,
1,0.094366,0,3.3333,0,0,0.14275,1,2.8625,2.8625,
2,0.11691,0,3.3333,0,0,0.14275,1,2.8625,2.8625,
3,0.12953,0,3.3333,0,0,0.14275,1,2.8625,2.8625,
4,0.14986,0,3.3333,0,0,0.14275,1,2.8625,2.8625,
5,0.1802,0,3.3333,0,0,0.14275,1,2.8625,2.8625,
6,0.19112,0,3.3333,0,0,0.14275,1,2.8625,2.8625,
7,0.23611,0,11.1111,0,0,0.35635,0.26647,0.59577,0.55603,
8,0.24241,2.2013,11.1111,0,0,0.35635,0,0.38242,0.38242,
9,0.2478,0,11.1111,0,0,0.35635,0,0.38242,0.38242,
10,0.25255,0,11.1111,0,0,0.35635,0,0.38242,0.38242,
11,0.25797,0,11.1111,0,0,0.35635,0,0.38242,0.38242,
12,0.26385,0,11.1111,0,0,0.35635,0,0.38242,0.38242,
13,0.26961,0,11.1111,0,0,0.35635,0,0.38242,0.38242,
14,0.27679,0,11.1111,0,0,0.35635,0,0.38242,0.38242,
15,0.28377,0,11.1111,0,0,0.35635,0,0.38242,0.38242,
16,0.29283,0,11.1111,0,0,0.23676,0,0.25056,0.25056,
17,0.2987,0.38079,11.1111,0,0,0.23676,0,0.25056,0.25056,
18,0.30943,0,11.1111,0,0,0.18327,0,0.18089,0.18089,
19,0.32044,0.25015,11.1111,0,0,0.15416,0,0.1449,0.1449,
20,0.40286,0.18079,37.037,0.0057303,0.0008718,0.144,0.063669,0.061456,0.060799,
21,0.43544,0.072446,37.037,6.0017e-05,9.1299e-06,0.14475,0.065892,0.057847,0.057847,
22,0.44186,0.011025,123.4568,6.0017e-05,9.1299e-06,0.14475,0.068115,0.056595,0.056595,
23,0.44871,0,411.5226,6.0017e-05,9.1299e-06,0.14475,0.075525,0.053848,0.053848,
24,0.52596,0,411.5226,6.8648e-06,1.0271e-06,0.13754,0.07835,0.0068559,0.0068559,
25,0.53399,0.3184,1371.7421,6.8648e-06,1.0271e-06,0.13754,0.081175,0.0036274,0.0036274,
26,0.54079,0,4572.4737,6.8648e-06,1.0271e-06,0.13754,0.090592,0.013256,0.013256,
27,0.57232,0,4572.4737,0,0,0.13754,0.07765,0.0078281,0.0078281,
28,0.59635,1.5005e-05,4572.4737,1.4572e-06,2.1802e-07,0.13754,0.084313,0.0045013,0.0045013,
29,0.60514,6.6725e-06,15241.579,1.4572e-06,2.1802e-07,0.13754,0.090976,0.013833,0.013833,
30,0.63013,0,15241.579,0,0,0.13754,0.082131,0.003215,0.003215,
