"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,10.8053,6.4625,393.4752,1,64.8308,63.8888,
1,0.28035,15.5556,3.3333,1.4038,1.1021,130.0298,0.40377,1.9905,1.1622,
2,0.72241,7.9571,3.3333,0.05983,0.057356,118.9757,0.58671,3.0172,3.0161,
3,1.2833,10.0722,11.1111,0.17844,0.13116,118.158,0.30714,0.24291,0.14188,
4,1.3889,0.087451,11.1111,0.001181,0.0010021,118.1649,0.31629,0.0014495,0.00016975,
5,1.4133,0.00020889,11.1111,1.2661e-06,7.988e-07,118.1654,0.31629,0.00010959,0.00010958,
6,1.4205,4.848e-07,37.037,1.0743e-06,9.5884e-07,118.1654,0.31628,8.0387e-05,8.0376e-05,
7,1.4294,2.2602e-07,37.037,1.3603e-07,1.1739e-07,118.1654,0.31628,7.4514e-05,7.4514e-05,
8,1.4504,1.8475e-05,123.4568,1.3858e-07,9.2654e-08,118.1654,0.31628,5.664e-05,5.664e-05,
9,1.5075,2.6713e-05,123.4568,1.8244e-08,1.6685e-08,118.1654,0.31628,3.9432e-05,3.9432e-05,
10,1.5168,9.0768e-09,411.5226,4.4434e-08,2.5532e-08,118.1654,0.31628,1.253e-05,1.253e-05,
11,1.5264,6.4648e-09,411.5226,5.8068e-10,4.676e-10,118.1654,0.31628,1.2363e-05,1.2363e-05,
12,1.529,0,1371.7421,5.8068e-10,4.676e-10,118.1654,0.31628,1.2514e-05,1.2514e-05,
13,1.5382,1.6839e-09,4572.4737,6.998e-10,4.8611e-10,118.1654,0.31628,1.3285e-05,1.3285e-05,
14,1.5572,6.0586e-11,4572.4737,3.5474e-10,2.1291e-10,118.1654,0.31628,2.0379e-05,2.0379e-05,
15,1.5788,0,15241.579,3.5474e-10,2.1291e-10,118.1654,0.31628,3.03e-05,3.03e-05,
16,1.5913,7.0954e-11,15241.579,1.0583e-10,9.1194e-11,118.1654,0.31628,1.9219e-05,1.9219e-05,
17,1.6108,1.8288e-12,50805.2634,1.0848e-10,8.8819e-11,118.1654,0.31628,1.4836e-05,1.4836e-05,
18,1.6333,0,169350.8781,1.0848e-10,8.8819e-11,118.1654,0.31629,5.097e-05,5.097e-05,
19,1.6489,2.3998e-11,169350.8781,3.6667e-11,2.6735e-11,118.1654,0.31628,1.917e-05,1.917e-05,
