"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,58.8456,0.0022198,16.2854,1.5369,16.3619,
1,63.4529,0.0028723,17.4268,0.46107,17.4336,
2,62.9579,0.0032763,17.2373,0.0097827,17.2373,
3,62.6439,0.003675,17.162,2.3709e-05,17.162,
4,62.6433,0.0041526,17.1618,1.4062e-10,17.1618,
5,62.6433,0.0045646,17.1618,2.2204e-16,17.1618,
6,62.6433,0.0049958,17.1618,1.1102e-16,17.1618,
7,62.6433,0.0053877,17.1618,0,17.1618,
8,60.4399,0.0064933,15.3981,0.091289,15.3985,
9,59.1785,0.0070219,15.0955,0.0019116,15.0955,
10,59.163,0.0074618,15.092,9.1189e-07,15.092,
11,59.163,0.0079949,15.092,2.0806e-13,15.092,
12,59.163,0.0084223,15.092,4.4409e-16,15.092,
13,59.163,0.008943,15.092,2.2204e-16,15.092,
14,59.163,0.0094029,15.092,5.5511e-17,15.092,
15,59.163,0.0099493,15.092,0,15.092,
16,58.1894,0.010507,12.1556,0.89849,12.1905,
17,54.643,0.011016,11.8795,0.10666,11.88,
18,54.3176,0.011515,11.8803,0.0025766,11.8803,
19,54.3097,0.012019,11.8805,1.6592e-06,11.8805,
20,54.3097,0.012504,11.8805,6.8967e-13,11.8805,
21,54.3097,0.013081,11.8805,2.2204e-16,11.8805,
22,54.3097,0.013482,11.8805,1.1102e-16,11.8805,
23,54.3097,0.014005,11.8805,1.1102e-16,11.8805,
24,54.3097,0.01447,11.8805,1.1102e-16,11.8805,
25,54.3097,0.014974,11.8805,1.1102e-16,11.8805,
26,54.3097,0.015434,11.8805,1.1102e-16,11.8805,
27,54.3097,0.015929,11.8805,1.1102e-16,11.8805,
28,54.3097,0.016383,11.8805,1.1102e-16,11.8805,
29,54.3097,0.016974,11.8805,1.1102e-16,11.8805,
30,54.3097,0.017527,11.8805,1.1102e-16,11.8805,
31,54.3097,0.017989,11.8805,1.1102e-16,11.8805,
32,54.3097,0.018442,11.8805,1.1102e-16,11.8805,
33,54.3097,0.018896,11.8805,1.1102e-16,11.8805,
34,54.3097,0.019345,11.8805,1.1102e-16,11.8805,
35,54.3097,0.019887,11.8805,1.1102e-16,11.8805,
36,54.3097,0.020338,11.8805,1.1102e-16,11.8805,
37,54.3097,0.020827,11.8805,1.1102e-16,11.8805,
38,54.3097,0.021276,11.8805,1.1102e-16,11.8805,
39,54.3097,0.021777,11.8805,1.1102e-16,11.8805,
40,54.3097,0.022227,11.8805,1.1102e-16,11.8805,
41,54.3097,0.022677,11.8805,1.1102e-16,11.8805,
42,54.3097,0.023138,11.8805,1.1102e-16,11.8805,
43,54.3097,0.023574,11.8805,1.1102e-16,11.8805,
44,54.3097,0.024098,11.8805,1.1102e-16,11.8805,
45,54.3097,0.024533,11.8805,1.1102e-16,11.8805,
46,54.3097,0.025072,11.8805,1.1102e-16,11.8805,
47,54.3097,0.025504,11.8805,1.1102e-16,11.8805,
48,54.3097,0.026064,11.8805,1.1102e-16,11.8805,
49,54.3097,0.026502,11.8805,1.1102e-16,11.8805,
50,54.3097,0.026991,11.8805,1.1102e-16,11.8805,
51,54.3097,0.027426,11.8805,1.1102e-16,11.8805,
52,54.3097,0.027933,11.8805,1.1102e-16,11.8805,
53,54.3097,0.02837,11.8805,1.1102e-16,11.8805,
54,54.3097,0.028946,11.8805,1.1102e-16,11.8805,
55,54.3097,0.029397,11.8805,1.1102e-16,11.8805,
56,54.3097,0.029905,11.8805,1.1102e-16,11.8805,
57,54.3097,0.030343,11.8805,1.1102e-16,11.8805,
58,54.3097,0.030894,11.8805,1.1102e-16,11.8805,
59,54.3097,0.031333,11.8805,1.1102e-16,11.8805,
60,54.3097,0.031774,11.8805,1.1102e-16,11.8805,
61,54.3097,0.032212,11.8805,1.1102e-16,11.8805,
62,54.3097,0.032672,11.8805,1.1102e-16,11.8805,
63,54.3097,0.033429,11.8805,1.1102e-16,11.8805,
64,54.3097,0.033868,11.8805,1.1102e-16,11.8805,
65,54.3097,0.034304,11.8805,1.1102e-16,11.8805,
66,54.3097,0.034778,11.8805,1.1102e-16,11.8805,
67,54.3097,0.035215,11.8805,1.1102e-16,11.8805,
68,54.3097,0.035694,11.8805,1.1102e-16,11.8805,
69,54.3097,0.036162,11.8805,1.1102e-16,11.8805,
70,54.3097,0.036599,11.8805,1.1102e-16,11.8805,
71,54.3097,0.037083,11.8805,1.1102e-16,11.8805,
72,54.3097,0.037518,11.8805,1.1102e-16,11.8805,
73,54.3097,0.03799,11.8805,1.1102e-16,11.8805,
74,54.3097,0.038426,11.8805,1.1102e-16,11.8805,
75,54.3097,0.039021,11.8805,1.1102e-16,11.8805,
76,54.3097,0.039458,11.8805,1.1102e-16,11.8805,
77,54.3097,0.039988,11.8805,1.1102e-16,11.8805,
78,54.3097,0.040424,11.8805,1.1102e-16,11.8805,
79,54.3097,0.040897,11.8805,1.1102e-16,11.8805,
80,54.3097,0.041332,11.8805,1.1102e-16,11.8805,
81,54.3097,0.041869,11.8805,1.1102e-16,11.8805,
82,54.3097,0.042306,11.8805,1.1102e-16,11.8805,
83,54.3097,0.042742,11.8805,1.1102e-16,11.8805,
84,54.3097,0.043178,11.8805,1.1102e-16,11.8805,
85,54.3097,0.043615,11.8805,1.1102e-16,11.8805,
86,54.3097,0.044052,11.8805,1.1102e-16,11.8805,
87,54.3097,0.044487,11.8805,1.1102e-16,11.8805,
88,54.3097,0.044958,11.8805,1.1102e-16,11.8805,
89,54.3097,0.045393,11.8805,1.1102e-16,11.8805,
90,54.3097,0.045952,11.8805,1.1102e-16,11.8805,
91,54.3097,0.046388,11.8805,1.1102e-16,11.8805,
92,54.3097,0.046915,11.8805,1.1102e-16,11.8805,
93,54.3097,0.047351,11.8805,1.1102e-16,11.8805,
94,54.3097,0.047823,11.8805,1.1102e-16,11.8805,
95,54.3097,0.048256,11.8805,1.1102e-16,11.8805,
96,54.3097,0.048695,11.8805,1.1102e-16,11.8805,
97,54.3097,0.049131,11.8805,1.1102e-16,11.8805,
98,54.3097,0.049565,11.8805,1.1102e-16,11.8805,
99,54.3097,0.050191,11.8805,1.1102e-16,11.8805,
100,54.3097,0.050629,11.8805,1.1102e-16,11.8805,
101,54.3097,0.051066,11.8805,1.1102e-16,11.8805,
102,54.3097,0.0515,11.8805,1.1102e-16,11.8805,
103,54.3097,0.051948,11.8805,1.1102e-16,11.8805,
104,54.3097,0.052385,11.8805,1.1102e-16,11.8805,
105,54.3097,0.052925,11.8805,1.1102e-16,11.8805,
106,54.3097,0.053638,11.8805,1.1102e-16,11.8805,
107,54.3097,0.054072,11.8805,1.1102e-16,11.8805,
108,54.3097,0.054548,11.8805,1.1102e-16,11.8805,
109,54.3097,0.055423,11.8805,1.1102e-16,11.8805,
110,54.3097,0.055898,11.8805,1.1102e-16,11.8805,
111,54.3097,0.056333,11.8805,1.1102e-16,11.8805,
112,54.3097,0.056806,11.8805,1.1102e-16,11.8805,
113,54.3097,0.057241,11.8805,1.1102e-16,11.8805,
114,54.3097,0.057801,11.8805,1.1102e-16,11.8805,
115,54.3097,0.058237,11.8805,1.1102e-16,11.8805,
116,54.3097,0.058712,11.8805,1.1102e-16,11.8805,
