"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,39.2446,0.0029685,4.9495,1.5788,5.353,
1,35.276,0.0050468,5.3027,1.3815,5.6153,
2,26.7064,0.009597,0.96511,0.63926,1.2302,
3,26.3723,0.011124,1.3926,0.48352,1.5248,
4,25.8008,0.012595,1.2886,0.36527,1.3836,
5,25.5597,0.015173,1.2998,0.32335,1.386,
6,25.4477,0.016143,1.228,0.2288,1.2767,
7,24.905,0.017167,1.0612,0.17978,1.0951,
8,24.1184,0.018019,0.92,0.212,0.95019,
9,23.2262,0.018845,0.33018,0.045248,0.33871,
10,23.1031,0.019704,0.48431,0.02618,0.48574,
11,22.9445,0.020525,0.052367,0.017209,0.056788,
12,22.8305,0.021349,0.011494,0.00026653,0.011499,
13,22.8286,0.022172,0.0026817,2.5928e-06,0.0026817,
14,22.8286,0.022986,0.0012481,3.7979e-07,0.0012481,
15,22.8286,0.023892,0.00023188,2.1619e-07,0.00023188,
16,22.8286,0.024743,0.00010271,1.929e-09,0.00010271,
17,22.8286,0.025612,4.7584e-05,3.0873e-10,4.7584e-05,
18,22.8286,0.026434,2.8221e-06,1.3006e-10,2.8221e-06,
19,22.8286,0.027288,3.3209e-07,2.931e-14,3.3209e-07,
20,22.8286,0.028182,2.4006e-08,8.8818e-16,2.4006e-08,
21,22.8286,0.029096,4.0423e-09,4.4409e-16,4.0423e-09,
