"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,255.7136,0.003883,5.7685,8.1156,11.9819,
1,241.0372,0.0078763,13.5347,7.1012,16.416,
2,199.2691,0.020723,6.5761,1.8057,6.8683,
3,181.5882,0.030662,4.861,2.264,5.6004,
4,162.0603,0.040345,10.2924,2.0886,11.103,
5,146.5673,0.050394,11.3388,2.5772,13.3484,
6,131.1734,0.059446,12.7934,2.7288,14.7927,
7,124.0791,0.069407,12.0794,3.311,14.9685,
8,107.3466,0.079706,16.1501,3.0018,17.8777,
9,103.2768,0.089423,16.1128,2.3362,17.4068,
10,100.2435,0.098582,10.9187,1.7936,12.3982,
11,88.3378,0.1081,9.7412,1.5228,10.9153,
12,81.95,0.11795,10.089,1.4775,11.0274,
13,79.8795,0.12743,8.0602,1.1425,8.9244,
14,79.2911,0.13676,7.8096,1.1506,8.5941,
15,66.5458,0.14567,6.3157,1.1986,7.0027,
16,59.4008,0.15521,4.7688,0.9733,5.4493,
17,54.0452,0.16366,4.2139,0.75362,4.7455,
18,51.6374,0.17309,2.7123,0.59034,3.2537,
19,49.9188,0.18265,2.9438,0.4004,3.1945,
20,49.2133,0.19173,2.3848,0.29438,2.5476,
21,46.9963,0.20072,1.4742,0.22821,1.5969,
22,45.8213,0.20949,1.6455,0.20396,1.7178,
23,45.0264,0.21827,3.1816,0.19082,3.2017,
24,44.814,0.22742,1.5342,0.10096,1.5526,
25,44.4951,0.2362,2.3725,0.073557,2.3798,
26,44.1473,0.24492,1.1646,0.04488,1.1725,
27,43.8358,0.25374,1.1332,0.025318,1.1367,
28,43.7475,0.26264,0.78098,0.019232,0.7839,
29,43.679,0.27107,0.6375,0.024939,0.64026,
30,43.5141,0.28073,0.84111,0.0024845,0.84112,
31,43.2554,0.29026,0.61156,0.018264,0.61242,
32,43.0979,0.29893,0.64914,0.025433,0.65124,
33,43.0548,0.30918,0.8584,0.020497,0.86051,
34,42.9775,0.31971,1.1344,0.023876,1.1371,
35,42.8876,0.33116,1.2838,0.021122,1.2862,
36,42.8189,0.34256,1.0892,0.022327,1.0909,
37,42.7092,0.35303,0.3493,0.021089,0.35056,
38,42.6654,0.36384,0.39947,0.024445,0.40076,
39,42.6073,0.37807,0.30711,0.021634,0.3085,
40,42.5623,0.39065,0.28126,0.01381,0.2823,
41,42.5354,0.40342,0.27395,0.02782,0.27659,
42,42.5088,0.41649,0.26078,0.028794,0.26353,
43,42.4955,0.42715,0.30485,0.029139,0.30786,
44,42.4599,0.43671,0.37327,0.013681,0.37357,
45,42.4518,0.44709,0.15703,0.0026941,0.15708,
46,42.439,0.4583,0.099541,0.003202,0.099632,
47,42.4352,0.46985,0.060478,0.002238,0.06057,
48,42.4329,0.47921,0.13742,0.00037746,0.13743,
49,42.4304,0.49017,0.033742,0.00016022,0.033744,
50,42.4299,0.50111,0.019407,8.5988e-05,0.019409,
51,42.4297,0.51173,0.011735,1.6475e-05,0.011735,
52,42.4296,0.52241,0.018647,1.2939e-05,0.018647,
53,42.4296,0.53369,0.0079417,5.9967e-06,0.0079417,
54,42.4295,0.54397,0.0047152,2.5994e-06,0.0047152,
55,42.4295,0.55418,0.0057177,7.0162e-07,0.0057177,
56,42.4295,0.56592,0.0045787,4.4292e-07,0.0045787,
57,42.4295,0.57698,0.001332,2.9372e-07,0.001332,
58,42.4295,0.58911,0.00051043,1.588e-07,0.00051043,
59,42.4295,0.59867,0.00052955,3.6564e-08,0.00052955,
60,42.4295,0.60816,0.00030259,1.2483e-08,0.00030259,
61,42.4295,0.61879,0.00034868,3.4316e-09,0.00034868,
62,42.4295,0.6294,9.5147e-05,4.3394e-09,9.5147e-05,
63,42.4295,0.63962,0.00012985,1.4182e-09,0.00012985,
64,42.4295,0.64866,0.00010673,4.4236e-10,0.00010673,
65,42.4295,0.65763,1.7695e-05,1.3766e-10,1.7695e-05,
66,42.4295,0.6673,1.3253e-05,5.1022e-11,1.3253e-05,
67,42.4295,0.67617,5.0337e-06,1.5655e-11,5.0337e-06,
68,42.4295,0.68477,3.5483e-06,3.5512e-11,3.5483e-06,
69,42.4295,0.69506,8.0054e-06,1.3323e-15,8.0054e-06,
70,42.4295,0.7046,2.8047e-06,1.3323e-15,2.8047e-06,
71,42.4295,0.71363,2.6216e-06,2.2204e-16,2.6216e-06,
72,42.4295,0.72314,1.3132e-06,5.2269e-13,1.3132e-06,
73,42.4295,0.73167,3.6826e-07,1.2945e-13,3.6826e-07,
74,42.4295,0.74024,3.4349e-07,1.7764e-14,3.4349e-07,
75,42.4295,0.74831,4.7243e-08,3.7748e-15,4.7243e-08,
76,42.4295,0.75779,2.2511e-08,1.7764e-15,2.2511e-08,
77,42.4295,0.76642,2.4918e-08,4.4409e-16,2.4918e-08,
78,42.4295,0.7764,1.7884e-08,1.3323e-15,1.7884e-08,
79,42.4295,0.78903,2.9556e-09,8.8818e-16,2.9556e-09,
80,42.4295,0.80967,2.1407e-09,8.8818e-16,2.1407e-09,
81,42.4295,0.85,2.1407e-09,4.4409e-16,2.1407e-09,
82,42.4295,0.86395,2.1407e-09,2.2204e-16,2.1407e-09,
83,42.4295,1.9029,2.1407e-09,2.2204e-16,2.1407e-09,
84,42.4295,1.9121,2.1407e-09,2.2204e-16,2.1407e-09,
85,42.4295,1.926,2.1407e-09,2.2204e-16,2.1407e-09,
86,42.4295,1.9356,2.1407e-09,2.2204e-16,2.1407e-09,
87,42.4295,1.951,2.1407e-09,2.2204e-16,2.1407e-09,
88,42.4295,1.9611,2.1407e-09,2.2204e-16,2.1407e-09,
89,42.4295,1.9761,2.1407e-09,2.2204e-16,2.1407e-09,
90,42.4295,1.9859,2.1407e-09,2.2204e-16,2.1407e-09,
91,42.4295,2.0007,2.1407e-09,2.2204e-16,2.1407e-09,
92,42.4295,2.0096,2.1407e-09,2.2204e-16,2.1407e-09,
93,42.4295,2.028,2.1407e-09,2.2204e-16,2.1407e-09,
94,42.4295,2.0396,2.1407e-09,2.2204e-16,2.1407e-09,
95,42.4295,2.052,2.1407e-09,2.2204e-16,2.1407e-09,
96,42.4295,2.0646,2.1407e-09,2.2204e-16,2.1407e-09,
97,42.4295,2.0769,2.1407e-09,2.2204e-16,2.1407e-09,
98,42.4295,2.0905,2.1407e-09,2.2204e-16,2.1407e-09,
99,42.4295,2.1035,2.1407e-09,2.2204e-16,2.1407e-09,
100,42.4295,2.1158,2.1407e-09,2.2204e-16,2.1407e-09,
101,42.4295,2.1282,2.1407e-09,2.2204e-16,2.1407e-09,
102,42.4295,2.1426,2.1407e-09,2.2204e-16,2.1407e-09,
103,42.4295,2.1556,2.1407e-09,2.2204e-16,2.1407e-09,
104,42.4295,2.1677,2.1407e-09,2.2204e-16,2.1407e-09,
105,42.4295,2.1807,2.1407e-09,2.2204e-16,2.1407e-09,
106,42.4295,2.1932,2.1407e-09,2.2204e-16,2.1407e-09,
107,42.4295,2.2064,2.1407e-09,2.2204e-16,2.1407e-09,
108,42.4295,2.2206,2.1407e-09,2.2204e-16,2.1407e-09,
109,42.4295,2.2359,2.1407e-09,2.2204e-16,2.1407e-09,
110,42.4295,2.2487,2.1407e-09,2.2204e-16,2.1407e-09,
111,42.4295,2.2631,2.1407e-09,2.2204e-16,2.1407e-09,
112,42.4295,2.2767,2.1407e-09,2.2204e-16,2.1407e-09,
113,42.4295,2.2893,2.1407e-09,2.2204e-16,2.1407e-09,
114,42.4295,2.3024,2.1407e-09,2.2204e-16,2.1407e-09,
115,42.4295,2.3149,2.1407e-09,2.2204e-16,2.1407e-09,
116,42.4295,2.3272,2.1407e-09,2.2204e-16,2.1407e-09,
117,42.4295,2.3401,2.1407e-09,2.2204e-16,2.1407e-09,
118,42.4295,2.3522,2.1407e-09,2.2204e-16,2.1407e-09,
119,42.4295,2.3649,2.1407e-09,2.2204e-16,2.1407e-09,
120,42.4295,2.3778,2.1407e-09,2.2204e-16,2.1407e-09,
121,42.4295,2.3903,2.1407e-09,2.2204e-16,2.1407e-09,
122,42.4295,2.4031,2.1407e-09,2.2204e-16,2.1407e-09,
123,42.4295,2.4158,2.1407e-09,2.2204e-16,2.1407e-09,
124,42.4295,2.4283,2.1407e-09,2.2204e-16,2.1407e-09,
125,42.4295,2.4413,2.1407e-09,2.2204e-16,2.1407e-09,
126,42.4295,2.4537,2.1407e-09,2.2204e-16,2.1407e-09,
127,42.4295,2.4665,2.1407e-09,2.2204e-16,2.1407e-09,
128,42.4295,2.479,2.1407e-09,2.2204e-16,2.1407e-09,
129,42.4295,2.4928,2.1407e-09,2.2204e-16,2.1407e-09,
130,42.4295,2.5055,2.1407e-09,2.2204e-16,2.1407e-09,
131,42.4295,2.518,2.1407e-09,2.2204e-16,2.1407e-09,
132,42.4295,2.5312,2.1407e-09,2.2204e-16,2.1407e-09,
133,42.4295,2.5444,2.1407e-09,2.2204e-16,2.1407e-09,
134,42.4295,2.557,2.1407e-09,2.2204e-16,2.1407e-09,
135,42.4295,2.5701,2.1407e-09,2.2204e-16,2.1407e-09,
136,42.4295,2.5865,2.1407e-09,2.2204e-16,2.1407e-09,
137,42.4295,2.6001,2.1407e-09,2.2204e-16,2.1407e-09,
138,42.4295,2.6157,2.1407e-09,2.2204e-16,2.1407e-09,
139,42.4295,2.6286,2.1407e-09,2.2204e-16,2.1407e-09,
140,42.4295,2.642,2.1407e-09,2.2204e-16,2.1407e-09,
141,42.4295,2.6548,2.1407e-09,2.2204e-16,2.1407e-09,
142,42.4295,2.6673,2.1407e-09,2.2204e-16,2.1407e-09,
143,42.4295,2.6798,2.1407e-09,2.2204e-16,2.1407e-09,
144,42.4295,2.6932,2.1407e-09,2.2204e-16,2.1407e-09,
145,42.4295,2.7062,2.1407e-09,2.2204e-16,2.1407e-09,
146,42.4295,2.7189,2.1407e-09,2.2204e-16,2.1407e-09,
147,42.4295,2.7314,2.1407e-09,2.2204e-16,2.1407e-09,
148,42.4295,2.7439,2.1407e-09,2.2204e-16,2.1407e-09,
149,42.4295,2.7565,2.1407e-09,2.2204e-16,2.1407e-09,
150,42.4295,2.77,2.1407e-09,2.2204e-16,2.1407e-09,
151,42.4295,2.7829,2.1407e-09,2.2204e-16,2.1407e-09,
152,42.4295,2.7954,2.1407e-09,2.2204e-16,2.1407e-09,
153,42.4295,2.8107,2.1407e-09,2.2204e-16,2.1407e-09,
154,42.4295,2.8244,2.1407e-09,2.2204e-16,2.1407e-09,
155,42.4295,2.8368,2.1407e-09,2.2204e-16,2.1407e-09,
156,42.4295,2.85,2.1407e-09,2.2204e-16,2.1407e-09,
157,42.4295,2.8621,2.1407e-09,2.2204e-16,2.1407e-09,
158,42.4295,2.8746,2.1407e-09,2.2204e-16,2.1407e-09,
159,42.4295,2.887,2.1407e-09,2.2204e-16,2.1407e-09,
160,42.4295,2.9016,2.1407e-09,2.2204e-16,2.1407e-09,
161,42.4295,2.9147,2.1407e-09,2.2204e-16,2.1407e-09,
