"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,328.2373,0.0043429,7.3568,4.4225,8.8914,
1,312.6638,0.0077053,14.9647,3.8697,15.678,
2,264.262,0.015631,3.8854,0.80159,4.2046,
3,252.5007,0.021121,6.5874,0.84563,7.0475,
4,207.2587,0.030774,4.4322,1.0245,4.7826,
5,198.6541,0.036364,5.0658,1.7257,6.0106,
6,186.2234,0.049606,9.5118,1.2768,9.6739,
7,182.051,0.05478,6.611,1.2632,7.1832,
8,177.2126,0.059933,7.1746,2.2336,8.155,
9,170.8671,0.065041,7.5121,2.8957,8.7343,
10,159.1249,0.070409,8.3765,2.3211,9.2636,
11,151.0661,0.075728,6.5497,1.8455,7.4886,
12,143.0819,0.080873,6.4398,2.1251,7.4521,
13,136.8408,0.086733,6.05,1.7585,6.7874,
14,131.1151,0.091502,8.7649,0.95168,8.9713,
15,127.2,0.096611,4.0813,0.84507,4.4272,
16,125.4348,0.1014,2.9531,0.98543,3.5145,
17,118.2592,0.1062,2.0773,0.53158,2.4335,
18,117.7506,0.11085,4.2264,0.77819,4.5111,
19,112.885,0.11593,2.6723,0.49606,2.9232,
20,110.673,0.12153,2.7687,0.77043,3.0086,
21,108.3501,0.12634,3.6453,0.46266,3.7688,
22,107.1855,0.1311,1.6461,0.27603,1.7896,
23,104.7243,0.13608,1.178,0.20393,1.2795,
24,103.169,0.14101,1.0095,0.14941,1.0791,
25,102.6187,0.14663,1.451,0.1659,1.4965,
26,101.8781,0.1526,1.279,0.16888,1.3224,
27,101.6951,0.1573,1.3589,0.2395,1.4087,
28,100.7662,0.16242,1.0173,0.12566,1.0411,
29,100.5894,0.16726,1.1336,0.090669,1.1455,
30,100.0621,0.17303,0.93218,0.066977,0.94177,
31,99.6118,0.17931,0.33569,0.034565,0.34613,
32,99.4095,0.18438,0.40992,0.039318,0.41501,
33,99.345,0.18872,0.82382,0.021218,0.82455,
34,99.2093,0.19462,0.64776,0.00067564,0.64777,
35,99.1067,0.20009,0.45736,0.003987,0.45741,
36,99.0506,0.20592,0.51926,0.0039053,0.51935,
37,99.0101,0.21116,0.18347,0.003531,0.1837,
38,99.0007,0.21596,0.1785,0.0026904,0.17862,
39,98.9772,0.22034,0.14469,0.0011752,0.14472,
40,98.9636,0.22558,0.076344,0.001341,0.076374,
41,98.9609,0.23049,0.070668,0.00097265,0.070687,
42,98.9583,0.23483,0.082406,0.00046678,0.082415,
43,98.9548,0.2402,0.076221,0.00087834,0.076233,
44,98.9529,0.24504,0.044321,0.00062247,0.044332,
45,98.9503,0.25056,0.041689,0.00031784,0.041694,
46,98.9488,0.25568,0.028664,0.00017112,0.028666,
47,98.9485,0.25996,0.0489,9.6333e-05,0.048901,
48,98.9476,0.26422,0.021828,7.1093e-05,0.021828,
49,98.9475,0.26888,0.023364,4.6284e-05,0.023364,
50,98.9473,0.27314,0.019918,3.904e-05,0.019918,
51,98.9472,0.27735,0.021421,6.6898e-05,0.021421,
52,98.9469,0.28259,0.011633,3.4257e-05,0.011633,
53,98.9468,0.2882,0.0095656,2.752e-05,0.0095658,
