"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,2.8228,1.5101,203.1094,1,23.8783,
1,0.29609,13.3444,50,25,2,1,50,
2,0.29804,0,50,25,2,2.3708e-05,NaN,
3,0.31261,0.00014732,50,25,2,1.0216e-05,NaN,
4,0.31437,0,50,25,2,1.4996e-05,NaN,
5,0.32528,2.2823e-05,50,25,2,9.3536e-07,NaN,
6,0.32713,0,50,25,2,1.3729e-06,NaN,
7,0.35241,9.1241e-05,50,25,2,8.3169e-06,NaN,
8,0.36074,2.0784e-08,50,25,2,3.0426e-06,NaN,
9,0.36999,2.6823e-08,50,25,2,6.2233e-10,NaN,
10,0.38842,2.1685e-05,50,25,2,1.0467e-06,NaN,
11,0.39039,0,50,25,2,1.5364e-06,NaN,
12,0.39887,2.4599e-09,50,25,2,2.4878e-09,NaN,
13,0.41246,1.0722e-05,50,25,2,3.7861e-07,NaN,
14,0.42247,5.5868e-10,50,25,2,1.4499e-06,NaN,
15,0.43319,1.6169e-10,50,25,2,1.8957e-07,NaN,
16,0.44162,2.0359e-09,50,25,2,1.0277e-08,NaN,
17,0.60151,8.3715e-06,50,25,2,2.0006e-07,NaN,
18,0.61087,3.7931e-11,50,25,2,1.229e-11,NaN,
19,0.61265,0,50,25,2,1.804e-11,NaN,
20,0.61465,0,50,25,2,2.6478e-11,NaN,
21,0.62188,7.641e-08,50,25,2,1.0105e-07,NaN,
22,0.6309,2.1723e-11,50,25,2,4.5742e-11,NaN,
23,0.63821,4.5219e-08,50,25,2,7.8168e-08,NaN,
24,0.6479,3.7073e-11,50,25,2,9.6577e-11,NaN,
25,0.65434,3.116e-08,50,25,2,4.553e-07,NaN,
26,0.6643,3.0089e-12,50,25,2,6.3355e-13,NaN,
27,0.67314,2.3765e-08,50,25,2,2.2109e-09,NaN,
28,0.68049,3.3045e-10,50,25,2,1.3637e-08,NaN,
29,0.69176,1.0142e-11,50,25,2,6.5101e-11,NaN,
30,0.69911,1.2955e-09,50,25,2,1.7449e-06,NaN,
31,0.71012,3.9302e-13,50,25,2,3.1086e-15,NaN,
32,0.73303,1.919e-08,50,25,2,9.8879e-09,NaN,
33,0.75422,0,50,25,2,9.8879e-09,NaN,
