"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,42.9027,9.0794,6.0791e-05,NaN,NaN,NaN,NaN,1,9.5838,2.6395,2.1021,
1,35.7809,5.8665,0.050778,5.3035e-08,0,3.0234,1,1.9886,7.2182,3.0421,2.973,
2,35.2988,5.8065,0.099461,5.8927e-08,0,3.4775,1,3.2502,6.6439,2.3054,2.2831,
3,39.7801,10.1966,0.14526,5.9839e-07,0,4.2298,1,3.2502,10.2852,1.0973,0.93962,
4,38.1532,5.3099,0.20087,3.4796e-08,0,3.0359,1,3.2502,5.3321,0.47288,0.29313,
5,36.7683,5.5926,0.25585,3.8662e-08,0,2.1837,1,3.2502,5.6088,0.31269,0.30099,
6,37.0309,6.4363,0.30223,3.4796e-08,0,1.6499,1,3.2502,6.4431,0.25256,0.20311,
7,34.4982,3.6785,0.31055,0.81,0,1.8562,1,3.2502,3.7118,0.45625,0.32555,
8,34.8225,0.64234,0.31856,1,0,0.60817,1,3.2502,0.6489,0.091042,0.052299,
9,34.9308,0.68814,0.37608,1.3689e-07,0,0.74157,1,3.2502,0.68912,0.035147,0.022932,
10,34.8802,0.1051,0.38405,1,0,0.33781,1,3.2502,0.10562,0.0079088,0.0074495,
11,34.8679,0.016926,0.39134,1,0,0.11202,1,3.2502,0.017001,0.001192,0.001128,
12,34.8658,0.0025714,0.39892,1,0,0.0046351,1,3.2502,0.0025714,3.2915e-06,3.0291e-06,
13,34.8658,0.00023985,0.40624,1,0,0.00056857,1,3.2502,0.00023985,2.5756e-08,2.3772e-08,
14,34.8658,2.1688e-05,0.41388,1,0,5.1683e-05,1,3.2502,2.1688e-05,1.9777e-10,1.8844e-10,
