"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0.17907,0.030937,24.1059,1,5.5496,5.5408,
1,1.0825,12.9178,3.3333,0.90886,0.084526,11.3772,1.9089,4.5902,4.3557,
2,2.694,12.9178,3.3333,0.21143,0.025528,13.3243,2.6136,1.3954,1.3492,
3,4.2775,7.5648,3.3333,0.072551,0.011065,14.405,2.7096,0.53399,0.51845,
4,5.6051,24.912,11.1111,0.018218,0.0016148,14.88,2.6513,0.84606,0.84562,
5,7.0155,10.2411,11.1111,0.0017816,0.00021718,14.7964,2.6511,0.085245,0.08518,
6,8.1369,6.2939,11.1111,0.0023353,0.00015189,14.7719,2.6481,0.048437,0.048357,
7,9.4862,8.505,11.1111,0.00034605,3.7529e-05,14.7444,2.6488,0.01596,0.01595,
8,10.4779,7.5614,11.1111,0.0016732,0.00016166,14.7414,2.6489,0.016046,0.015865,
9,11.5087,2.8065,11.1111,0.00085623,3.279e-05,14.7401,2.6503,0.014864,0.014838,
10,12.5228,2.3968,37.037,0.0011763,7.7509e-05,14.7363,2.6481,0.013169,0.013099,
11,13.6725,8.7877,37.037,0.000283,2.4391e-05,14.7327,2.6484,0.015624,0.01562,
12,14.8171,1.7907,123.4568,0.00020484,1.0044e-05,14.7321,2.6488,0.020506,0.020505,
13,16.0809,1.0874,123.4568,0.00011505,1.1057e-05,14.7316,2.6562,0.0092362,0.0092346,
14,17.3296,1.0542,411.5226,0.00019342,8.2988e-06,14.7318,2.6502,0.0241,0.0241,
15,18.8031,1.2147,411.5226,6.9619e-05,6.2972e-06,14.7311,2.6481,0.027085,0.027085,
16,20.2053,0.27703,1371.7421,6.0132e-05,4.7137e-06,14.7307,2.6707,0.030418,0.030418,
17,21.6785,0.81173,1371.7421,2.7147e-05,2.4874e-06,14.7307,2.651,0.04975,0.04975,
18,22.9898,0.51223,4572.4737,1.4953e-05,6.5487e-07,14.7306,2.6512,0.061629,0.061629,
19,24.4648,1.3909,4572.4737,9.9602e-06,9.1834e-07,14.73,2.6489,0.096168,0.096168,
20,25.9295,0.21667,4572.4737,1.4326e-05,1.65e-06,14.7298,2.649,0.061792,0.061792,
21,27.3658,0.18802,15241.579,1.1847e-05,5.2303e-07,14.7297,2.6477,0.072122,0.072122,
22,28.7984,0.32842,50805.2634,6.2468e-06,4.0978e-07,14.7294,2.659,0.11025,0.11025,
23,30.3182,0.80282,50805.2634,3.8349e-06,2.7307e-07,14.7293,2.6494,0.22922,0.22922,
24,31.8068,0.18064,169350.8781,1.8007e-06,1.1576e-07,14.7293,2.65,0.16887,0.16887,
25,32.1518,0.21427,169350.8781,4.9104e-07,3.5791e-08,14.7292,2.6495,0.14371,0.14371,
26,32.1949,0.0039167,169350.8781,1.4305e-12,1.3828e-13,14.7292,2.6495,0.00045476,0.00045476,
27,33.2274,8.4898e-07,564502.9269,1.3738e-07,8.0484e-09,14.7292,2.647,0.0012707,0.0012707,
28,33.5676,0.042431,564502.9269,1.5006e-07,1.4907e-08,14.7292,2.6495,0.1312,0.1312,
29,33.6074,0.0010383,564502.9269,1.3784e-12,5.9732e-14,14.7292,2.6495,0.0010195,0.0010195,
30,34.906,2.3273e-07,1881676.4232,1.2727e-07,1.1434e-08,14.7292,2.6522,0.00045113,0.00045113,
