"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,18.4813,6.3,4.4177e-05,NaN,NaN,NaN,NaN,1,6.3209,0.33835,0.047772,
1,16.7796,19.1856,0.06991,1,0,0.72948,1,15.1696,19.1856,2.2866e-11,2.158e-12,
2,16.7796,9.8534,0.30201,4.9117e-13,0,2.5198e-08,1,15.1696,9.8534,6.6468e-10,2.4692e-11,
3,16.7789,3.6853,0.3705,1,0,0.0014827,1,15.1696,3.6853,1.2111e-06,9.6299e-08,
4,16.7694,5.6439,0.47186,0.0030433,0,0.014724,1,15.1696,5.6439,0.00030029,1.3874e-05,
5,16.2395,2.0563,0.54943,0.20589,0,0.46584,1,15.1696,2.0564,0.017392,0.00070527,
6,14.6434,1.1836,0.61831,0.81,0,2.0016,1,15.1696,1.1844,0.035137,0.002319,
7,14.0813,1.0533,0.68628,1,0,1.7993,1,15.1696,1.0533,0.008631,0.0005933,
8,13.9826,0.23573,0.75328,1,0,1.5852,1,15.1696,0.23573,0,0,
9,13.9444,0.58743,0.83508,0.15009,0,1.8577,1,15.1696,0.58743,0,0,
10,13.925,0.74279,0.9107,0.9,0,1.1171,1,15.1696,0.74279,0,0,
11,13.925,0.81272,1.0633,3.5334e-07,0,6.0214e-07,1,15.1696,0.81272,0,0,
12,13.8637,0.60952,1.1463,0.079766,0,0.12776,1,15.1696,0.60953,0.0026303,8.4737e-05,
13,13.8651,0.56476,1.2821,0.000955,0,0.0022107,1,15.1696,0.56477,0.0026067,8.1461e-05,
14,13.8651,1.0325,1.4837,6.4478e-09,0,1.8682e-08,1,15.1696,1.0325,0.0026067,8.1461e-05,
15,13.8648,0.57778,1.6114,6.1704e-05,0,0.0002943,1,15.1696,0.57779,0.0026202,8.1882e-05,
16,13.8648,0.97514,1.7873,6.4478e-09,0,1.6269e-08,1,15.1696,0.97514,0.0026202,8.1882e-05,
17,13.8648,0.75295,1.9624,1.2133e-08,0,1.7261e-08,1,15.1696,0.75296,0.0026202,8.1882e-05,
18,13.8648,1.1228,2.1392,5.803e-09,0,1.953e-08,1,15.1696,1.1228,0.0026202,8.1882e-05,
19,13.8648,0.85789,2.3144,9.8274e-09,0,2.2221e-08,1,15.1696,0.85789,0.0026202,8.1882e-05,
