"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0.48385,0.07365,10.1147,1,6.2439,6.1859,
1,0.98025,11.7501,3.3333,0.15783,0.004932,3.6001,1.1578,4.3141,4.3113,
2,1.6354,11.7501,3.3333,0.026589,0.0013441,1.8305,1.2465,1.0363,1.0358,
3,1.7047,3.285,3.3333,0.011342,0.00083055,1.7757,1.2695,0.13242,0.13149,
4,1.7636,0.22596,3.3333,0.0082289,0.00040216,1.7766,1.274,0.055865,0.055141,
5,1.7964,0.058425,3.3333,0.001464,9.2451e-05,1.7785,1.2742,0.010264,0.010057,
6,1.8492,0.013055,3.3333,0.00095243,2.9763e-05,1.779,1.2733,0.0013158,0.00090783,
7,1.8674,0.008979,11.1111,0.00087703,2.7926e-05,1.7791,1.2722,0.00094277,0.00034569,
8,1.8937,0.00038876,37.037,0.0007847,2.4988e-05,1.7792,1.2684,0.0011781,0.00087861,
9,1.9754,0.0010393,37.037,0.00061559,1.9295e-05,1.7793,1.2584,0.0022694,0.0021844,
10,2.0074,0.0029637,37.037,0.00048425,1.5225e-05,1.7794,1.2505,0.0017783,0.0017111,
11,2.0376,0.0017338,37.037,0.00038084,1.1909e-05,1.7794,1.2443,0.0013984,0.0013456,
12,2.0766,0.0013628,37.037,0.00029931,9.3853e-06,1.7794,1.2395,0.0011016,0.0010602,
13,2.2746,0.0010735,37.037,0.00023592,7.4003e-06,1.7795,1.2356,0.00086164,0.00082872,
14,2.3053,0.002691,37.037,0.00018547,5.8029e-06,1.7795,1.2326,0.00067945,0.00065364,
15,2.3365,0.00066313,37.037,0.0001458,4.567e-06,1.7795,1.2303,0.00053436,0.00051409,
16,2.3649,0.00052129,37.037,0.00011445,3.5972e-06,1.7796,1.2284,0.00042189,0.00040607,
17,2.3948,0.00041179,37.037,9.024e-05,2.8206e-06,1.7796,1.2269,0.00033185,0.00031934,
18,2.426,0.00032082,37.037,7.0927e-05,2.2249e-06,1.7796,1.2258,0.0002611,0.00025128,
19,2.5041,0.00025395,37.037,5.5839e-05,1.7471e-06,1.7796,1.2249,0.00020453,0.00019676,
20,2.5326,0.0002504,37.037,4.3722e-05,1.3896e-06,1.7796,1.2242,0.00016185,0.00015583,
21,2.5652,0.00015846,37.037,3.4577e-05,1.0809e-06,1.7796,1.2236,0.00012597,0.00012113,
22,2.5972,0.00012125,37.037,2.7151e-05,8.4933e-07,1.7796,1.2232,9.9471e-05,9.5693e-05,
23,2.6235,9.7345e-05,37.037,2.1287e-05,6.675e-07,1.7796,1.2228,7.8838e-05,7.591e-05,
24,2.6531,7.6951e-05,37.037,1.6817e-05,5.2568e-07,1.7796,1.2226,6.1881e-05,5.9552e-05,
25,2.686,5.9532e-05,37.037,1.3213e-05,4.1393e-07,1.7796,1.2223,4.8677e-05,4.6849e-05,
26,2.7502,4.7356e-05,37.037,1.0385e-05,3.2502e-07,1.7796,1.2222,3.8482e-05,3.7054e-05,
27,2.7835,5.1277e-05,37.037,8.1755e-06,2.5689e-07,1.7796,1.222,2.9874e-05,2.8733e-05,
28,2.8124,2.8893e-05,37.037,6.4232e-06,2.0132e-07,1.7796,1.2219,2.3678e-05,2.279e-05,
29,2.8418,2.314e-05,37.037,5.0606e-06,1.5975e-07,1.7796,1.2219,1.8638e-05,1.7937e-05,
30,2.8722,1.8006e-05,37.037,3.9769e-06,1.243e-07,1.7796,1.2218,1.4618e-05,1.4067e-05,
31,2.905,1.419e-05,37.037,3.1285e-06,9.84e-08,1.7796,1.2217,1.1561e-05,1.113e-05,
32,2.9348,1.127e-05,37.037,2.463e-06,7.7109e-08,1.7796,1.2217,9.0887e-06,8.7486e-06,
33,3.0175,8.7959e-06,37.037,1.9361e-06,6.0835e-08,1.7796,1.2217,7.2852e-06,7.0232e-06,
34,3.0512,2.0307e-05,37.037,1.5227e-06,4.8254e-08,1.7796,1.2216,5.6634e-06,5.4549e-06,
35,3.0841,5.5553e-06,37.037,1.1933e-06,3.7361e-08,1.7796,1.2216,4.4505e-06,4.2876e-06,
36,3.1133,4.3011e-06,37.037,9.3316e-07,3.0663e-08,1.7796,1.2216,3.5619e-06,3.4374e-06,
37,3.1448,3.4511e-06,123.4568,7.5263e-07,2.3648e-08,1.7796,1.2216,2.8018e-06,2.6988e-06,
38,3.1835,2.5557e-06,123.4568,3.8934e-07,1.2356e-08,1.7796,1.2216,4.6791e-06,4.6629e-06,
39,3.2175,4.6883e-06,123.4568,2.0802e-07,6.8599e-09,1.7796,1.2216,2.4393e-06,2.4304e-06,
40,3.266,2.4261e-06,123.4568,1.0389e-07,3.3361e-09,1.7796,1.2216,1.4781e-06,1.4745e-06,
41,3.2878,1.3582e-06,411.5226,9.5407e-08,3.031e-09,1.7796,1.2215,3.8314e-07,3.7107e-07,
