"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,48.9935,6.5656,0.00010006,NaN,NaN,NaN,NaN,1,6.7162,0,0,
1,47.1533,6.614,0.21708,3.2792e-05,0,4.8452,1,5.1219,6.614,2.5348e-05,1.3983e-06,
2,38.664,42.3961,0.33621,0.6561,0,100.5691,1,99.3271,42.4976,0.005362,0.00010724,
3,31.2579,2.0438,0.45076,1,0,87.6266,1,99.3271,2.195,0.01055,0.000211,
4,30.077,1.2842,0.56823,0.9,0,27.6754,1,99.3271,1.2996,0,0,
5,29.3451,0.24714,0.67935,1,0,25.3518,1,99.3271,0.24932,0.00010377,2.3768e-06,
6,29.2871,0.025832,0.7904,0.9,0,3.2403,1,99.3271,0.02606,5.793e-06,1.1586e-07,
7,29.2815,0.0069264,0.9354,0.9,0,1.4521,1,99.3271,0.0069389,3.0984e-07,6.1968e-09,
8,29.2804,0.007998,1.1351,1,0,0.65283,1,99.3271,0.0079981,4.1735e-07,1.2739e-08,
9,29.2801,0.0069622,1.2531,1,0,0.5095,1,99.3271,0.0069622,1.1351e-07,3.4161e-09,
10,29.2799,0.0072885,1.3709,1,0,0.47369,1,99.3271,0.0072885,1.1759e-07,3.5817e-09,
11,29.2795,0.0061592,1.4836,1,0,0.66641,1,99.3271,0.0061592,2.4906e-07,7.4879e-09,
12,29.2791,0.0059248,1.5994,1,0,0.75703,1,99.3271,0.0059248,4.7455e-07,1.4392e-08,
13,29.2787,0.0058477,1.7222,1,0,0.71323,1,99.3271,0.0058478,6.0029e-07,1.8054e-08,
14,29.2782,0.0057759,1.8349,1,0,0.66479,1,99.3271,0.005776,6.9666e-07,2.0949e-08,
15,29.2778,0.0055131,1.9459,1,0,0.61751,1,99.3271,0.0055132,7.722e-07,2.3198e-08,
16,29.2773,0.0060593,2.0551,1,0,0.57268,1,99.3271,0.0060593,8.688e-07,2.615e-08,
17,29.2769,0.0053299,2.1674,1,0,0.51135,1,99.3271,0.0053299,7.9073e-07,2.3705e-08,
18,29.2765,0.0052269,2.2763,1,0,0.49021,1,99.3271,0.0052269,8.7935e-07,2.6353e-08,
19,29.2761,0.0050368,2.4179,1,0,0.49015,1,99.3271,0.0050368,9.9884e-07,2.9901e-08,
20,29.2756,0.0049075,2.5347,1,0,0.48292,1,99.3271,0.0049076,1.0774e-06,3.2312e-08,
21,29.2752,0.0047656,2.6449,1,0,0.46706,1,99.3271,0.0047656,1.0891e-06,3.2654e-08,
22,29.2748,0.0046269,2.7545,1,0,0.45262,1,99.3271,0.0046269,1.0774e-06,3.2298e-08,
23,29.2744,0.0044996,2.8708,1,0,0.44051,1,99.3271,0.0044997,1.0564e-06,3.166e-08,
24,29.274,0.0044006,2.9896,1,0,0.42483,1,99.3271,0.0044007,8.6863e-07,2.6056e-08,
25,29.2735,0.0042558,3.106,1,0,0.40183,1,99.3271,0.0042558,2.0367e-08,7.5664e-10,
26,29.2731,0.0078209,3.2237,1,0,0.39413,1,99.3271,0.0078209,0,0,
27,29.2729,0.0042882,3.339,1,0,0.40667,1,99.3271,0.0042884,0,0,
28,29.2727,0.0062421,3.4643,1,0,1.994,1,99.3271,0.006251,0,0,
29,29.2714,0.0083273,3.5813,1,0,1.2593,1,99.3271,0.0083295,2.4302e-12,8.3493e-14,
30,29.2699,0.009811,3.6954,1,0,1.5485,1,99.3271,0.009811,1.008e-07,2.016e-09,
31,29.2685,0.012486,3.8127,1,0,1.8632,1,99.3271,0.012486,0,0,
32,29.2668,0.012165,3.9222,1,0,2.4331,1,99.3271,0.012165,0,0,
33,29.2649,0.014697,4.0305,1,0,2.8344,1,99.3271,0.014697,0,0,
34,29.2418,0.058143,4.141,0.6561,0,4.3688,1,99.3271,0.058151,0,0,
