"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,1.255,0.95215,7.3381,1,3.9372,3.6749,
1,0.048399,4.5942,3.3333,0.8615,0.7126,0.33444,0.4363,1.264,0.73331,
2,0.079761,4.5942,3.3333,0.084055,0.046961,0.044517,0.15612,0.28693,0.27417,
3,0.099881,2.1061,3.3333,0.00568,0.0054463,0.032548,0.13718,0.02252,0.02116,
4,0.11506,0.12465,3.3333,0.00076465,0.00061866,0.031466,0.13463,0.0027903,0.0026416,
5,0.12243,0.012523,3.3333,0.0002139,0.00017482,0.031359,0.13418,0.00062987,0.00057667,
6,0.12948,0.00080734,3.3333,4.5536e-05,2.5258e-05,0.031319,0.13416,0.00027268,0.0002688,
7,0.13481,0.00063421,3.3333,1.9747e-05,1.5988e-05,0.03132,0.13423,0.00021614,0.00021489,
8,0.13866,0.00041384,11.1111,9.8845e-05,6.4011e-05,0.03131,0.13433,0.00019079,0.00016055,
9,0.14664,0.00020482,11.1111,6.9533e-06,5.3886e-06,0.031322,0.13437,8.5705e-05,8.5337e-05,
10,0.14924,0.00017884,37.037,6.9533e-06,5.3886e-06,0.031322,0.13441,6.8871e-05,6.8412e-05,
11,0.15651,0,37.037,2.453e-06,1.8861e-06,0.031322,0.13432,9.5339e-05,9.5298e-05,
12,0.16384,1.5593e-05,123.4568,1.9804e-06,1.4057e-06,0.031322,0.13439,7.8134e-05,7.8104e-05,
13,0.19153,6.4081e-06,123.4568,3.4173e-07,2.3003e-07,0.031322,0.13441,5.8144e-05,5.8143e-05,
14,0.21257,0.00051422,411.5226,3.6823e-07,2.192e-07,0.031322,0.13436,2.7679e-05,2.7676e-05,
15,0.22143,0.00012429,411.5226,5.7534e-08,3.8323e-08,0.031322,0.13439,2.7761e-05,2.7761e-05,
16,0.22403,4.5499e-07,1371.7421,5.7534e-08,3.8323e-08,0.031322,0.13441,1.4968e-05,1.4968e-05,
17,0.23376,0,1371.7421,2.072e-08,1.475e-08,0.031322,0.13438,2.8675e-05,2.8675e-05,
18,0.24185,8.2678e-08,1371.7421,7.105e-09,5.3087e-09,0.031322,0.13439,1.1848e-05,1.1848e-05,
19,0.2533,3.2088e-08,4572.4737,1.1387e-08,8.9103e-09,0.031322,0.13438,1.516e-05,1.516e-05,
20,0.27219,3.5157e-08,4572.4737,5.3662e-10,4.0538e-10,0.031322,0.13438,1.36e-05,1.36e-05,
