"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,0.43503,0.72129,4.3799e-05,NaN,NaN,NaN,NaN,1,4.6219,4.5653,4.5653,
1,0.39324,0.70971,0.014086,0.079766,0,1.1239,1,1,4.625,4.5702,4.5702,
2,1.1852,1.4323,0.026024,0.1853,0,7.6606,1,1,3.9478,3.6788,3.6788,
3,1.6319,1.6435,0.036963,0.1853,0,52.7501,1,1,3.4687,3.0547,3.0547,
4,0.8361,1.0372,0.04423,1,0,126.6731,1,1,1.0875,0.32684,0.32684,
5,0.09234,0.25362,0.051952,0.6561,0,348.4267,1,1,0.2876,0.13561,0.13561,
6,0.056426,0.00053047,0.061323,1,0,9.9592,1,1,0.00056156,0.00018427,0.00018427,
7,0.055308,0.00013157,0.068371,1,0,10.512,1,1,0.00013162,3.9312e-06,3.9312e-06,
8,0.054136,0.00013602,0.076443,1,0,10.7629,1,1,0.0001361,4.4424e-06,4.4424e-06,
9,0.052914,0.0001419,0.084959,1,0,10.9985,1,1,0.00014198,4.6663e-06,4.6663e-06,
10,0.051645,0.00014777,0.094231,1,0,11.2164,1,1,0.00014785,4.8839e-06,4.8839e-06,
11,0.050332,0.00015353,0.10346,1,0,11.4143,1,1,0.00015362,5.0947e-06,5.0947e-06,
12,0.04898,0.00015908,0.11249,1,0,11.5899,1,1,0.00015917,5.2967e-06,5.2967e-06,
13,0.047593,0.0001643,0.12252,1,0,11.7423,1,1,0.0001644,5.4892e-06,5.4892e-06,
14,0.046179,0.00016904,0.13347,1,0,11.8661,1,1,0.00016914,5.6674e-06,5.6674e-06,
15,0.044744,0.0001732,0.14421,1,0,11.9634,1,1,0.0001733,5.8331e-06,5.8331e-06,
16,0.043293,0.00017665,0.15387,1,0,12.0318,1,1,0.00017675,5.9845e-06,5.9845e-06,
17,0.041836,0.00017927,0.1615,1,0,12.0704,1,1,0.00017938,6.121e-06,6.121e-06,
18,0.040378,0.00018096,0.16908,1,0,12.079,1,1,0.00018107,6.2427e-06,6.2427e-06,
19,0.038926,0.00018163,0.17615,1,0,12.0577,1,1,0.00018174,6.3502e-06,6.3502e-06,
20,0.037489,0.00018126,0.18311,1,0,12.0084,1,1,0.00018137,6.4457e-06,6.4457e-06,
21,0.036072,0.00017975,0.18976,1,0,11.9286,1,1,0.00017987,6.527e-06,6.527e-06,
22,0.034682,0.00017717,0.19761,1,0,11.8235,1,1,0.0001773,6.6001e-06,6.6001e-06,
23,0.033323,0.00017354,0.20439,1,0,11.6941,1,1,0.00017367,6.6662e-06,6.6662e-06,
24,0.032,0.00016893,0.21226,1,0,11.5427,1,1,0.00016906,6.728e-06,6.728e-06,
25,0.030718,0.00016343,0.21929,1,0,11.3723,1,1,0.00016357,6.7888e-06,6.7888e-06,
26,0.029477,0.00015716,0.22639,1,0,11.1859,1,1,0.00015731,6.8518e-06,6.8518e-06,
27,0.028282,0.00015027,0.23723,1,0,10.987,1,1,0.00015043,6.9205e-06,6.9205e-06,
28,0.027131,0.00014292,0.24708,1,0,10.779,1,1,0.00014309,6.9985e-06,6.9985e-06,
29,0.026027,0.0001353,0.25496,1,0,10.5654,1,1,0.00013548,7.0892e-06,7.0892e-06,
30,0.024967,0.0001276,0.26422,1,0,10.35,1,1,0.0001278,7.1962e-06,7.1962e-06,
31,0.02395,0.00012002,0.27189,1,0,10.1362,1,1,0.00012024,7.3226e-06,7.3226e-06,
32,0.022974,0.00011278,0.2801,1,0,9.9274,1,1,0.00011302,7.4719e-06,7.4719e-06,
33,0.022038,0.00010611,0.28699,1,0,9.7268,1,1,0.00010638,7.647e-06,7.647e-06,
34,0.021137,0.00010023,0.29411,1,0,9.5374,1,1,0.00010053,7.8509e-06,7.8509e-06,
35,0.020268,9.537e-05,0.30079,1,0,9.3619,1,1,9.5712e-05,8.0864e-06,8.0864e-06,
