"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,2.8099,1.7488,33.9078,1,7.169,6.5594,
1,0.17049,21.9552,3.3333,1.0055,1.0023,2.254,0.0055308,1.8203,1.1421,
2,0.24011,21.9552,3.3333,0.006416,0.0038445,2.2523,0.015856,0.018305,0.017097,
3,0.25475,4.7401,3.3333,0.00010557,8.6173e-05,2.2524,0.015504,0.00059954,0.00058639,
4,0.25728,0.027222,11.1111,0.00010557,8.6173e-05,2.2524,0.015152,0.00042329,0.00040444,
5,0.26328,0,11.1111,2.4131e-05,1.4877e-05,2.2524,0.01542,0.0003632,0.00036235,
6,0.27483,0.00020431,11.1111,1.677e-05,1.0575e-05,2.2524,0.015371,0.00013892,0.00013783,
7,0.27983,0.00059524,11.1111,8.7541e-06,4.3984e-06,2.2524,0.015371,9.8539e-05,9.8149e-05,
8,0.28233,3.2492e-05,37.037,8.7541e-06,4.3984e-06,2.2524,0.01537,9.8842e-05,9.8453e-05,
9,0.28936,0,37.037,4.1726e-06,2.4641e-06,2.2524,0.015398,0.00014999,0.00014993,
10,0.29642,1.5923e-05,37.037,1.7306e-06,1.0824e-06,2.2524,0.015382,8.5113e-05,8.5095e-05,
11,0.3127,1.0179e-05,123.4568,4.2949e-06,2.2012e-06,2.2524,0.015386,0.0001872,0.00018715,
12,0.32048,0.00038143,123.4568,4.1659e-07,2.3602e-07,2.2524,0.01538,5.6999e-05,5.6998e-05,
13,0.32298,4.4485e-06,411.5226,4.1659e-07,2.3602e-07,2.2524,0.015373,3.2225e-05,3.2222e-05,
14,0.33296,0,411.5226,1.3307e-07,7.7831e-08,2.2524,0.015382,5.366e-05,5.366e-05,
15,0.34299,6.719e-07,411.5226,6.5581e-08,3.6635e-08,2.2524,0.015385,3.1966e-05,3.1966e-05,
16,0.38693,3.5076e-07,1371.7421,9.1976e-08,6.2694e-08,2.2524,0.015399,2.3649e-05,2.3649e-05,
17,0.4037,5.1518e-05,1371.7421,1.3999e-08,9.3755e-09,2.2524,0.015405,1.9006e-05,1.9006e-05,
18,0.42279,1.2987e-07,1371.7421,4.8596e-09,4.2147e-09,2.2524,0.0154,1.0346e-05,1.0346e-05,
19,0.43001,3.2979e-08,4572.4737,4.8596e-09,4.2147e-09,2.2524,0.015396,1.1207e-05,1.1207e-05,
20,0.44787,0,4572.4737,3.2752e-09,2.5127e-09,2.2524,0.015404,1.5744e-05,1.5744e-05,
21,0.46072,1.2717e-08,4572.4737,6.2065e-10,4.6033e-10,2.2524,0.015402,1.0407e-05,1.0407e-05,
22,0.574,9.1708e-09,15241.579,5.872e-09,3.2251e-09,2.2524,0.015429,2.034e-05,2.034e-05,
23,0.58458,7.2564e-05,15241.579,2.2633e-10,1.3062e-10,2.2524,0.015429,1.0272e-06,1.0272e-06,
24,0.59366,7.6228e-09,50805.2634,4.5213e-10,2.5903e-10,2.2524,0.015428,3.3696e-06,3.3696e-06,
25,0.60549,7.7374e-10,50805.2634,1.1838e-10,7.3174e-11,2.2524,0.015429,2.958e-06,2.958e-06,
26,0.61549,6.5217e-10,50805.2634,9.4626e-11,6.0114e-11,2.2524,0.015428,2.6993e-06,2.6993e-06,
27,0.6266,2.4811e-10,50805.2634,3.8879e-11,2.4368e-11,2.2524,0.015428,1.9317e-06,1.9317e-06,
28,0.62926,1.6594e-10,169350.8781,3.8879e-11,2.4368e-11,2.2524,0.015429,6.7348e-07,6.7348e-07,
29,0.64101,0,169350.8781,1.1606e-11,7.3873e-12,2.2524,0.015428,1.931e-06,1.931e-06,
30,0.65302,6.066e-11,169350.8781,2.7223e-13,1.7242e-13,2.2524,0.015428,6.7326e-07,6.7326e-07,
