"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,2.6004e-08,1.2395e-09,3.4945,0.49952,2.8298,
1,0.31216,3.1359,0.066755,0.0027299,0.073788,0.58337,0.1339,
2,0.59536,3.1359,0.059098,0.0014078,0.014079,0.70007,0.088737,
3,0.82238,0.40958,0.03447,0.00070629,0.0039947,0.63074,0.051711,
4,1.1972,0.12678,0.017602,0.00033577,0.0011284,0.50547,0.028741,
5,1.647,0.073071,0.0074927,0.00016736,0.0003683,0.3344,0.014817,
6,2.2149,0.03658,0.0024301,6.7769e-05,0.00013333,0.16407,0.0067586,
7,2.8764,0.017476,0.00055443,1.9963e-05,4.5373e-05,0.055386,0.0025075,
8,3.5927,0.0099018,0.00012215,3.6635e-06,1.027e-05,0.017928,0.00065939,
9,4.5679,0.0067934,1.269e-05,3.4083e-07,5.4905e-07,0.0034485,0.00010581,
10,5.5595,0.00514,4.754e-07,1.2314e-08,3.5235e-09,0.00026825,7.4764e-06,
11,6.0713,0.0014745,5.4587e-09,1.4621e-10,2.0078e-12,5.7966e-06,5.4649e-07,
12,6.2037,0.00012703,4.5049e-09,2.0138e-10,2.5145e-13,3.0691e-06,6.8052e-07,
13,6.244,2.7537e-06,4.5274e-09,1.8018e-10,2.5038e-13,4.5274e-06,6.4445e-07,
14,6.2891,3.74e-09,4.6273e-09,1.5111e-10,2.4428e-13,6.7919e-06,9.1135e-07,
15,6.3287,2.1049e-08,4.3194e-09,1.4419e-10,2.4319e-13,9.3058e-06,1.1283e-06,
16,6.3691,4.8811e-09,4.2664e-09,1.3721e-10,2.4289e-13,1.3491e-05,1.0237e-06,
17,6.4042,1.5376e-09,2.7417e-09,1.736e-10,2.3418e-13,1.2726e-05,3.6111e-06,
18,6.4452,4.4353e-08,3.1393e-09,1.0762e-10,2.3293e-13,2.1388e-05,2.7128e-06,
19,6.4791,1.2511e-08,2.9301e-09,1.0872e-10,2.3268e-13,2.9301e-05,8.3094e-06,
