"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,5.5616e-08,5.0192e-09,4.1812e-15,0.40902,0.52755,
1,1.206,2.7745,0.046911,0.006887,0.0056934,0.43748,0.1167,
2,2.2517,2.7745,0.015715,0.002491,0.00072181,0.30088,0.054914,
3,2.438,2.7022,0.0090275,0.0012465,0.00020696,0.23367,0.0319,
4,2.6257,0.066703,0.005048,0.00060693,5.4799e-05,0.15829,0.017556,
5,2.8212,0.028909,0.0024635,0.00025952,1.1241e-05,0.11385,0.0085328,
6,3.0068,0.013708,0.00094439,8.5013e-05,1.4873e-06,0.064252,0.0033924,
7,3.1939,0.007496,0.00023792,1.8845e-05,9.0905e-08,0.023788,0.0009946,
8,3.3864,0.0031744,3.1625e-05,2.3573e-06,1.5854e-09,0.0046418,0.0001739,
9,3.5967,0.00088013,1.7584e-06,1.293e-07,4.8857e-12,0.00037885,1.3612e-05,
10,3.7287,0.00012475,2.9645e-08,2.5446e-09,1.4927e-15,9.3744e-06,4.8929e-07,
11,3.7639,7.1712e-06,9.9899e-09,7.5362e-10,1.1799e-16,4.6369e-06,6.4932e-07,
12,3.8336,1.1092e-07,1.556e-09,2.0206e-10,4.232e-18,1.0601e-06,2.691e-07,
13,3.8568,2.063e-07,1.0875e-09,1.8394e-10,2.8461e-18,1.0875e-06,9.4828e-07,
14,3.8831,6.501e-09,1.0719e-09,1.5144e-10,2.1804e-18,1.5733e-06,3.6812e-07,
15,3.9062,1.2743e-09,5.4736e-10,1.2845e-10,1.3601e-18,1.1793e-06,2.3997e-06,
16,3.9321,8.5149e-09,4.8276e-10,8.2408e-11,6.5783e-19,1.5266e-06,5.2484e-07,
17,3.9556,1.2183e-09,3.8877e-10,6.2154e-11,4.0162e-19,1.8045e-06,1.6023e-06,
18,3.9828,2.889e-09,3.4482e-10,5.7309e-11,3.1592e-19,2.3493e-06,6.3132e-07,
