"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,0.94948,0.3587,0,1,5.5806,
1,0.027772,3.9649,0.24125,0.03251,0,0.92379,0.58372,
2,0.032962,3.9649,0.24125,0.03251,0,0.96236,0.67909,
3,0.038101,0,0.24125,0.03251,0,0.98199,0.82469,
4,0.056238,0,0.25315,0.028787,0,0.99229,0.52797,
5,0.061393,0.17961,0.25315,0.028787,0,0.9964,0.5976,
6,0.07452,0,0.25525,0.02788,0,0.99835,0.51769,
7,0.087006,0.029549,0.25831,0.027369,0,0.99925,0.51248,
8,0.10272,0.028787,0.26123,0.027144,0,0.99966,0.51761,
9,0.17258,0.021038,0.25676,0.025709,0,0.99984,0.52674,
10,0.18807,0.30338,0.25779,0.025614,0,0.99992,0.50717,
11,0.20539,0.0037767,0.25951,0.025513,0,0.99997,0.49321,
12,0.23119,0.0056173,0.26203,0.025456,0,0.99998,0.46994,
13,0.24665,0.0051113,0.26222,0.025435,0,0.99999,0.47556,
14,0.28086,0.00093821,0.26416,0.025409,0,1,0.47964,
15,0.37534,0.0047951,0.27504,0.025353,0,1,0.47513,
16,0.39516,0.030734,0.27511,0.025346,0,1,0.47359,
17,0.42768,0.00033989,0.27544,0.025337,0,1,0.46885,
18,0.46455,0.000834,0.27565,0.025332,0,1,0.46856,
19,0.50808,0.0005518,0.27584,0.025329,0,1,0.46756,
20,0.54076,0.00056704,0.27588,0.025327,0,1,0.46654,
21,0.58699,0.00014761,0.27592,0.025325,0,1,0.46661,
22,1.1557,0.00012279,0.27095,0.025122,0,1,0.45868,
23,1.1895,0.37108,0.27097,0.025121,0,1,0.45843,
24,2.2209,4.8363e-05,0.26004,0.025004,0,1,1.0924,
25,3.3074,0.35866,0.26443,0.024834,0,1,3.4107,
26,4.3695,0.16009,0.00019213,3.1684e-05,0,0.99937,4.3788,
27,4.5245,0.72857,6.7543e-08,9.9117e-09,0,0.01455,0.015116,
28,4.5472,0.00055985,4.3076e-08,4.9794e-09,0,0.01362,0.0072881,
29,4.5529,1.1624e-07,4.3076e-08,4.9794e-09,0,0.01999,0.010697,
30,4.574,0,3.4609e-08,2.8901e-09,0,0.023572,0.009223,
