"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0,0,2.5998,1,8.0718,7.9857,
1,1.4137,18.8998,3.3333,0,0,3.9277,0.55476,1.575,0.0011607,
2,2.0004,18.8998,3.3333,0,0,0.087644,0.34754,0.045444,0.021194,
3,2.134,5.9019,3.3333,0,0,0.033124,0.22897,0.0099053,0.00010069,
4,2.2624,2.6845,3.3333,0,0,0.031469,0.12545,0.004076,2.7598e-05,
5,3.1623,0.21435,11.1111,0,0,0.03112,0.031241,0.0019727,0.001764,
6,4.0035,2.8737,11.1111,0,0,0.031013,0,0.00068781,0.00068781,
7,4.7953,1.1657,11.1111,0,0,0.02276,0,0.0011161,0.0011161,
8,5.6961,5.5725,11.1111,0,0,0.022664,0,0.00049099,0.00049099,
9,6.4876,3.4146,37.037,1.3064e-05,1.8144e-07,0.022595,0.00014515,0.00034513,0.00034488,
10,7.3916,4.6662,37.037,0,0,0.022557,0,0.00027129,0.00027129,
11,8.2767,2.2857,37.037,0,0,0.022547,0,0.00018746,0.00018746,
12,9.1378,1.3648,37.037,0,0,0.022539,0,0.00017378,0.00017378,
13,10.1038,1.9641,123.4568,0.00027018,4.7749e-06,0.017791,0.010007,0.0080211,0.0080162,
14,10.8513,14.0304,123.4568,3.9254e-06,5.452e-08,0.016433,0.0032109,0.001702,0.001702,
15,11.4835,2.7706,123.4568,0,0,0.014655,0,0.0043335,0.0043335,
16,11.9694,1.6387,123.4568,1.8288e-05,2.54e-07,0.012432,0.0022577,0.003785,0.0037849,
17,12.6287,1.5405,411.5226,0,0,9.0147e-18,0,1.4872e-09,1.4872e-09,
18,12.6375,2.6867,411.5226,0,0,7.2758e-18,0,6.1896e-10,6.1896e-10,
19,12.6453,1.8803e-09,411.5226,0,0,2.6199e-18,0,3.695e-10,3.695e-10,
20,12.6525,1.0426e-08,411.5226,0,0,1.9034e-18,0,2.8129e-10,2.8129e-10,
21,12.6596,2.307e-09,411.5226,0,0,1.452e-18,0,2.4164e-10,2.4164e-10,
22,12.6667,1.745e-09,411.5226,0,0,1.1128e-18,0,2.087e-10,2.087e-10,
23,12.6739,1.5221e-09,411.5226,0,0,8.627e-19,0,1.8163e-10,1.8163e-10,
24,12.6811,1.294e-09,411.5226,0,0,6.699e-19,0,1.5854e-10,1.5854e-10,
25,12.6884,1.1442e-09,411.5226,0,0,5.2473e-19,0,1.3917e-10,1.3917e-10,
26,12.6952,9.8401e-10,411.5226,0,0,4.1089e-19,0,1.2235e-10,1.2235e-10,
27,12.7022,8.7809e-10,411.5226,0,0,3.2396e-19,0,1.0803e-10,1.0803e-10,
28,12.7092,7.6086e-10,411.5226,0,0,2.5503e-19,0,9.5438e-11,9.5438e-11,
29,12.7164,6.8293e-10,411.5226,0,0,2.0191e-19,0,8.4601e-11,8.4601e-11,
30,12.7233,5.9461e-10,411.5226,0,0,1.5949e-19,0,7.4982e-11,7.4982e-11,
31,12.7311,5.3562e-10,411.5226,0,0,1.266e-19,0,6.6639e-11,6.6639e-11,
32,12.7387,4.6782e-10,411.5226,0,0,1.0022e-19,0,5.9188e-11,5.9188e-11,
33,12.7457,4.2226e-10,411.5226,0,0,7.9685e-20,0,5.269e-11,5.269e-11,
34,12.7534,3.6963e-10,411.5226,0,0,6.3173e-20,0,4.6864e-11,4.6864e-11,
35,12.7605,3.34e-10,411.5226,0,0,5.0282e-20,0,4.1764e-11,4.1764e-11,
36,12.7677,2.9287e-10,411.5226,0,0,3.9902e-20,0,3.7181e-11,3.7181e-11,
37,12.7749,2.6474e-10,411.5226,0,0,3.1781e-20,0,3.3157e-11,3.3157e-11,
38,12.7817,2.3244e-10,411.5226,0,0,2.5236e-20,0,2.9536e-11,2.9536e-11,
39,12.789,2.1017e-10,411.5226,0,0,2.0109e-20,0,2.6351e-11,2.6351e-11,
40,12.796,1.8467e-10,411.5226,0,0,1.5975e-20,0,2.3482e-11,2.3482e-11,
41,12.803,1.6702e-10,411.5226,0,0,1.2733e-20,0,2.0956e-11,2.0956e-11,
42,12.8107,1.4684e-10,411.5226,0,0,1.0117e-20,0,1.8679e-11,1.8679e-11,
43,12.8175,1.3283e-10,411.5226,0,0,8.0663e-21,0,1.6674e-11,1.6674e-11,
44,12.8244,1.1679e-10,411.5226,0,0,6.4102e-21,0,1.4864e-11,1.4864e-11,
45,12.8316,1.0571e-10,411.5226,0,0,5.1118e-21,0,1.327e-11,1.327e-11,
46,12.8384,9.2886e-11,411.5226,0,0,4.0627e-21,0,1.1831e-11,1.1831e-11,
47,12.8456,8.4134e-11,411.5226,0,0,3.24e-21,0,1.0563e-11,1.0563e-11,
48,12.8543,7.394e-11,411.5226,0,0,2.575e-21,0,9.4175e-12,9.4175e-12,
49,12.862,6.6987e-11,411.5226,0,0,2.0541e-21,0,8.4095e-12,8.4095e-12,
50,12.8697,5.8815e-11,411.5226,0,0,1.6326e-21,0,7.498e-12,7.498e-12,
51,12.8769,5.3331e-11,411.5226,0,0,1.3023e-21,0,6.6954e-12,6.6954e-12,
52,12.8843,4.6843e-11,411.5226,0,0,1.035e-21,0,5.9697e-12,5.9697e-12,
53,12.8945,4.2471e-11,411.5226,0,0,8.2591e-22,0,5.3316e-12,5.3316e-12,
54,12.9022,3.7243e-11,411.5226,0,0,6.5616e-22,0,4.7529e-12,4.7529e-12,
55,12.9112,3.3879e-11,411.5226,0,0,5.2367e-22,0,4.2452e-12,4.2452e-12,
56,12.9221,2.9634e-11,411.5226,0,0,4.162e-22,0,3.7851e-12,3.7851e-12,
57,12.9321,2.6936e-11,411.5226,0,0,3.3218e-22,0,3.3808e-12,3.3808e-12,
58,12.9404,2.36e-11,411.5226,0,0,2.6381e-22,0,3.0134e-12,3.0134e-12,
59,12.9484,2.1521e-11,411.5226,0,0,2.1066e-22,0,2.692e-12,2.692e-12,
60,12.9569,1.875e-11,411.5226,0,0,1.6722e-22,0,2.399e-12,2.399e-12,
61,12.9651,1.7172e-11,411.5226,0,0,1.3362e-22,0,2.1438e-12,2.1438e-12,
62,12.9737,1.4886e-11,411.5226,0,0,1.0604e-22,0,1.9102e-12,1.9102e-12,
63,12.9821,1.3693e-11,411.5226,0,0,8.4785e-23,0,1.7075e-12,1.7075e-12,
64,12.9897,1.1826e-11,411.5226,0,0,6.7275e-23,0,1.5213e-12,1.5213e-12,
65,12.9988,1.0916e-11,411.5226,0,0,5.3764e-23,0,1.3595e-12,1.3595e-12,
66,13.0066,9.4402e-12,411.5226,0,0,4.2736e-23,0,1.2121e-12,1.2121e-12,
67,13.0151,8.6315e-12,411.5226,0,0,3.4135e-23,0,1.0829e-12,1.0829e-12,
68,13.0232,7.5427e-12,411.5226,0,0,2.7111e-23,0,9.6517e-13,9.6517e-13,
69,13.0312,6.9027e-12,411.5226,0,0,2.168e-23,0,8.6266e-13,8.6266e-13,
70,13.039,5.98e-12,411.5226,0,0,1.7214e-23,0,7.6866e-13,7.6866e-13,
71,13.0477,5.5101e-12,411.5226,0,0,1.3769e-23,0,6.8701e-13,6.8701e-13,
72,13.0566,4.762e-12,411.5226,0,0,1.0889e-23,0,6.111e-13,6.111e-13,
73,13.0652,4.4666e-12,411.5226,0,0,8.759e-24,0,5.4746e-13,5.4746e-13,
74,13.0738,3.7007e-12,411.5226,0,0,6.9345e-24,0,4.8712e-13,4.8712e-13,
75,13.0816,3.5496e-12,411.5226,0,0,5.5734e-24,0,4.3614e-13,4.3614e-13,
76,13.0892,2.967e-12,411.5226,0,0,4.4113e-24,0,3.8795e-13,3.8795e-13,
77,13.0981,2.8387e-12,411.5226,0,0,3.5644e-24,0,3.4803e-13,3.4803e-13,
78,13.1072,2.3153e-12,411.5226,0,0,2.7927e-24,0,3.081e-13,3.081e-13,
79,13.1165,2.3676e-12,411.5226,0,0,2.2718e-24,0,2.771e-13,2.771e-13,
80,13.1245,1.7915e-12,411.5226,0,0,1.7832e-24,0,2.4541e-13,2.4541e-13,
81,13.132,1.8827e-12,411.5226,0,0,1.4614e-24,0,2.2127e-13,2.2127e-13,
82,13.1395,1.3875e-12,411.5226,0,0,1.1279e-24,0,1.9437e-13,1.9437e-13,
83,13.1468,1.6156e-12,411.5226,0,0,9.3674e-25,0,1.7611e-13,1.7611e-13,
84,13.1542,1.0381e-12,411.5226,0,0,7.2179e-25,0,1.5437e-13,1.5437e-13,
85,13.1614,1.3093e-12,411.5226,0,0,6.0625e-25,0,1.4041e-13,1.4041e-13,
