"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,0.00033759,3.4622e-06,0.36708,0.0033759,0.82525,
1,0.28614,1.3901,0.00039832,3.2736e-05,9.5935e-06,0.0039832,0.0011038,
2,0.37348,1.3901,2.727e-05,2.0783e-06,3.3141e-08,0.00040027,0.00036453,
3,0.40756,0.043178,5.2818e-06,7.1956e-07,1.0221e-08,0.00011379,0.00010406,
4,0.47123,0.00031889,1.8261e-06,2.3783e-07,2.3976e-09,5.7745e-05,4.6481e-05,
5,0.5956,0.00029478,7.9886e-07,7.6795e-08,1.0354e-10,3.708e-05,1.0215e-05,
6,0.63934,0.00024141,7.7235e-07,5.3973e-08,9.2908e-11,5.262e-05,6.3712e-06,
7,0.82412,1.1313e-05,2.3865e-08,2.9667e-09,1.6323e-12,2.3865e-06,2.1859e-06,
8,0.86914,0.00010664,1.4564e-08,1.1722e-09,1.4236e-12,2.1377e-06,8.1717e-07,
9,1.0772,7.7295e-07,6.6512e-09,4.8796e-10,1.0608e-14,1.433e-06,1.2026e-07,
10,1.0959,6.1468e-06,6.6055e-09,4.7917e-10,1.0661e-14,2.0888e-06,1.1862e-07,
11,1.1147,1.5326e-09,5.9001e-09,4.3014e-10,1.2313e-14,2.7386e-06,2.8549e-07,
12,1.1326,2.7265e-08,5.5133e-09,4.4045e-10,1.2351e-14,3.7562e-06,7.0296e-07,
13,1.1541,5.4895e-09,5.515e-09,4.287e-10,1.2401e-14,5.515e-06,3.3042e-07,
14,1.1752,1.746e-09,5.4732e-09,4.1495e-10,1.2742e-14,8.0335e-06,5.5742e-07,
15,1.1965,4.1589e-09,5.3782e-09,4.1448e-10,1.284e-14,1.1587e-05,6.7029e-07,
16,1.2176,1.7205e-09,4.685e-09,3.5565e-10,1.6172e-14,1.4815e-05,1.1838e-06,
17,1.2417,3.8786e-08,4.619e-09,3.5476e-10,1.6213e-14,2.1439e-05,1.1634e-06,
18,1.2644,1.4747e-09,4.6106e-09,3.5263e-10,1.6314e-14,3.1412e-05,1.4505e-06,
19,1.2884,1.6479e-09,4.5802e-09,3.3782e-10,1.7879e-14,4.5802e-05,3.8457e-06,
20,1.3111,2.115e-08,4.6027e-09,3.3032e-10,1.7971e-14,6.7558e-05,3.3775e-06,
21,1.3338,1.2921e-09,4.5821e-09,3.276e-10,1.8068e-14,9.8718e-05,4.2415e-06,
22,1.3575,1.2502e-09,4.4861e-09,3.069e-10,2.0404e-14,0.00014186,1.0486e-05,
23,1.3833,2.6836e-08,4.4441e-09,3.0177e-10,2.0448e-14,0.00020628,9.5252e-06,
24,1.4075,1.0036e-09,4.4223e-09,3.0221e-10,2.0564e-14,0.00030129,1.2431e-05,
