"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,2.5998,9.352,2.7247e-05,NaN,NaN,NaN,NaN,1,9.6251,0,0,
1,1.7339,2.4647,0.13195,0.38742,0,3.8225,1,2.1004,2.6305,0,0,
2,0.30773,0.65389,0.27088,1,0,5.4877,1,2.1004,0.65494,0,0,
3,0.11309,0.30124,0.40027,1,0,28.6578,1,2.1004,0.30145,0,0,
4,0.070838,0.17952,0.54025,0.53144,0,6.3611,1,2.1004,0.17976,0,0,
5,0.051714,0.10234,0.69557,0.9,0,4.0462,1,2.1004,0.10234,0,0,
6,0.044081,0.1111,0.82574,0.25419,0,4.4149,1,2.1004,0.1112,0,0,
7,0.03328,0.10415,0.94771,0.81,0,3.7946,1,2.1004,0.10415,0,0,
8,0.029995,0.12713,1.0821,0.10942,0,4.996,1,2.1004,0.12854,0,0,
9,0.026069,0.062855,1.2135,0.53144,0,4.6818,1,2.1004,0.062855,0,0,
10,0.024817,0.054739,1.3528,0.34868,0,4.7413,1,2.1004,0.054754,0,0,
11,0.023536,0.026671,1.4879,0.59049,0,2.9946,1,2.1004,0.026671,0,0,
12,0.023246,0.025382,1.622,0.4783,0,3.0936,1,2.1004,0.025383,0,0,
13,0.022921,0.00999,1.7495,0.729,0,2.0267,1,2.1004,0.00999,0,0,
14,0.022834,0.010543,1.8773,0.9,0,1.8356,1,2.1004,0.010543,0,0,
15,0.022734,0.00038611,2.0031,1,0,0.36564,1,2.1004,0.00038611,0,0,
16,0.022731,0.00035283,2.1353,1,0,0.75425,1,2.1004,0.00035283,0,0,
17,0.02273,2.335e-05,2.2598,1,0,0.18787,1,2.1004,2.335e-05,0,0,
18,0.02273,1.7484e-06,2.3907,1,0,0.11682,1,2.1004,1.7484e-06,0,0,
19,0.02273,1.0999e-06,2.5215,1,0,0.11035,1,2.1004,1.0999e-06,0,0,
20,0.02273,1.0958e-06,2.6562,1,0,0.1099,1,2.1004,1.0958e-06,0,0,
21,0.02273,1.0915e-06,2.7853,1,0,0.10947,1,2.1004,1.0915e-06,0,0,
22,0.022729,1.0873e-06,2.927,1,0,0.10905,1,2.1004,1.0873e-06,0,0,
