"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0,0,45.1865,1,11.2532,11.2532,
1,1.5206,15.8426,3.3333,0.71973,0.0073442,11.1986,1.7197,1.9732,0.03219,
2,2.7685,15.8426,3.3333,0.16885,0.0028233,6.0591,2.2826,0.43745,0.045006,
3,4.0958,8.0232,3.3333,0.098551,0.0023024,5.8362,2.457,0.2038,0.013452,
4,5.8218,31.7867,11.1111,0.068542,0.0020346,5.916,2.5027,0.12,0.0071957,
5,7.6242,37.8711,11.1111,0.0059744,0.00016673,6.034,2.5123,0.0093642,0.001052,
6,9.4383,0.69329,11.1111,0.00048545,1.9241e-05,6.0445,2.5136,0.0017033,0.00147,
7,11.2313,0.77353,11.1111,0.00029967,7.9431e-06,6.0452,2.5135,0.0012153,0.0011364,
8,12.9603,0.52134,37.037,0.00060277,9.6857e-06,6.0457,2.5133,0.0024978,0.002402,
9,14.7239,1.1334,37.037,7.8915e-05,3.7151e-06,6.0451,2.5139,0.0021248,0.0021189,
10,16.5101,0.35948,37.037,3.6808e-05,1.4571e-06,6.0454,2.5137,0.0015225,0.0015213,
11,18.2629,0.30864,123.4568,7.7709e-05,3.0094e-06,6.0452,2.5139,0.0026072,0.0026044,
12,20.0712,0.35678,123.4568,4.4456e-06,1.5476e-07,6.0453,2.5137,0.0010786,0.0010785,
13,21.8324,0.10134,411.5226,7.4796e-06,3.2679e-07,6.0453,2.5115,0.003464,0.0034637,
14,23.6231,0.22463,411.5226,8.8241e-06,2.6244e-07,6.0452,2.5151,0.0022329,0.0022327,
15,25.4262,0.094022,411.5226,3.8258e-06,1.6563e-07,6.0453,2.5142,0.0016747,0.0016747,
16,27.2538,0.18945,1371.7421,2.0861e-06,1.3335e-07,6.0453,2.5139,0.00037784,0.00037779,
17,29.0307,0.097944,1371.7421,1.715e-06,1.0036e-07,6.0452,2.515,0.0039215,0.0039215,
18,30.8373,0.11979,4572.4737,1.0637e-06,3.0554e-08,6.0452,2.5139,0.00034723,0.00034721,
19,32.6447,0.094011,4572.4737,9.4653e-07,2.1163e-08,6.0452,2.513,0.0026116,0.0026116,
20,34.4876,0.059816,4572.4737,5.7977e-07,1.0378e-08,6.0452,2.5133,0.00076208,0.00076208,
21,36.2964,0.026517,15241.579,1.1145e-06,4.4079e-08,6.0452,2.516,0.0073143,0.0073143,
22,38.1162,0.019878,15241.579,2.4961e-07,9.2578e-09,6.0452,2.5156,0.0057861,0.0057861,
23,39.9227,0.016817,50805.2634,9.4064e-07,3.2177e-08,6.0452,2.5049,0.024043,0.024043,
24,41.7993,0.021667,50805.2634,1.6496e-07,4.7527e-09,6.0452,2.5133,0.00060463,0.00060463,
25,41.8572,0.0093702,50805.2634,2.8066e-09,1.9456e-10,6.0452,2.5134,0.00027193,0.00027193,
26,41.9092,4.72e-07,50805.2634,1.921e-11,5.598e-13,6.0452,2.5134,0.00027195,0.00027195,
27,43.6948,2.2032e-08,169350.8781,1.3269e-08,5.0879e-10,6.0452,2.5135,0.0010346,0.0010346,
28,43.7498,0.019602,169350.8781,2.1162e-09,9.3694e-11,6.0452,2.5134,0.00032687,0.00032687,
29,43.7993,2.9648e-08,169350.8781,3.0447e-11,9.556e-13,6.0452,2.5134,0.00032697,0.00032697,
30,45.5837,7.6056e-09,564502.9269,3.05e-08,1.3337e-09,6.0452,2.5177,0.01493,0.01493,
31,45.6412,0.0055702,564502.9269,2.0404e-08,3.9747e-10,6.0452,2.5134,0.0006292,0.0006292,
32,45.6992,1.1656e-07,564502.9269,8.6139e-10,1.9476e-11,6.0452,2.5134,0.00026038,0.00026038,
33,45.7496,2.6907e-08,564502.9269,1.4672e-11,4.0214e-13,6.0452,2.5134,0.00026052,0.00026052,
34,47.5682,2.0302e-09,1881676.4232,1.8078e-09,1.1412e-10,6.0452,2.5137,0.0018812,0.0018812,
35,47.6221,0.012157,1881676.4232,2.0243e-10,8.3964e-12,6.0452,2.5133,0.00057249,0.00057249,
36,47.676,4.7474e-09,1881676.4232,1.523e-10,6.6763e-12,6.0452,2.5134,0.0003628,0.0003628,
