"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,45.1865,11.2292,6.0035e-05,NaN,NaN,NaN,NaN,1,11.3179,0,0,
1,41.2973,6.6714,0.43488,1.7427e-05,0,4.5763,1,3.0488,6.7072,0.00097947,9.4506e-05,
2,37.3036,13.0791,0.80206,0.010775,0,2.844,1,11.351,28.3208,0.078566,0.0025511,
3,33.2118,6.9027,1.1213,0.088629,0,4.556,1,11.351,20.6535,0.086305,0.0025137,
4,32.0847,3.2193,1.5232,0.43047,0,18.068,1,11.351,9.8655,0.058677,0.00059874,
5,17.5929,2.9539,1.8126,1,0,11.1885,1,11.351,3.6561,0.13975,0.0035734,
6,10.3881,1.3601,2.09,1,0,12.9746,1,11.351,1.4722,0.023456,0.00066516,
7,9.0575,1.6329,2.3868,0.6561,0,13.222,1,11.351,1.6464,0.045046,0.00076128,
8,7.7109,0.56841,2.6748,0.6561,0,18.817,1,11.351,0.68036,0.063571,0.0012354,
9,7.3765,0.68062,2.9608,1,0,16.1239,1,11.351,0.68222,0.010537,0.0002372,
10,6.6724,0.46833,3.253,0.81,0,8.0988,1,11.351,0.47569,0.031967,0.00043829,
11,6.3875,0.17206,3.5455,0.81,0,10.6661,1,11.351,0.17412,0.018703,0.00051875,
12,6.2754,0.066796,3.8412,1,0,14.2554,1,11.351,0.067944,0.0070009,0.00018432,
13,6.2188,0.11866,4.1367,1,0,24.7883,1,11.351,0.11928,0.0041235,0.00019342,
14,6.1857,0.13398,4.4205,1,0,25.3716,1,11.351,0.13417,0.0020158,0.00012462,
15,6.1555,0.064509,4.7039,1,0,27.8502,1,11.351,0.064562,0.001534,6.1511e-05,
16,6.1342,0.077048,4.989,0.9,0,29.6041,1,11.351,0.077106,0.0018868,6.838e-05,
17,6.1218,0.039915,5.2871,1,0,31.8643,1,11.351,0.039923,0.00045341,2.0705e-05,
18,6.1152,0.0050087,5.5778,1,0,22.437,1,11.351,0.0050313,0.00027159,1.1236e-05,
19,6.1138,0.0079392,5.883,0.34868,0,5.8391,1,11.351,0.0079493,0.00021259,1.1506e-05,
20,6.1116,0.012798,6.1831,1,0,10.9707,1,11.351,0.012799,4.5121e-05,2.0933e-06,
21,6.1116,0.0039478,6.6149,1.9068e-06,0,2.93e-05,1,12.5386,0.0039512,4.5122e-05,2.0933e-06,
22,6.1116,0.0079434,7.064,4.8469e-07,0,3.7111e-06,1,12.5386,0.0079451,4.5122e-05,2.0933e-06,
23,6.1085,0.00087696,7.3586,1,0,16.6728,1,12.5386,0.00089016,3.9219e-05,1.8975e-06,
24,6.1085,0.00705,7.7634,6.0764e-06,0,8.1787e-05,1,12.5386,0.0070517,3.9219e-05,1.8975e-06,
25,6.1081,0.0055618,8.0693,0.16677,0,2.2533,1,12.5386,0.0055633,3.5248e-05,2.1411e-06,
26,6.1077,0.0027627,8.3635,1,0,12.9013,1,12.5386,0.0032342,5.0139e-06,1.6405e-07,
27,6.1044,0.0040375,8.6431,1,0,11.7089,1,12.5386,0.0040375,8.0548e-06,8.2192e-08,
28,6.1044,0.0013131,9.057,3.9867e-06,0,1.6647e-05,1,13.1453,0.0013133,8.0559e-06,8.2203e-08,
29,6.1044,0.0073336,9.4799,1.7427e-05,0,9.6034e-05,1,13.1453,0.0073336,8.0577e-06,8.2221e-08,
30,6.1037,0.0032477,9.7749,1,0,7.1539,1,13.1453,0.0032512,0,0,
31,6.1027,0.0023866,10.0772,0.9,0,5.187,1,13.1453,0.0023907,5.1998e-05,5.3059e-07,
32,6.1034,0.0052725,10.3915,0.07179,0,0.64476,1,13.1453,0.0053073,0,0,
33,6.1019,0.00095108,10.6839,1,0,8.4261,1,13.1453,0.00095641,1.5561e-06,5.1676e-08,
34,6.1019,0.0020674,11.0932,3.5881e-06,0,1.4319e-05,1,13.1453,0.0020699,1.5562e-06,5.1679e-08,
35,6.1017,0.0033828,11.4139,0.079766,0,0.57746,1,13.1453,0.0033829,9.57e-06,1.4637e-07,
